"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","ConfiançaLoc","Localidade"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Aspleniaceae","Asplenium","serratum","L.","ASPLENIACEAE Asplenium serratum L.","22097","GBIF","SJRP","Smidt, E.C.","49","Native","Ouro","High","Parque Estadual da Ilha Anchieta (PEIA)"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Asteraceae","Achyrocline","alata","(Kunth) DC.","ASTERACEAE Achyrocline alata (Kunth) DC.","46597","GBIF","SPSF","Zipparro, V.B.","2429","Native","Latão","High","Parque Estadual da Ilha Anchieta (PEIA)"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Asteraceae","Achyrocline","satureioides","(Lam.) DC.","ASTERACEAE Achyrocline satureioides (Lam.) DC.","46728","GBIF","SPSF","Zipparro, V.B.","2446","Native","Ouro","High","Parque Estadual da Ilha Anchieta (PEIA)"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Asteraceae","Ageratum","conyzoides","L.","ASTERACEAE Ageratum conyzoides L.","46729","GBIF","SPSF","Zipparro, V.B.","2460","Native","Ouro","High","Parque Estadual da Ilha Anchieta (PEIA)"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Asteraceae","Austroeupatorium","inulaefolium","(Kunth) R.M.King & H.Rob.","ASTERACEAE Austroeupatorium inulaefolium (Kunth) R.M.King & H.Rob.","149704","GBIF","MBM","Guillamon, R.","s.n.","Native","Bronze","High","Parque Estadual da Ilha Anchieta."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Asteraceae","Baccharis","dracunculifolia","DC.","ASTERACEAE Baccharis dracunculifolia DC.","259880","GBIF","MBM","Robim, M.J.","854","Native","Ouro","High","Parque Estadual da Ilha Anchieta."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Asteraceae","Baccharis","singularis","(Vell.) G.M.Barroso","ASTERACEAE Baccharis singularis (Vell.) G.M.Barroso","ESA123107","GBIF","ESA","Zipparro, V.B.","2360","Native","Ouro","High","Parque Estadual da Ilha Anchieta (PEIA)"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Asteraceae","Baccharis","trimera","(Less.)DC.","ASTERACEAE Baccharis trimera (Less.)DC.","46680","GBIF","SPSF","Luize, B.G.","33","Native","Ouro","High","Parque Estadual da Ilha Anchieta (PEIA)"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Asteraceae","Baccharis","trinervis","Pers.","ASTERACEAE Baccharis trinervis Pers.","90216","GBIF","UEC","Leitao Filho, H.F.","32557","Native","Bronze","Medium","Ilha Anchieta, Trilha da praia do leste."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Asteraceae","Chromolaena","congesta","(Hook. & Arn.) R.M.King & H.Rob.","ASTERACEAE Chromolaena congesta (Hook. & Arn.) R.M.King & H.Rob.","39896","GBIF","HRCB","Duarte, R.M.R.","s.n.","Native","Bronze","High","Parque Estadual da Ilha Anchieta Restinga das Palmas"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Asteraceae","Chromolaena","laevigata","(Lam.) R.M.King & H.Rob.","ASTERACEAE Chromolaena laevigata (Lam.) R.M.King & H.Rob.","51897","GBIF","HRCB","Zipparro, V.B.","2410","Native","Ouro","High","Parque Estadual da Ilha Anchieta (PEIA)."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Asteraceae","Chromolaena","squalida","(DC.) R.M.King & H.Rob.","ASTERACEAE Chromolaena squalida (DC.) R.M.King & H.Rob.","39892","GBIF","HRCB","Duarte, R.M.R.","s.n.","Native","Bronze","High","Parque Estadual da Ilha Anchieta Restinga das Palmas"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Asteraceae","Cyrtocymura","scorpioides","(Lam.) H.Rob.","ASTERACEAE Cyrtocymura scorpioides (Lam.) H.Rob.","46781","GBIF","SPSF","Luize, B.G.","45","Native","Bronze","High","Parque Estadual da Ilha Anchieta (PEIA)"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Asteraceae","Eremanthus","erythropappus","(DC.) MacLeish","ASTERACEAE Eremanthus erythropappus (DC.) MacLeish","39895","GBIF","HRCB","Duarte, R.M.R.","s.n.","Native","Bronze","High","Parque Estadual da Ilha Anchieta (PEIA) Restinga das Palmas"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Asteraceae","Eremanthus","praetermissus","Loeuille & Pirani","ASTERACEAE Eremanthus praetermissus Loeuille & Pirani","123052","GBIF","ESA","Luize, B.G.","19","Native","Ouro","High","Parque Estadual da Ilha Anchieta (PEIA)"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Asteraceae","Eupatorium",,"L.","ASTERACEAE Eupatorium L.","46674","GBIF","SPSF","Zipparro, V.B.","2428",,"Latão","High","Parque Estadual da Ilha Anchieta (PEIA)"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Asteraceae","Heterocondylus","alatus","(Vell.) R.M.King & H.Rob.","ASTERACEAE Heterocondylus alatus (Vell.) R.M.King & H.Rob.","51903","GBIF","HRCB","Carvalho, M.H.","s.n.","Native","Latão","High","Parque Estadual da Ilha Anchieta (PEIA) Trilha do Sul"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Asteraceae","Lepidaploa","eriolepis","(Gardner) H.Rob.","ASTERACEAE Lepidaploa eriolepis (Gardner) H.Rob.","98744","GBIF","UEC","Robim, M.J.","834","Native","Ouro","High","Parque Estadual da Ilha Anchieta; Trilha da Praia das Palmas."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Asteraceae","Mikania","argyreiae","DC.","ASTERACEAE Mikania argyreiae DC.","46739","GBIF","SPSF","Zipparro, V.B.","2447","Native","Ouro","High","Parque Estadual da Ilha Anchieta (PEIA)"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Asteraceae","Mikania","glomerata","Spreng.","ASTERACEAE Mikania glomerata Spreng.","46679","GBIF","SPSF","Zipparro, V.B.","2479","Native","Ouro","High","Parque Estadual da Ilha Anchieta (PEIA)"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Asteraceae","Mikania","microcephala","DC.","ASTERACEAE Mikania microcephala DC.","ESA122918","GBIF","ESA","Zipparro, V.B.","2411","Native","Ouro","High","Parque Estadual da Ilha Anchieta (PEIA)."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Asteraceae","Mikania","trinervis","Hook. & Arn.","ASTERACEAE Mikania trinervis Hook. & Arn.","ESA123066","GBIF","ESA","Zipparro, V.B.","2448","Native","Ouro","High","Parque Estadual da Ilha Anchieta (PEIA)."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Asteraceae","Mutisia","speciosa","Aiton ex Hook.","ASTERACEAE Mutisia speciosa Aiton ex Hook.","90204","GBIF","UEC","Leitao Filho, H.F.","32562","Native","Latão","Medium","Ilha Anchieta. Trilha Praia do leste."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Asteraceae","Piptocarpha","leprosa","(Less.) Baker","ASTERACEAE Piptocarpha leprosa (Less.) Baker","46557","GBIF","SPSF","Carvalho, M.H.",,"Native","Bronze","High","Parque Estadual da Ilha Anchieta (PEIA)"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Asteraceae","Schlechtendalia",,"Less.","ASTERACEAE Schlechtendalia Less.","46748","GBIF","SPSF","Zipparro, V.B.","2389",,"Ouro","High","Parque Estadual da Ilha Anchieta (PEIA)"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Asteraceae","Sphagneticola","trilobata","(L.) Pruski","ASTERACEAE Sphagneticola trilobata (L.) Pruski","259886","GBIF","MBM","Robim, M.J.","848","Native","Prata","High","Parque Estadual da Ilha Anchieta."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Asteraceae","Stifftia","fruticosa","(Vell.) D.J.N.Hind & Semir","ASTERACEAE Stifftia fruticosa (Vell.) D.J.N.Hind & Semir","46591","GBIF","SPSF","Zipparro, V.B.","2357","Native","Ouro","High","Parque Estadual da Ilha Anchieta (PEIA)"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Asteraceae","Tilesia","baccata","(L.) Pruski","ASTERACEAE Tilesia baccata (L.) Pruski","51892","GBIF","HRCB","Zipparro, V.B.","2284","Naturalized","Ouro","High","Parque Estadual da Ilha Anchieta (PEIA)."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Asteraceae","Trixis","antimenorrhoea","(Schrank) Kuntze","ASTERACEAE Trixis antimenorrhoea (Schrank) Kuntze","262548","GBIF","MBM","Robim, M.J.","890","Native","Ouro","High","Parque Estadual Ilha Anchieta."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Asteraceae","Vernonanthura","beyrichii","(Less.) H.Rob.","ASTERACEAE Vernonanthura beyrichii (Less.) H.Rob.","39871","GBIF","HRCB","Duarte, R.M.R.","s.n.","Native","Bronze","High","Parque Estadual da Ilha Anchieta (PEIA) Restinga das Palmas"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Asteraceae","Vernonia",,"Schreb.","ASTERACEAE Vernonia Schreb.","46558","GBIF","SPSF","Carvalho, M.H.",,,"Latão","High","Parque Estadual da Ilha Anchieta (PEIA)"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Athyriaceae","Deparia","petersenii","(Kunze) M.Kato","ATHYRIACEAE Deparia petersenii (Kunze) M.Kato","30108","GBIF","BHCB","Salino, A.","1712","Naturalized","Bronze","High","Parque Estadual da Ilha Anchieta, Trilha da praia do Leste."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Athyriaceae","Diplazium","ambiguum","Raddi","ATHYRIACEAE Diplazium ambiguum Raddi","30117","GBIF","BHCB","Salino, A.","1722","Native","Bronze","High","Parque Estadual Ilha Anchieta, Trilha da praia do Leste."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Athyriaceae","Diplazium","cristatum","(Desr.) Alston","ATHYRIACEAE Diplazium cristatum (Desr.) Alston","22101","GBIF","SJRP","Smidt, E.C.","060","Native","Ouro","High","Parque Estadual da Ilha Anchieta(PEIA)."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Balsaminaceae","Impatiens","walleriana","Hook.f.","BALSAMINACEAE Impatiens walleriana Hook.f.","201406710","GBIF","Observations","Manequinho",,"Naturalized","Bronze","Low","Boicucanga, São Sebastião - SP, Brasil"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Begoniaceae","Begonia","hirtella","Link","BEGONIACEAE Begonia hirtella Link","85254","GBIF","UEC","Leitao Filho, H.F.","34275","Native","Ouro","Medium","Ilha Anchieta."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Begoniaceae","Begonia","hookeriana","Gardner","BEGONIACEAE Begonia hookeriana Gardner","140792","GBIF","SPF","Fiaschi, P.","153","Native","Ouro","Low",
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Begoniaceae","Begonia","nuda","Irmsch.","BEGONIACEAE Begonia nuda Irmsch.","50623","GBIF","MBML","Poli, L.P.","61","Native","Ouro","Low","Estação Ecológica Tupinambás Ilha das Palmas"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Begoniaceae","Begonia","schizostyla","M.D.Miranda","BEGONIACEAE Begonia schizostyla M.D.Miranda","RB01493696","JABOT","RB","Miranda, M.D.","504","Native","Ouro","Low","Baía dos Castelhanos"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Begoniaceae","Begonia","windischii","L.B.Sm. ex S.F.Sm. & Wassh.","BEGONIACEAE Begonia windischii L.B.Sm. ex S.F.Sm. & Wassh.","541100","GBIF","SP","Miranda, M.D.","581","Native","Bronze","Low","praia Brava"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Bignoniaceae","Adenocalymma","acutissimum","(Cham.) Miers","BIGNONIACEAE Adenocalymma acutissimum (Cham.) Miers","RB01050136","GBIF","RB","Marquete, R.","4502","Native","Ouro","Low","Lado norte em direção a Praia de Jabaquara."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Bignoniaceae","Adenocalymma","comosum","(Cham.) DC.","BIGNONIACEAE Adenocalymma comosum (Cham.) DC.","51924","GBIF","HRCB","Zipparro, V.B.","2444",,"Ouro","High","Parque Estadual da Ilha Anchieta (PEIA) Trilha do Sul"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Bignoniaceae","Anemopaegma",,"Mart. ex Meisn.","BIGNONIACEAE Anemopaegma Mart. ex Meisn.","480335","GBIF","MO","Gentry, A.H.","49314",,"Ouro","Low","Agriculture Experiment Station. Along Río Comprido."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Bignoniaceae","Cuspidaria","convoluta","(Vell.) A.H.Gentry","BIGNONIACEAE Cuspidaria convoluta (Vell.) A.H.Gentry","189008","GBIF","SPF","Robim, M.J.","785","Native","Ouro","High","Parque Estadual Ilha Anchieta, em trilha próxima à praia de Palmas"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Bignoniaceae","Cuspidaria","lateriflora","(Mart.) DC.","BIGNONIACEAE Cuspidaria lateriflora (Mart.) DC.","405134","GBIF","MBM","Marquete, R.","4484","Native","Ouro","Low","Lado norte em direção a Pria de Jabaquara."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Bignoniaceae","Cuspidaria","octoptera","A.H.Gentry","BIGNONIACEAE Cuspidaria octoptera A.H.Gentry","46771","GBIF","SPSF","Zipparro, V.B.","2303","Native","Ouro","High","Parque Estadual da Ilha Anchieta (PEIA)"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Bignoniaceae","Cybistax","antisyphilitica","(Mart.) Mart.","BIGNONIACEAE Cybistax antisyphilitica (Mart.) Mart.","46605","GBIF","SPSF","Zipparro, V.B.","2455","Native","Ouro","High","Parque Estadual da Ilha Anchieta (PEIA)"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Bignoniaceae","Fridericia","samydoides","(Cham.) L.G.Lohmann","BIGNONIACEAE Fridericia samydoides (Cham.) L.G.Lohmann","79890","GBIF","UEC","Leitao Filho, H.F.","34386","Native","Ouro","Medium","Ilha Anchieta, Trilha da Praia do Sul."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Bignoniaceae","Fridericia","subincana","(Mart.) L.G.Lohmann","BIGNONIACEAE Fridericia subincana (Mart.) L.G.Lohmann","25671","GBIF","HRCB","Leitao Filho, H.F.","34388","Native","Ouro","Medium","Ilha Anchieta, Trilha da Prainha"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Bignoniaceae","Handroanthus","chrysotrichus","(Mart. ex DC.) Mattos","BIGNONIACEAE Handroanthus chrysotrichus (Mart. ex DC.) Mattos","25323","GBIF","HRCB","Leitao Filho, H.F.","34683","Native","Ouro","Medium","Ilha Anchieta, Restinga da Praia das Palmas"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Bignoniaceae","Jacaranda","puberula","Cham.","BIGNONIACEAE Jacaranda puberula Cham.","138503","GBIF","SPF","Pirani, J.R.","4515","Native","Ouro","High","Ubatuba, Parque Estadual da Ilha Anchieta. Trilha da Restinga da Praia das Palmas."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Bignoniaceae","Lundia","corymbifera","(Vahl) Sandwith","BIGNONIACEAE Lundia corymbifera (Vahl) Sandwith","24996","GBIF","HRCB","Leitao Filho, H.F.","34387","Native","Ouro","Medium","Ilha Anchieta, Trilha da Praia do Sul"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Bignoniaceae","Sparattosperma","leucanthum","(Vell.) K.Schum.","BIGNONIACEAE Sparattosperma leucanthum (Vell.) K.Schum.","51930","GBIF","HRCB","Zipparro, V.B.","2466","Native","Ouro","High","Parque Estadual da Ilha Anchieta (PEIA)."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Bignoniaceae","Tabebuia","cassinoides","(Lam.) DC.","BIGNONIACEAE Tabebuia cassinoides (Lam.) DC.","123408136","GBIF","Observations","Alexandre, H.M.",,"Native","Bronze","Low","São Paulo, BR"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Bignoniaceae","Tanaecium","selloi","(Spreng.) L.G.Lohmann","BIGNONIACEAE Tanaecium selloi (Spreng.) L.G.Lohmann","85845","GBIF","UEC","Goldenberg, R.","32381","Native","Bronze","Medium","Ilha Anchieta, Trilha da Prainha."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Blechnaceae","Blechnum","asplenioides","Sw.","BLECHNACEAE Blechnum asplenioides Sw.","24469","GBIF","SJRP","Athayde, F.P.F.","896","Native","Ouro","High","Parque Estadual da Ilha Anchieta (PEIA)."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Blechnaceae","Blechnum","lanceola","Sw.","BLECHNACEAE Blechnum lanceola Sw.","87982","GBIF","PACA","Athayde, F.P.F.","891","Native","Bronze","High","Parque Estadual da Ilha Anchieta (PEIA)."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Blechnaceae","Blechnum","occidentale","L.","BLECHNACEAE Blechnum occidentale L.","NY02597215","GBIF","NY","Prado, J.","1510","Native","Ouro","High","Ilha Anchieta, trilha para a praia do leste."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Blechnaceae","Blechnum","polypodioides","Raddi","BLECHNACEAE Blechnum polypodioides Raddi","22095","GBIF","SJRP","Pereira, V.S.","16","Native","Ouro","High","Parque Estadual da Ilha Anchieta (PEIA)."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Blechnaceae","Blechnum","xcaudatum","Cav.","BLECHNACEAE Blechnum xcaudatum Cav.","24468","GBIF","SJRP","Athayde, F.P.F.","893","Native","Bronze","Low","Parque da Ilha Anchieta (PEIA)"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Blechnaceae","Neoblechnum","brasiliense","(Desv.) Gasper & V.A.O. Dittrich","BLECHNACEAE Neoblechnum brasiliense (Desv.) Gasper & V.A.O. Dittrich","22859","GBIF","SJRP","Athayde, F.P.F.","646","Native","Ouro","High","Parque Estadual da Ilha Anchieta (PEIA)"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Blechnaceae","Salpichlaena","volubilis","(Kaulf.) J.Sm.","BLECHNACEAE Salpichlaena volubilis (Kaulf.) J.Sm.","2240839","GBIF","NY","Prado, J.","1494","Native","Latão","Medium","Ilha Anchieta, trilha para a praia do sul."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Ferns and Lycophytes","Blechnaceae","Telmatoblechnum","serrulatum","(Rich.) Perrie, D.J. Ohlsen & Brownsey","BLECHNACEAE Telmatoblechnum serrulatum (Rich.) Perrie, D.J. Ohlsen & Brownsey","54085","GBIF","HUEFS","Athayde, F.P.F.","872","Native","Ouro","High","Parque Estadual da Ilha Anchieta (PEIA)."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Brassicaceae","Lepidium","virginicum","L.","BRASSICACEAE Lepidium virginicum L.","3144350","GBIF","MO","Eiten, G.","7894","Naturalized","Ouro","Low","City of São Sebastião. Rua Cidade de Santos, near school."
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Bromeliaceae","Aechmea","coelestis","(K.Koch) É.Morren","BROMELIACEAE Aechmea coelestis (K.Koch) É.Morren","196011511","GBIF","Observations","Cesarperitop",,"Native","Bronze","Low","São Sebastião, SP, BR"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Bromeliaceae","Aechmea","distichantha","Lem.","BROMELIACEAE Aechmea distichantha Lem.","206355972","GBIF","Observations","Gylsaaa",,"Native","Bronze","Low","Oceano Atlântico, SP, BR"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Bromeliaceae","Bromelia","antiacantha","Bertol.","BROMELIACEAE Bromelia antiacantha Bertol.","206348711","GBIF","Observations","Joao_andretwi",,"Native","Bronze","Low","Ilha Anchieta, Ubatuba, SP, BR"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Bromeliaceae","Canistropsis","billbergioides","(Schult. & Schult.f.) Leme","BROMELIACEAE Canistropsis billbergioides (Schult. & Schult.f.) Leme","25058","GBIF","UEC","Rodrigues, R.R.","12340","Native","Bronze","Medium","Ilha Anchieta"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Bromeliaceae","Edmundoa",,"Leme","BROMELIACEAE Edmundoa Leme","R010066836","GBIF","R","Neves, B.","227",,"Ouro","Low","Parque Estadual da Serra do Mar. Núcleo Santa Virgínia. Trilha do Ipiranga"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Bromeliaceae","Neoregelia","johannis","(Carrière) L.B.Sm.","BROMELIACEAE Neoregelia johannis (Carrière) L.B.Sm.","99704021","GBIF","Observations","Igual, E.C.",,"Native","Bronze","Low","Ubatuba, BR-SP, BR"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Bromeliaceae","Neoregelia","marmorata","(Baker) L.B.Sm.","BROMELIACEAE Neoregelia marmorata (Baker) L.B.Sm.","303914","GBIF","SP","Leitao Filho, H.F.","s.n.","Native","Bronze","Medium","Ilha Anchieta"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Bromeliaceae","Nidularium","innocentii","Lem.","BROMELIACEAE Nidularium innocentii Lem.","227382001","GBIF","Observations","Globalherping",,"Native","Bronze","Low","São Paulo, BR"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Bromeliaceae","Quesnelia","arvensis","(Vell.) Mez","BROMELIACEAE Quesnelia arvensis (Vell.) Mez","246947791","GBIF","Observations","Cara, A.",,"Native","Bronze","Low","Praia e Rio Barra do Una Praia - Praia do Una, São Sebastião - SP, 11600-000, Brasil"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Bromeliaceae","Tillandsia","gardneri","Lindl.","BROMELIACEAE Tillandsia gardneri Lindl.","87922","GBIF","UEC","Goldenberg, R.","32418","Native","Bronze","Medium","Ilha Anchieta, trilha da prainha"
"ÁREA DE PROTEÇÃO AMBIENTAL MARINHA DO LITORAL NORTE","Angiosperms","Bromeliaceae","Tillandsia","stricta","Sol.","BROMELIACEAE Tillandsia stricta Sol.","HRCB057915","Splink","HRCB",,"283","Native","Bronze","Low",
