"country","stateProvince","municipality","locality","latitude","longitude","loc.ideal","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer"
"Brazil","São Paulo","Mirassol","PARQUE NATURAL MUNICIPAL DA GROTA DE MIRASSOL","-20.8251905389838","-49.509997883951","brazil_sao paulo_mirassol_parque natural municipal grota mirassol","brazil","sao paulo","mirassol","parque natural municipal da grota de mirassol",NA,"locality","brazil_sao paulo_mirassol","brazil_sao paulo_mirassol",-20.82751902,-49.50436813,"county"
"Brazil","São Paulo","Embu-Guaçu","ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO CAPIVARI-MONOS","-23.9012781063946","-46.8031907733017","brazil_sao paulo_embu guacu_area protecao ambiental municipal capivari monos","brazil","sao paulo","embu-guacu","area de protecao ambiental municipal do capivari-monos",NA,"locality","brazil_sao paulo_embu guacu","brazil_sao paulo_embu guacu",-23.85426549,-46.83053384,"county"
"Brazil","São Paulo","Itanhaém","ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO CAPIVARI-MONOS","-23.9819901056762","-46.7347834423063","brazil_sao paulo_itanhaem_area protecao ambiental municipal capivari monos","brazil","sao paulo","itanhaem","area de protecao ambiental municipal do capivari-monos",NA,"locality","brazil_sao paulo_itanhaem","brazil_sao paulo_itanhaem",-24.09121087,-46.8346865,"county"
"Brazil","São Paulo","Juquitiba","ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO CAPIVARI-MONOS","-23.9272293866597","-46.8094456700619","brazil_sao paulo_juquitiba_area protecao ambiental municipal capivari monos","brazil","sao paulo","juquitiba","area de protecao ambiental municipal do capivari-monos",NA,"locality","brazil_sao paulo_juquitiba","brazil_sao paulo_juquitiba",-23.9550107,-47.02419484,"county"
"Brazil","São Paulo","São Bernardo do Campo","ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO CAPIVARI-MONOS","-23.905659664898","-46.613818058577","brazil_sao paulo_sao bernardo campo_area protecao ambiental municipal capivari monos","brazil","sao paulo","sao bernardo do campo","area de protecao ambiental municipal do capivari-monos",NA,"locality","brazil_sao paulo_sao bernardo campo","brazil_sao paulo_sao bernardo campo",-23.81292109,-46.55040438,"county"
"Brazil","São Paulo","São Paulo","ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO CAPIVARI-MONOS","-23.9239053758553","-46.6975285299542","brazil_sao paulo_sao paulo_area protecao ambiental municipal capivari monos","brazil","sao paulo","sao paulo","area de protecao ambiental municipal do capivari-monos",NA,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county"
"Brazil","São Paulo","São Vicente","ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO CAPIVARI-MONOS","-23.9757185304897","-46.6288539027354","brazil_sao paulo_sao vicente_area protecao ambiental municipal capivari monos","brazil","sao paulo","sao vicente","area de protecao ambiental municipal do capivari-monos",NA,"locality","brazil_sao paulo_sao vicente","brazil_sao paulo_sao vicente",-23.96902814,-46.49274094,"county"
"Brazil","São Paulo","São Bernardo do Campo","ÁREA DE PROTEÇÃO AMBIENTAL BORORÉ-COLÔNIA","-23.7882210976449","-46.6270730771975","brazil_sao paulo_sao bernardo campo_area protecao ambiental borore colonia","brazil","sao paulo","sao bernardo do campo","area de protecao ambiental borore-colonia",NA,"locality","brazil_sao paulo_sao bernardo campo","brazil_sao paulo_sao bernardo campo",-23.81292109,-46.55040438,"county"
"Brazil","São Paulo","São Paulo","ÁREA DE PROTEÇÃO AMBIENTAL BORORÉ-COLÔNIA","-23.8099750171751","-46.6773280779185","brazil_sao paulo_sao paulo_area protecao ambiental borore colonia","brazil","sao paulo","sao paulo","area de protecao ambiental borore-colonia",NA,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county"
"Brazil","São Paulo","Atibaia","PARQUE ESTADUAL DE ITAPETINGA","-23.1638964708998","-46.527431587365","brazil_sao paulo_atibaia_parque estadual itapetinga","brazil","sao paulo","atibaia","parque estadual de itapetinga",NA,"locality","brazil_sao paulo_atibaia","brazil_sao paulo_atibaia",-23.12313459,-46.5869214,"county"
"Brazil","São Paulo","Bom Jesus dos Perdões","PARQUE ESTADUAL DE ITAPETINGA","-23.1862917305305","-46.4900664271837","brazil_sao paulo_bom jesus perdoes_parque estadual itapetinga","brazil","sao paulo","bom jesus dos perdoes","parque estadual de itapetinga",NA,"locality","brazil_sao paulo_bom jesus perdoes","brazil_sao paulo_bom jesus perdoes",-23.17251999,-46.47897887,"county"
"Brazil","São Paulo","Guarulhos","PARQUE ESTADUAL DE ITAPETINGA","-23.3544986581877","-46.5132128354158","brazil_sao paulo_guarulhos_parque estadual itapetinga","brazil","sao paulo","guarulhos","parque estadual de itapetinga",NA,"locality","brazil_sao paulo_guarulhos","brazil_sao paulo_guarulhos",-23.40223932,-46.45462761,"county"
"Brazil","São Paulo","Mairiporã","PARQUE ESTADUAL DE ITAPETINGA","-23.2918470377132","-46.5096572570855","brazil_sao paulo_mairipora_parque estadual itapetinga","brazil","sao paulo","mairipora","parque estadual de itapetinga",NA,"locality","brazil_sao paulo_mairipora","brazil_sao paulo_mairipora",-23.3173791,-46.56126261,"county"
"Brazil","São Paulo","Nazaré Paulista","PARQUE ESTADUAL DE ITAPETINGA","-23.2443620567115","-46.4789936077806","brazil_sao paulo_nazare paulista_parque estadual itapetinga","brazil","sao paulo","nazare paulista","parque estadual de itapetinga",NA,"locality","brazil_sao paulo_nazare paulista","brazil_sao paulo_nazare paulista",-23.19131303,-46.36638664,"county"
"Brazil","São Paulo","Arujá","PARQUE ESTADUAL DE ITABERABA","-23.3494739605504","-46.3434992354667","brazil_sao paulo_aruja_parque estadual itaberaba","brazil","sao paulo","aruja","parque estadual de itaberaba",NA,"locality","brazil_sao paulo_aruja","brazil_sao paulo_aruja",-23.38568091,-46.31872429,"county"
"Brazil","São Paulo","Guarulhos","PARQUE ESTADUAL DE ITABERABA","-23.3292883229647","-46.3941648727315","brazil_sao paulo_guarulhos_parque estadual itaberaba","brazil","sao paulo","guarulhos","parque estadual de itaberaba",NA,"locality","brazil_sao paulo_guarulhos","brazil_sao paulo_guarulhos",-23.40223932,-46.45462761,"county"
"Brazil","São Paulo","Igaratá","PARQUE ESTADUAL DE ITABERABA","-23.1877814083457","-46.2515843244625","brazil_sao paulo_igarata_parque estadual itaberaba","brazil","sao paulo","igarata","parque estadual de itaberaba",NA,"locality","brazil_sao paulo_igarata","brazil_sao paulo_igarata",-23.13469968,-46.15039133,"county"
"Brazil","São Paulo","Mairiporã","PARQUE ESTADUAL DE ITABERABA","-23.3215466752634","-46.4385771477633","brazil_sao paulo_mairipora_parque estadual itaberaba","brazil","sao paulo","mairipora","parque estadual de itaberaba",NA,"locality","brazil_sao paulo_mairipora","brazil_sao paulo_mairipora",-23.3173791,-46.56126261,"county"
"Brazil","São Paulo","Nazaré Paulista","PARQUE ESTADUAL DE ITABERABA","-23.2798882369242","-46.4042475328581","brazil_sao paulo_nazare paulista_parque estadual itaberaba","brazil","sao paulo","nazare paulista","parque estadual de itaberaba",NA,"locality","brazil_sao paulo_nazare paulista","brazil_sao paulo_nazare paulista",-23.19131303,-46.36638664,"county"
"Brazil","São Paulo","Santa Isabel","PARQUE ESTADUAL DE ITABERABA","-23.2613623995022","-46.3100135757231","brazil_sao paulo_santa isabel_parque estadual itaberaba","brazil","sao paulo","santa isabel","parque estadual de itaberaba",NA,"locality","brazil_sao paulo_santa isabel","brazil_sao paulo_santa isabel",-23.28881474,-46.24197125,"county"
"Brazil","São Paulo","Atibaia","MONUMENTO NATURAL ESTADUAL DA PEDRA GRANDE","-23.2036528041185","-46.5348072190977","brazil_sao paulo_atibaia_monumento natural estadual pedra grande","brazil","sao paulo","atibaia","monumento natural estadual da pedra grande",NA,"locality","brazil_sao paulo_atibaia_monumento natural estadual pedra grande","brazil_sao paulo_atibaia_monumento natural estadual pedra grande",-23.16954671,-46.52733815,"locality"
"Brazil","São Paulo","Bom Jesus dos Perdões","MONUMENTO NATURAL ESTADUAL DA PEDRA GRANDE","-23.2143270535132","-46.506434287936","brazil_sao paulo_bom jesus perdoes_monumento natural estadual pedra grande","brazil","sao paulo","bom jesus dos perdoes","monumento natural estadual da pedra grande",NA,"locality","brazil_sao paulo_bom jesus perdoes","brazil_sao paulo_bom jesus perdoes",-23.17251999,-46.47897887,"county"
"Brazil","São Paulo","Mairiporã","MONUMENTO NATURAL ESTADUAL DA PEDRA GRANDE","-23.2400002105698","-46.5241413610538","brazil_sao paulo_mairipora_monumento natural estadual pedra grande","brazil","sao paulo","mairipora","monumento natural estadual da pedra grande",NA,"locality","brazil_sao paulo_mairipora","brazil_sao paulo_mairipora",-23.3173791,-46.56126261,"county"
"Brazil","São Paulo","Nazaré Paulista","MONUMENTO NATURAL ESTADUAL DA PEDRA GRANDE","-23.235394316322","-46.5042889941037","brazil_sao paulo_nazare paulista_monumento natural estadual pedra grande","brazil","sao paulo","nazare paulista","monumento natural estadual da pedra grande",NA,"locality","brazil_sao paulo_nazare paulista","brazil_sao paulo_nazare paulista",-23.19131303,-46.36638664,"county"
"Brazil","São Paulo","Campos do Jordão","MONUMENTO NATURAL ESTADUAL DA PEDRA DO BAÚ","-22.6850702701402","-45.6154933625992","brazil_sao paulo_campos jordao_monumento natural estadual pedra bau","brazil","sao paulo","campos do jordao","monumento natural estadual da pedra do bau",NA,"locality","brazil_sao paulo_campos jordao","brazil_sao paulo_campos jordao",-22.70151972,-45.53304923,"county"
"Brazil","São Paulo","São Bento do Sapucaí","MONUMENTO NATURAL ESTADUAL DA PEDRA DO BAÚ","-22.6739830140135","-45.646356159068","brazil_sao paulo_sao bento sapucai_monumento natural estadual pedra bau","brazil","sao paulo","sao bento do sapucai","monumento natural estadual da pedra do bau",NA,"locality","brazil_sao paulo_sao bento sapucai","brazil_sao paulo_sao bento sapucai",-22.68127521,-45.68640003,"county"
"Brazil","São Paulo","Barra do Turvo","PARQUE ESTADUAL DO RIO TURVO","-24.9377883171229","-48.384325346094","brazil_sao paulo_barra turvo_parque estadual rio turvo","brazil","sao paulo","barra do turvo","parque estadual do rio turvo",NA,"locality","brazil_sao paulo_barra turvo","brazil_sao paulo_barra turvo",-24.88829261,-48.42712091,"county"
"Brazil","São Paulo","Cajati","PARQUE ESTADUAL DO RIO TURVO","-24.8404694025294","-48.2308720486925","brazil_sao paulo_cajati_parque estadual rio turvo","brazil","sao paulo","cajati","parque estadual do rio turvo",NA,"locality","brazil_sao paulo_cajati","brazil_sao paulo_cajati",-24.77180482,-48.19476358,"county"
"Brazil","São Paulo","Cananéia","PARQUE ESTADUAL DO RIO TURVO","-24.971874257601","-48.186978012913","brazil_sao paulo_cananeia_parque estadual rio turvo","brazil","sao paulo","cananeia","parque estadual do rio turvo",NA,"locality","brazil_sao paulo_cananeia","brazil_sao paulo_cananeia",-25.024888,-47.952513,"county"
"Brazil","São Paulo","Eldorado","PARQUE ESTADUAL DO RIO TURVO","-24.7994788107472","-48.315985145877","brazil_sao paulo_eldorado_parque estadual rio turvo","brazil","sao paulo","eldorado","parque estadual do rio turvo",NA,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county"
"Brazil","São Paulo","Jacupiranga","PARQUE ESTADUAL DO RIO TURVO","-24.9183498354451","-48.1572542755596","brazil_sao paulo_jacupiranga_parque estadual rio turvo","brazil","sao paulo","jacupiranga","parque estadual do rio turvo",NA,"locality","brazil_sao paulo_jacupiranga","brazil_sao paulo_jacupiranga",-24.77622878,-48.05358583,"county"
"Brazil","São Paulo","Campinas","AREA DE PROTEÇÃO AMBIENTAL DE CAMPINAS","-22.8411207969155","-46.9244461471746","brazil_sao paulo_campinas_area protecao ambiental campinas","brazil","sao paulo","campinas","area de protecao ambiental de campinas",NA,"locality","brazil_sao paulo_campinas","brazil_sao paulo_campinas",-22.88389513,-47.04412246,"county"
"Brazil","São Paulo","Itatiba","AREA DE PROTEÇÃO AMBIENTAL DE CAMPINAS","-22.9303860429184","-46.8763418362485","brazil_sao paulo_itatiba_area protecao ambiental campinas","brazil","sao paulo","itatiba","area de protecao ambiental de campinas",NA,"locality","brazil_sao paulo_itatiba","brazil_sao paulo_itatiba",-23.00625005,-46.81414653,"county"
"Brazil","São Paulo","Jaguariúna","AREA DE PROTEÇÃO AMBIENTAL DE CAMPINAS","-22.7378602743171","-46.982706695226","brazil_sao paulo_jaguariuna_area protecao ambiental campinas","brazil","sao paulo","jaguariuna","area de protecao ambiental de campinas",NA,"locality","brazil_sao paulo_jaguariuna","brazil_sao paulo_jaguariuna",-22.69192697,-47.01296363,"county"
"Brazil","São Paulo","Morungaba","AREA DE PROTEÇÃO AMBIENTAL DE CAMPINAS","-22.887711755987","-46.8470506926922","brazil_sao paulo_morungaba_area protecao ambiental campinas","brazil","sao paulo","morungaba","area de protecao ambiental de campinas",NA,"locality","brazil_sao paulo_morungaba","brazil_sao paulo_morungaba",-22.89345701,-46.78310974,"county"
"Brazil","São Paulo","Pedreira","AREA DE PROTEÇÃO AMBIENTAL DE CAMPINAS","-22.795279747079","-46.8918689713471","brazil_sao paulo_pedreira_area protecao ambiental campinas","brazil","sao paulo","pedreira","area de protecao ambiental de campinas",NA,"locality","brazil_sao paulo_pedreira","brazil_sao paulo_pedreira",-22.75417327,-46.88873668,"county"
"Brazil","São Paulo","Valinhos","AREA DE PROTEÇÃO AMBIENTAL DE CAMPINAS","-22.9259813849922","-46.9201581503454","brazil_sao paulo_valinhos_area protecao ambiental campinas","brazil","sao paulo","valinhos","area de protecao ambiental de campinas",NA,"locality","brazil_sao paulo_valinhos","brazil_sao paulo_valinhos",-22.975078,-46.98110903,"county"
