"Código de barras","Num. Tombo","Coleção","Família","Gênero","Táxon","Coletor","Num. Coleta","Data Coleta","Categoria Tipus","Determinador","Data Determinação","Tipo Coleção","Pais","Estado/Provincia","Cidade","Localidade","Latitude","Longitude","Unidade Conservação","Origem","Status"
"CESJ023159","NA","CESJ","POLYPODIACEAE","Pecluma","POLYPODIACEAE Pecluma pectinatiformis (Lindm.) M.G.Price","L. Krieger;et al.","CESJ23159","20/11/1988",,"F.C. Assis","27/9/2012",,,,,"Parque Nacional do Caparaó, Vale Verde.",0,0,"Parque Nacional do Caparaó","Nativa","NE"
"RB00532209",,"RB","POLYPODIACEAE","Pecluma","POLYPODIACEAE Pecluma pectinatiformis (Lindm.) M.G.Price","P.H. Labiak;M.M. Saavedra,C.N. Fraga, L. Kollmann, A.P. Fontana, R. Goldenberg, P. Viana",4836,"18/7/2008",,"Pereira, J.B.S.","11/11/2009",,"Brasil",,"Castelo","Trilha da Balança. . Parque Estadual do Forno Grande","-20,5269444444444424","-41,1016666666666666","Parque Estadual do Forno Grande","Nativa","NE"
"RB00555870",407400,"RB","POLYPODIACEAE","Pecluma","POLYPODIACEAE Pecluma pectinatiformis (Lindm.) M.G.Price","Condack, J. P. S.",300,"29/10/2004",,,,,"Brasil",,"Bocaina de Minas","Parque Nacional do Itatiaia. Alto dos Brejos. Fragmento 1 PMA.","-22,285555500000001","-44,6133333000000007","Parque Nacional do Itatiaia","Nativa","NE"
"SPSF32082",32082,"SPSF","POLYPODIACEAE","Pecluma","POLYPODIACEAE Pecluma pectinatiformis (Lindm.) M.G.Price","A.Salino",6279,"8/3/2001",,,,,,,,,,,"Estação Ecológica de Bananal","Nativa","NE"
"UPCB0009515","UPCB 78807","UPCB","POLYPODIACEAE","Pecluma","POLYPODIACEAE Pecluma pectinatiformis (Lindm.) M.G.Price","Mazziero, F.F.F.",953,"15/2/2012",,"Mazziero, F. F. F.","20/2/2012",,"Brasil",,"Iporanga/Apiaí","Parque Estadual Turístico do Alto Ribeira (PETAR). Núcleo Ouro Grosso. Floresta ombrófila densa.","-24,5388889","-48,6930555","Parque Estadual Turístico do Alto Ribeira","Nativa","NE"
"VIC047026",,"VIC","POLYPODIACEAE","Pecluma","POLYPODIACEAE Pecluma pectinatiformis (Lindm.) M.G.Price","P.B. Schwartsburd",3771,"//",,,,,,,,,,,"Parque Estadual Mata das Flores","Nativa","NE"
"CEPEC 126955",,"CEPEC","POLYPODIACEAE","Pecluma","POLYPODIACEAE Pecluma pilosa (A.M.Evans) M.Kessler & A.R.Sm.","F.B. Matos",1827,"//",,,,,,,,,,,"Parque Nacional do Pau Brasil","nativa","NE"
"K000954681","NA","K","POLYPODIACEAE","Pecluma","POLYPODIACEAE Pecluma pilosa (A.M.Evans) M.Kessler & A.R.Sm.","G.T. Prance;J.F. Lima,K. Kubitzki,P.J.M. Maas,W.C. Steward,J.F. Ramos,W.S. Pinheiro",12282,"22/4/1971",,"F.C. Assis","2/4/2013",,"Brasil",,"Cruzeiro do Sul","Rio Jurua e Rio Moa. Vicinity of Serra da Moa.",,,"Parque Nacional da Serra do Divisor","Nativa","NE"
"BHCB131479",,"BHCB","POLYPODIACEAE","Pecluma","POLYPODIACEAE Pecluma plumula (Willd.) M.G.Price","A.Salino",14380,"//",,,,,,,,,,,"Reserva Biológica do Córrego Grande","Nativa","NE"
,141325,"BHCB","POLYPODIACEAE","Pecluma","POLYPODIACEAE Pecluma plumula (Willd.) M.G.Price","A. Salino",14834,"//",,,,,,,,,,,"Reserva Biológica de Duas Bocas","Nativa","NE"
"CEPEC123991",,"CEPEC","POLYPODIACEAE","Pecluma","POLYPODIACEAE Pecluma plumula (Willd.) M.G.Price","F.B. Matos",1660,"//",,,,,,,,,,,"Parque Nacional do Descobrimento","nativa","NE"
"HSTM013344","HSTM 13344","HSTM","POLYPODIACEAE","Pecluma","POLYPODIACEAE Pecluma plumula (Willd.) M.G.Price","Rodrigues, D.B.",31,"20/2/2019",,"Oliveira, M.H.V.",,,"Brasil",,"Aveiro","Floresta Nacional do Tapajós ( FLONA TAPAJÓS) espécime epifita coletada no canal do godinho na bacia do Rio Cupari.","-3,7855555","-55,3700000","Floresta Nacional do Tapajós","Nativa","NE"
"NA",2177,"MIRR","POLYPODIACEAE","Pecluma","POLYPODIACEAE Pecluma plumula (Willd.) M.G.Price","W. Milliken",437,"//",,,,,,,,,,,"Estação Ecológica de Maracá","Nativa","NE"
"RB00607295",455751,"RB","POLYPODIACEAE","Pecluma","POLYPODIACEAE Pecluma plumula (Willd.) M.G.Price","Campos Porto, P.",2249,"24/4/1932",,"C.E. Jascone","27/9/2005",,"Brasil",,"Itatiaia","Parque Nacional de Itatiaia. Lago Azul.",,,"Parque Nacional do Itatiaia","Nativa","NE"
"VIC046826",,"VIC","POLYPODIACEAE","Pecluma","POLYPODIACEAE Pecluma plumula (Willd.) M.G.Price","P.B. Schwartsburd",3571,"//",,,,,,,,,,,"Parque Estadual Mata das Flores","Nativa","NE"
"VIES029740","VIES 29740","VIES","POLYPODIACEAE","Pecluma","POLYPODIACEAE Pecluma plumula (Willd.) M.G.Price","Coelho, R.;Giaretta, A.O.",326,"10/6/2013",,,"s. d.",,"Brasil",,"Conceição da Barra","Floresta Nacional do Rio Preto.",,,"Floresta Nacional do Rio Preto","Nativa","NE"
"RB00544241",,"RB","POLYPODIACEAE","Pecluma","POLYPODIACEAE Pecluma robusta (Fée) M.Kessler & A.R.Sm.","P.H. Labiak",4983,"19/10/2008",,"Pereira, J.B.S.","10/11/2009",,"Brasil",,"Cariacica","Floresta na beira da estrada para a localidade de Alegre. . Reserva Biológica de Duas Bocas","-20,302500000000002","-40,4819444444444443","Reserva Biológica de Duas Bocas","Nativa","NE"
"BHCB 126400",,"BHCB","POLYPODIACEAE","Pecluma","POLYPODIACEAE Pecluma recurvata (Kaulf.) M.G.Price","S. Salino",14124,"//",,,,,,,,,,,"Parque Estadual da Pedra Azul","Nativa","NE"
"BHCB131470",,"BHCB","POLYPODIACEAE","Pecluma","POLYPODIACEAE Pecluma recurvata (Kaulf.) M.G.Price","A.Salino",14371,"//",,,,,,,,,,,"Reserva Biológica do Córrego Grande","Nativa","NE"
,141474,"BHCB","POLYPODIACEAE","Pecluma","POLYPODIACEAE Pecluma recurvata (Kaulf.) M.G.Price","A. Salino",14984,"//",,,,,,,,,,,"Reserva Biológica de Duas Bocas","Nativa","NE"
"BHCB01110681",148340,"BHCB","POLYPODIACEAE","Pecluma","POLYPODIACEAE Pecluma recurvata (Kaulf.) M.G.Price","Souza, F.S.",1434,"9/2/2011",,"Assis, FC",,,,,,"Parque Nacional do Caparaó. Córrego do Calçado. Tecnotruta. DATUM WGS 84.","-20,4675000","-41,7336111","Parque Nacional do Caparaó","Nativa","NE"
"FURB09902","FURB 12440","FURB","POLYPODIACEAE","Pecluma","POLYPODIACEAE Pecluma recurvata (Kaulf.) M.G.Price","Gasper, A.L. de;Verdi, M.",2120,"22/5/2009",,"Gasper, AL de","22/5/2009",,"Brasil",,"Orleans","Rio Hipólito - Parque Nacional de São Joaquim.","-28,2602777777777767","-49,4994444444444426","Parque Nacional de São Joaquim","Nativa","NE"
"FURB09864","FURB 22211","FURB","POLYPODIACEAE","Pecluma","POLYPODIACEAE Pecluma recurvata (Kaulf.) M.G.Price","Stival-Santos, A.;Silveira, S.,Legal, E.",1960,"10/3/2010",,"Gasper, AL de","23/3/2010",,"Brasil",,"Florianópolis","Parque Municipal Lagoa do Peri.","-27,7174999999999976","-48,5274999999999963","Monumento Natural Municipal da Lagoa do Peri","Nativa","NE"
"RB00521615",,"RB","POLYPODIACEAE","Pecluma","POLYPODIACEAE Pecluma recurvata (Kaulf.) M.G.Price","P.H. Labiak;R.C. Forzza,C.N. Fraga, L. Kollmann, A.P. Fontana",4558,"12/2/2008",,"P. Labiak",2012,,"Brasil",,"Castelo","Trilha para o Forninho. Floresta Ombrófila Densa Altomontana com inselbergues. Parque Estadual do Forno Grande","-20,5161111111111119","-41,0836111111111109","Parque Estadual do Forno Grande","Nativa","NE"
"RB00693524",425529,"RB","POLYPODIACEAE","Pecluma","POLYPODIACEAE Pecluma recurvata (Kaulf.) M.G.Price","L.Sylvestre",1810,"28/9/2005",,"P.Labiak",,,"Brasil",,"Itatiaia","Margem do rio Campo Belo, entre o Lago Azul e o rio Taquaral (abrigo lV). .","-22,25","-44,566666699999999","Parque Nacional do Itatiaia","Nativa","NE"
"RB00491271","RB 450719","RB","POLYPODIACEAE","Pecluma","POLYPODIACEAE Pecluma recurvata (Kaulf.) M.G.Price","L.S. Sylvestre",2070,"11/7/2007",,"L. Sylvestre","s. d.",,"Brasil",,"Miguel Pereira","Reserva Biológica do Tinguá. Orbel 2. Trilha com acesso pelo km 31. Margens do Rio São Pedro, lado esquerdo do rio.","-22,5441666666667","-43,4336111111111","Reserva Biológica do Tinguá","Nativa","NE"
"SPSF32186",32186,"SPSF","POLYPODIACEAE","Pecluma","POLYPODIACEAE Pecluma recurvata (Kaulf.) M.G.Price","A.Salino",6277,"8/3/2001",,,,,,,,,,,"Estação Ecológica de Bananal","Nativa","NE"
"UEC138581",,"UEC","POLYPODIACEAE","Pecluma","POLYPODIACEAE Pecluma recurvata (Kaulf.) M.G.Price","Breier, T.B.",539,"//",,,,,,,,,,,"Parque Estadual Carlos Botelho","Nativa","NE"
"UPCB0009588","UPCB 78984","UPCB","POLYPODIACEAE","Pecluma","POLYPODIACEAE Pecluma recurvata (Kaulf.) M.G.Price","Mazziero, F.F.F.",621,"21/9/2011",,"Mazziero, F. F. F.","1/10/2011",,"Brasil",,"Iporanga/Apiaí","Parque Estadual Turístico do Alto Ribeira (PETAR). Núcleo Santana. Floresta ombrófila densa.","-24,5388889","-48,6930555","Parque Estadual Turístico do Alto Ribeira","Nativa","NE"
"BHCB01110497","BHCB 107112","BHCB","POLYPODIACEAE","Pecluma","POLYPODIACEAE Pecluma robusta (Fée) M.Kessler & A.R.Sm.","T.E. Almeida",905,"29/4/2007",,"Assis, FC","19/11/2014",,"Brasil",,"Buenópolis","Parque Nacional das Sempre Vivas. Caminho entre Campo de São Domingo e a Serra do Landi, passando pelo córrego do Landi. Campos Limpos; capão de mata, campos rupestres e campos sujos.","-17,9066667","-43,7744445","Parque Nacional das Sempre Vivas","nativa","NE"
"NA",57017,"CESJ","POLYPODIACEAE","Pecluma","POLYPODIACEAE Pecluma robusta (Fée) M.Kessler & A.R.Sm.","A. Salino; V.A.O. Dittrich; A.C. Meinberg; P.O.Morais",6274,"8/3/2001",,"F.C. Assis",,,,,,,,,"Estação Ecológica de Bananal","Nativa","NE"
"CESJ024219","NA","CESJ","POLYPODIACEAE","Pecluma","POLYPODIACEAE Pecluma robusta (Fée) M.Kessler & A.R.Sm.","L. Krieger;et al.","CESJ24219","29/4/1989",,"F.C. Assis","26/9/2012",,,,,"Parque Nacional do Caparaó, Caminho p/ Macieira.",0,0,"Parque Nacional do Caparaó","Nativa","NE"
"FLOR0062858","FLOR 62858","FLOR","POLYPODIACEAE","Pecluma","POLYPODIACEAE Pecluma robusta (Fée) M.Kessler & A.R.Sm.","Carmes, A.A.;Fiaschi, P.,Cabral, F.S.,Della, A.P.",38,"18/3/2016",,"Carmes, A.A.","13/4/2016",,"Brasil",,"Florianópolis","Parque Municipal da Lagoa do Peri, trilha do Saquinho.","-27,7277777777777779","-48,5169444444444409","Monumento Natural Municipal da Lagoa do Peri","Nativa","NE"
"HRCB 76778",,"HRCB","POLYPODIACEAE","Pecluma","POLYPODIACEAE Pecluma robusta (Fée) M.Kessler & A.R.Sm.","G.M. Marcusso",1857,"//",,,,,,,,,,,"Parque Estadual da Pedra Azul","Nativa","NE"
"RB00691231",31765,"RB","POLYPODIACEAE","Pecluma","POLYPODIACEAE Pecluma robusta (Fée) M.Kessler & A.R.Sm.","Brade",12622,"/8/1933",,"P. Labiak",,,"Brasil",,"Itatiaia","Monte Serrat.",,,"Parque Nacional do Itatiaia","Nativa","NE"
"RB00711730","RB 547595","RB","POLYPODIACEAE","Pecluma","POLYPODIACEAE Pecluma robusta (Fée) M.Kessler & A.R.Sm.","L. Sylvestre",2261,"26/7/2012",,"L.Sylvestre & C.Mynssen","10/8/2012",,"Brasil",,"Santa Maria Madalena","Trilha para Águas Paradas. Proximidades da represa da CEDAE.","-21,9311111","-41,9266667","Parque Estadual do Desengano","Nativa","NE"
"UPCB0009632","UPCB 77948","UPCB","POLYPODIACEAE","Pecluma","POLYPODIACEAE Pecluma robusta (Feé) M.Kessler & A.R.Sm.","Mazziero, F.F.F",830,"2/12/2011",,"Mazziero, F.F.F.","16/12/2011",,"Brasil",,"Iporanga","Apiaí, Parque Estadual Turístico do Alto Ribeira (PETAR). Núcleo Ouro Grosso.","-24,5394444","48,6933333","Parque Estadual Turístico do Alto Ribeira","Nativa","NE"
"RB00581837",487768,"RB","POLYPODIACEAE","Pecluma","POLYPODIACEAE Pecluma sicca (Lindm.) M.G.Price","Damasceno, E. R.",188,"15/12/2008",,"E. R. Damasceno","3/8/2009",,"Brasil",,"Itatiaia","Parque Nacional do Itatiaia. Cachoeira do Poranga, próximo a antiga entrada do Hotel Simon.","-22,4380555000000008","-44,6119443999999987","Parque Nacional do Itatiaia","Nativa","NE"
"RB00618799","RB 509263","RB","POLYPODIACEAE","Pecluma","POLYPODIACEAE Pecluma sicca (Lindm.) M.G.Price","C.M. Mynssen",1239,"30/3/2011",,"F.C. Assis",,,"Brasil",,"Santa Maria Madalena","Parque Estadual do Desengano, Poço Parado.","-21,8327778","-41,8319445","Parque Estadual do Desengano","Nativa","NE"
"SPSF32164",32164,"SPSF","POLYPODIACEAE","Pecluma","POLYPODIACEAE Pecluma sicca (Lindm.) M.G.Price","A.Salino",6285,"8/3/2001",,,,,,,,,,,"Estação Ecológica de Bananal","Nativa","NE"
"BHCB01110776",145287,"BHCB","POLYPODIACEAE","Pecluma","POLYPODIACEAE Pecluma truncorum (Lindm.) M.G.Price","Souza, F.S.",1218,"30/11/2010",,"Assis, FC",,,,,,"Parque Nacional do Caparaó. Braço Norte. DATUM WGS84.","-20,7500000","-42,2350000","Parque Nacional do Caparaó","Nativa","LC"
"BHCB122795",,"BHCB","POLYPODIACEAE","Pecluma","POLYPODIACEAE Pecluma truncorum (Lindm.) M.G. Price","A. Salino",13637,"//",,,,,,,,,,,"Parque Estadual do Forno Grande","Nativa","LC"
"FURB10007","FURB 22448","FURB","POLYPODIACEAE","Pecluma","POLYPODIACEAE Pecluma truncorum (Lindm.) M.G.Price","Cadorin, T.J.;Grosch, B.,Zimmermann, R.",1473,"10/3/2010",,"Gasper, AL de","30/3/2010",,"Brasil",,"Florianópolis","Parque Municipal da Lagoa do Peri.","-27,7241666666666653","-48,5349999999999966","Monumento Natural Municipal da Lagoa do Peri","Nativa","LC"
"FURB10149","FURB 37223","FURB","POLYPODIACEAE","Pecluma","POLYPODIACEAE Pecluma truncorum (Lindm.) M.G.Price","Custódio, S.Z.;",42,"12/8/2011",,"Custódio, SZ","2/9/2011",,"Brasil",,"Grão Pará","Parque Estadual da Serra Furada.","-28,1174999999999997","-49,4330555555555549","Parque Nacional de São Joaquim","Nativa","LC"
"RB00693527",425564,"RB","POLYPODIACEAE","Pecluma","POLYPODIACEAE Pecluma truncorum (Lindm.) M.G.Price","L.Sylvestre",1839,"29/9/2005",,"P.Labiak",,,"Brasil",,"Itatiaia","Trilha do Hotel Simon para o Três Picos.","-22,25","-44,566666699999999","Parque Nacional do Itatiaia","Nativa","LC"
"RB01481455","RB 413738","RB","POLYPODIACEAE","Pecluma","POLYPODIACEAE Pecluma truncorum (Lindm.) M.G.Price","L.S. Sylvestre",1571,"14/11/2001",,"L. Sylvestre",,,"Brasil",,"Miguel Pereira","Trilha para o Rancho dos Bobos, Riacho Nova Estrela","-22,5708334","-43,4688889","Reserva Biológica do Tinguá","Nativa","LC"
"SPSF32173",32173,"SPSF","POLYPODIACEAE","Pecluma","POLYPODIACEAE Pecluma truncorum (Lindm.) M.G.Price","A.Salino",6283,"8/3/2001",,,,,,,,,,,"Estação Ecológica de Bananal","Nativa","LC"
"SPSF38356",,"SPSF","POLYPODIACEAE","Pecluma","POLYPODIACEAE Pecluma truncorum (Lindm.) M.G.Price","T.B.Breier & V.A.O.Dittrich",649,"//",,,,,,,,,,,"Parque Estadual Carlos Botelho","Nativa","LC"
"UPCB0009678","UPCB 78986","UPCB","POLYPODIACEAE","Pecluma","POLYPODIACEAE Pecluma truncorum (Lindm.) M.G.Price","Mazziero, F.F.F.",607,"21/9/2011",,"Mazziero, F. F. F.","1/10/2011",,"Brasil",,"Iporanga/Apiaí","Parque Estadual Turístico do Alto Ribeira (PETAR). Núcleo Santana. Floresta ombrófila densa.","-24,5388889","-48,6930555","Parque Estadual Turístico do Alto Ribeira","Nativa","LC"
"UPCB1078399","UPCB 79761","UPCB","POLYPODIACEAE","Pecluma","POLYPODIACEAE Pecluma truncorum (Lindm.) M.G.Price","C.M. Mynssen",1315,"24/7/2012",,"Matos, F.B.",,,"Brasil",,"Santa Maria Magdalena","Parque Estadual do Desengano. Trilha para o Pico do Desengano a partir da Estalagem Morumbeca.","-21,8847222","-41,9158333","Parque Estadual do Desengano","Nativa","LC"
"RB01097720",643252,"RB","POLYPODIACEAE","Phlebodium","POLYPODIACEAE Phlebodium aureum (L.) J.Sm.","L.J.T. Cardoso",1165,"5/2/2015",,,,,"Brasil",,"Resende","Trilha da Pedra Selada. Floresta Ombrófila Densa.","-22,2969444","-44,4438889","Parque Estadual da Pedra Selada","Nativa","NE"
"RFFP27610","RFFP 7636","RFFP","POLYPODIACEAE","Phlebodium","POLYPODIACEAE Phlebodium aureum (L.) J.Sm.","M.G. Santos",1601,"3/10/2002",,"Carlos Eduardo Jascone",,,"Brasil",,"Santa Maria Madalena","Município de Santa Maria Madalena, Parque Estadual do Desengano, Trilha Morumbeca do Imbé. Mata Atlântica secundária.",,,"Parque Estadual do Desengano","Nativa","NE"
"VIC037582","NA","VIC","POLYPODIACEAE","Phlebodium","POLYPODIACEAE Phlebodium aureum (L.) J.Sm.",,,"//",,,,,,,,,,,"Parque Nacional do Caparaó","Nativa","NE"
"HSTM010435","HSTM 10435","HSTM","POLYPODIACEAE","Phlebodium","POLYPODIACEAE Phlebodium decumanum (Willd.) J.Sm.","Almeida, T.E.",4589,"16/7/2017",,"Almeida, T.E.","17/7/2017",,"Brasil",,"Belterra","Floresta Nacional do Tapajós. Igapó e Igarapé próximo à comunidade de Jamaraquá, às margens do rio Tapajós. Floresta Nacional do Tapajós","-2,8319445","-55,0444444","Floresta Nacional do Tapajós","Nativa","NE"
"NY00868221","NA","NY","POLYPODIACEAE","Phlebodium","POLYPODIACEAE Phlebodium decumanum (Willd.) J.Sm.","P. J. M. Maas;","P13299","24/5/1971",,"J. Prado","s. d.",,"Brazil",,,"Near Aldeota","-8,26861111111111136","-72,7438888888888897","Parque Nacional da Serra do Divisor","Nativa","NE"
"BHCB 126389",,"BHCB","POLYPODIACEAE","Phlebodium","POLYPODIACEAE Phlebodium pseudoaureum (Cav.) Lellinger","S. Salino",14113,"//",,,,,,,,,,,"Parque Estadual da Pedra Azul","Nativa","NE"
"NA",57688,"BHCB","POLYPODIACEAE","Phlebodium","POLYPODIACEAE Phlebodium pseudoaureum (Cav.) Lellinger","Salino, A; Dittrich, VAO; Meinberg, AC; Morais, PO",6270,"8/3/2001",,"Almeida, TE",,,,,,,,,"Estação Ecológica de Bananal","Nativa","NE"
"BHCB01110831","BHCB 107115","BHCB","POLYPODIACEAE","Phlebodium","POLYPODIACEAE Phlebodium pseudoaureum (Cav.) Lellinger","T.E. Almeida",908,"29/4/2007",,"Almeida, TE",,,"Brasil",,"Buenópolis","Parque Nacional das Sempre Vivas. Caminho entre Campos de São Domingos e a Serra do Landi, passando pelo Córrego do Landi. Campos limpos; capão de mata; campos rupestres e campos sujos.","-17,9066667","-43,7744445","Parque Nacional das Sempre Vivas","nativa","NE"
"CESJ023692","NA","CESJ","POLYPODIACEAE","Phlebodium","POLYPODIACEAE Phlebodium pseudoaureum (Cav.) Lellinger","L. Krieger;et al.","CESJ23692","1/4/1989",,"F.S. Souza","3/2018",,,,,"Parque Nacional do Caparaó, Rupícola na mata. Ao lado da trilha para o Vale Verde.",0,0,"Parque Nacional do Caparaó","Nativa","NE"
"PACA075420",,"PACA-AGP","POLYPODIACEAE","Phlebodium","POLYPODIACEAE Phlebodium pseudoaureum (Cav.) Lellinger","D.S.D. de Araújo",949,"//",,,,,,,,,,,"Parque Estadual do Desengano","Nativa","NE"
"RB00521622",,"RB","POLYPODIACEAE","Phlebodium","POLYPODIACEAE Phlebodium pseudoaureum (Cav.) Lellinger","P.H. Labiak;R.C. Forzza,C.N. Fraga, L. Kollmann, A.P. Fontana",4565,"12/2/2008",,"P. Labiak",2012,,"Brasil",,"Castelo","Trilha para o Forninho. . Parque Estadual do Forno Grande","-20,5161111111111119","-41,0836111111111109","Parque Estadual do Forno Grande","Nativa","NE"
"RB00693535",332865,"RB","POLYPODIACEAE","Phlebodium","POLYPODIACEAE Phlebodium pseudoaureum (Cav.) Lellinger","S. J. Silva Neto",556,"18/1/1995",,"P.Labiak",,,"Brasil",,"Itatiaia","Sítio do Sr Lion, trilha do córrego d´água.","-22,25","-44,566666699999999","Parque Nacional do Itatiaia","Nativa","NE"
"RB00347105","RB 415358","RB","POLYPODIACEAE","Phlebodium","POLYPODIACEAE Phlebodium pseudoaureum (Cav.) Lellinger","L.S. Sylvestre",1537,"13/11/2001",,"Sylvestre, L.S.","27/1/2023",,"Brasil",,"Miguel Pereira","Proximidades do riacho Nova Estrela. REBIO do Tinguá","-22,5694444444444","-43,4683333333333","Reserva Biológica do Tinguá","Nativa","NE"
"SAMES05949","SAMES 5949","SAMES","POLYPODIACEAE","Phlebodium","POLYPODIACEAE Phlebodium pseudoaureum (Cav.) Lellinger","R.Coelho",154,"12/1/2012",,,,,"Brasil",,"Conceição da Barra","Reserva Biológica do Córrego Grande. Km 2 ao 4.","-18,2625000","-39,8050000","Reserva Biológica do Córrego Grande","Nativa","NE"
"MBML024925","MBML 24925","MBML","POLYPODIACEAE","Pleopeltis","POLYPODIACEAE Pleopeltis alborufula (Brade) Salino","L. Kollmann",8048,"13/7/2005",,"P. Labiak",,,"Brasil",,"Domingos Martins","Parque Estadual da Pedra Azul.","-20,4038889","-41,0191667","Parque Estadual da Pedra Azul","Nativa","EN"
"RB00532852",,"RB","POLYPODIACEAE","Pleopeltis","POLYPODIACEAE Pleopeltis alborufula (Brade) Salino","L. Kollmann;A. P. Fontana",11095,"16/7/2008",,"Pereira, J.B.S.","17/2/2010",,"Brasil",,"Castelo","Afloramento por baixo do Mirante, beira do pasto. . Parque Estadual do Forno Grande","-20,5161111111111119","-41,0836111111111109","Parque Estadual do Forno Grande","Nativa","EN"
,4596,"SPSC","POLYPODIACEAE","Pleopeltis","POLYPODIACEAE Pleopeltis angusta Willd.","A. Coli","s.n.","//",,,,,,,,,,,"Parque Estadual de Porto Ferreira","Nativa","NE"
,141463,"BHCB","POLYPODIACEAE","Pleopeltis","POLYPODIACEAE Pleopeltis astrolepis (Liebm.) E.Fourn.","A. Salino",14973,"//",,,,,,,,,,,"Reserva Biológica de Duas Bocas","Nativa","NE"
"NA","CESJ 68161","CESJ","POLYPODIACEAE","Pleopeltis","POLYPODIACEAE Pleopeltis astrolepis (Liebm.) E.Fourn.",,,"//",,,,,,,,,,,"Parque Nacional do Caparaó","Nativa","NE"
"FLOR0058684","FLOR 58684","FLOR","POLYPODIACEAE","Pleopeltis","POLYPODIACEAE Pleopeltis astrolepis (Liebm.) E.Fourn.","Fiaschi, P.;",4187,"4/3/2014",,"Almeida, T.E.","22/12/2018",,"Brasil",,"Urubici","Parque Nacional de São Joaquim, Estrada de acesso aos campos de Santa Bárbara. PPBio São Joaquim, Módulo 1, Parcela TN3500.","-28,1536111111111111","-49,6402777777777757","Parque Nacional de São Joaquim","Nativa","NE"
"FURB10214","FURB 22397","FURB","POLYPODIACEAE","Pleopeltis","POLYPODIACEAE Pleopeltis astrolepis (Liebm.) E.Fourn.","Cadorin, T.J.;Grosch, B.,Zimmermann, R.",1533,"10/3/2010",,"Cadorin, TJ","10/3/2010",,"Brasil",,"Florianópolis","Parque Municipal da Lagoa do Peri.","-27,7241666666666653","-48,5349999999999966","Monumento Natural Municipal da Lagoa do Peri","Nativa","NE"
"RB00521600",,"RB","POLYPODIACEAE","Pleopeltis","POLYPODIACEAE Pleopeltis astrolepis (Liebm.) E.Fourn.","P.H. Labiak;R.C. Forzza,C.N. Fraga, L. Kollmann, A.P. Fontana",4543,"12/2/2008",,"P. Labiak",2012,,"Brasil",,"Castelo","Trilha para o Forninho. . Parque Estadual do Forno Grande","-20,5161111111111119","-41,0836111111111109","Parque Estadual do Forno Grande","Nativa","NE"
"RB00581839",487770,"RB","POLYPODIACEAE","Pleopeltis","POLYPODIACEAE Pleopeltis astrolepis (Liebm.) E.Fourn.","Damasceno, E. R.",225,"17/12/2008",,"E. R. Damasceno",,,"Brasil",,"Itatiaia","Parque Nacional do Itatiaia. Cachoeira do Poranga, próximo a antiga entrada do Hotel Simon.","-22,4380555000000008","-44,6119443999999987","Parque Nacional do Itatiaia","Nativa","NE"
