"data_source","collectionCode","catalogNumber","scientificName","kingdom","family","genus","year","month","day","country","stateProvince","county","locality","coordinatePrecision","institutionCode","basisOfRecord","identifiedBy","yearIdentified","monthIdentified","dayIdentified","collectionID","specificEpithet","recordedBy","decimalLongitude","decimalLatitude","modified","scientificNameAuthorship","recordNumber","class","order","occurrenceRemarks","barcode","continentocean","phylum","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","verbatimLatitude","verbatimLongitude","typeStatus","individualcount","preparationtype","fieldNumber","downloadedFrom","municipality","dateIdentified","acceptedScientificName","bibliographicCitation","countryCode","datasetID","datasetName","eventDate","fieldNotes","habitat","identificationRemarks","latitude","longitude","taxonomicStatus","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","gbifID","institutionID","informationWithheld","dataGeneralizations","occurrenceID","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","samplingProtocol","eventRemarks","locationID","locationRemarks","coordinateUncertaintyInMeters","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","identifiedByID","taxonID","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","superfamily","subfamily","tribe","subtribe","genericName","subgenus","infragenericEpithet","cultivarEpithet","verbatimTaxonRank","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","right","modified_incomplete","Clado","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"speciesLink","SPSF","38518","Myrsine loefgrenii","Plantae","Primulaceae","Myrsine","2007","07","24","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","L.C.Bernacci","2008","03","07","13","loefgrenii","C. R. Lima & M. T. Z. Toniato & J. B. Baitello & R.Cielo-Filho","-48.746944","-23.533333","2024-08-06T09:13:34","Mez","6","Magnoliopsida","Ericales","<nO>COLETA: Arvoreta 2,5m, flores velhas.; GEOGRAFIA: Trilha Ribeirão Santa Helena1.;</nO>","SPSF00038518","América do Sul","Magnoliophyta","630","630",,,,,,,,"SPLINK","Paranapanema","2008-03-07",,,,,,,,,,,,,,,,,,"SPSF",,"Lima, C.R.","6","2007","Bernacci, L.C.","2008","Toniato, M.T.Z.; Baitello, J.B.; Cielo Filho, R.","Lima",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Myrsine loefgrenii","(Mez) Imkhan.","possibly_ok","Primulaceae","Myrsine loefgrenii","(Mez) Imkhan.","species","author misspelled","bfo-10236",,,"Myrsine loefgrenii (Mez) Imkhan.","Myrsine","Primulaceae","high","Myrsine loefgrenii"
"speciesLink","SPSF","38519","Myrsine umbellata","Plantae","Primulaceae","Myrsine","2007","07","25","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","A.Maruyama","2016","07","13","13","umbellata","C. R. Lima & M. T. Z. Toniato & J. B. Baitello & R.Cielo-Filho","-48.744167","-23.533611","2024-08-06T09:13:34","(Mart.)","7","Magnoliopsida","Ericales","<nO>COLETA: 4m, flores creme, saída da trilha RSH 2.; GEOGRAFIA: Ribeirão Santa Helan 2.;</nO>","SPSF00038519","América do Sul","Magnoliophyta","630","630",,,,,,,,"SPLINK","Paranapanema","2016-07-13",,,,,,,,,,,,,,,,,,"SPSF",,"Lima, C.R.","7","2007","Maruyama, A.","2016","Toniato, M.T.Z.; Baitello, J.B.; Cielo Filho, R.","Lima",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Myrsine umbellata","Mart.","possibly_ok","Primulaceae","Myrsine umbellata","Mart.","species","author misspelled","bfo-10242",,,"Myrsine umbellata Mart.","Myrsine","Primulaceae","low","Myrsine umbellata"
"speciesLink","SPSF","38569","Nectandra grandiflora","Plantae","Lauraceae","Nectandra","2007","07","26","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","J. B. Baitello","2007","08","14","13","grandiflora","M. T. Z. Toniato & C. R. Lima & J. B. Baitello & R.Cielo-Filho","-48.747222","-23.521944","2024-08-06T09:14:34","Nees","53","Magnoliopsida","Laurales","<nO>COLETA: Árvore de 5 m de altura; flor.; GEOGRAFIA: Borda de mata.;</nO>","SPSF00038569","América do Sul","Magnoliophyta","630","630",,,,,,,,"SPLINK","Paranapanema","2007-08-14",,,,,,,,,,,,,,,,,,"SPSF",,"Toniato, M.T.Z.","53","2007","Baitello, J.B.","2007","Lima, C.R.; Baitello, J.B.; Cielo Filho, R.","Toniato",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Nectandra grandiflora","Nees & Mart","possibly_ok","Lauraceae","Nectandra grandiflora","Nees & Mart","species","author misspelled","bfo-8428",,,"Nectandra grandiflora Nees & Mart","Nectandra","Lauraceae","high","Nectandra grandiflora"
"speciesLink","SPSF","38737","Nectandra lanceolata","Plantae","Lauraceae","Nectandra","2007","09","25","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","J.B.Baitello","2007","09","25","13","lanceolata","J.B.Baitello & J. A. Pastore & C.R.Lima & E.Adriano","-48.7875","-23.531944","2024-08-06T09:14:34","Nees","1903","Magnoliopsida","Laurales","<nO>COLETA: Árvore 8m, tépalas brancas.; GEOGRAFIA: Trilha D1.;</nO>","SPSF00038737","América do Sul","Magnoliophyta",,,,,,,,,,"SPLINK","Paranapanema","2007-09-25",,,,,,,,,,,,,,,,,,"SPSF",,"Baitello, J.B.","1903","2007","Baitello, J.B.","2007","Pastore, J.A.; Lima, C.R.; Adriano, E.","Baitello",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Nectandra lanceolata","Nees","possibly_ok","Lauraceae","Nectandra lanceolata","Nees","species","name accepted","bfo-8429",,,"Nectandra lanceolata Nees","Nectandra","Lauraceae","high","Nectandra lanceolata"
"speciesLink","SPSF","38609","Nectandra megapotamica","Plantae","Lauraceae","Nectandra","2007","07","24","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","J. B. Baitello","2007","08","23","13","megapotamica","J. B. Baitello & R.Cielo-Filho & M. T. Z. Toniato & C. R. Lima","-48.748611","-23.533333","2024-08-06T09:14:34","((Spreng.) Mez)","1877","Magnoliopsida","Laurales","<nO>COLETA: Árvore 15m de altura, casca lisa; flores em botão.; GEOGRAFIA: Trilha Ribeirão Santa Helena 1.;</nO>","SPSF00038609","América do Sul","Magnoliophyta","630","630",,,,,,,,"SPLINK","Paranapanema","2007-08-23",,,,,,,,,,,,,,,,,,"SPSF",,"Baitello, J.B.","1877","2007","Baitello, J.B.","2007","Cielo Filho, R.; Toniato, M.T.Z.; Lima, C.R.","Baitello",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Nectandra megapotamica","(Spreng.) Mez","possibly_ok","Lauraceae","Nectandra megapotamica","(Spreng.) Mez","species","author misspelled","bfo-8431",,,"Nectandra megapotamica (Spreng.) Mez","Nectandra","Lauraceae","high","Nectandra megapotamica"
"speciesLink","SPSF","38428","Neomitranthes glomerata","Plantae","Myrtaceae","Neomitranthes","2006","08","03","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","O. T. Aguiar","2007","07","18","13","glomerata","O. T. Aguiar & J. A. Pastore & R.Cielo-Filho & C.R.Lima & D.F.Bueno","-48.773056","-23.514722","2024-08-06T09:16:04","(D.Legrand) D. Legrand","725","Magnoliopsida","Myrtales","<nO>COLETA: Arvoreta 3-4m, flores abertas.; GEOGRAFIA: Trilha 2.;</nO>","SPSF00038428","América do Sul","Magnoliophyta",,,,,,,,,,"SPLINK","Paranapanema","2007-07-18",,,,,,,,,,,,,,,,,,"SPSF",,"Aguiar, O.T.","725","2006","Aguiar, O.T.","2007","Pastore, J.A.; Cielo Filho, R.; Lima, C.R.; Bueno, D.F.","Aguiar",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Neomitranthes glomerata","(D.Legrand) D.Legrand","possibly_ok","Myrtaceae","Neomitranthes glomerata","(D.Legrand) D.Legrand","species","author misspelled","bfo-10812",,,"Neomitranthes glomerata (D.Legrand) D.Legrand","Neomitranthes","Myrtaceae","high","Neomitranthes glomerata"
"speciesLink","SPSF","38078","Niedenzuella acutifolia","Plantae","Malpighiaceae","Niedenzuella","2007","05","17","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","M.C.H.Mamede","2008","01","22","13","acutifolia","J.B.Baitello & J.A.Pastore & C.R.Lima & D.F.Bueno","-48.773333","-23.009722","2024-08-06T09:15:16","(Cav.) W.R.Anderson","1817","Magnoliopsida","Malpighiales","<nO>COLETA: Liana, flores de pétalas amarelas.; GEOGRAFIA: início da Trilha 4.;</nO>","SPSF00038078","América do Sul","Magnoliophyta",,,,,,,,,,"SPLINK","Paranapanema","2008-01-22",,,,,,,,,,,,,,,,,,"SPSF",,"Baitello, J.B.","1817","2007","Mamede, M.C.H.","2008","Pastore, J.A.; Lima, C.R.; Bueno, D.F.","Baitello",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Niedenzuella acutifolia","(Cav.) W.R.Anderson","possibly_ok","Malpighiaceae","Niedenzuella acutifolia","(Cav.) W.R.Anderson","species","name accepted","bfo-8926",,,"Niedenzuella acutifolia (Cav.) W.R.Anderson","Niedenzuella","Malpighiaceae","high","Niedenzuella acutifolia"
"speciesLink","SPSF","39235","Nymphoides indica","Plantae","Menyanthaceae","Nymphoides","2008","01","30","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","J.B.Baitello","2008","01","30","13","indica","J.B.Baitello & C.R.Lima & R.Cielo-Filho","-48.7475","-23.523056","2024-08-06T09:17:06","(L.) Kuntze","1998","Magnoliopsida","Solanales","<nO>COLETA: Flores brancas.; GEOGRAFIA: Açude.;</nO>","SPSF00039235","América do Sul","Magnoliophyta","610","610",,,,,,,,"SPLINK","Paranapanema","2008-01-30",,,,,,,,,,,,,,,,,,"SPSF",,"Baitello, J.B.","1998","2008","Baitello, J.B.","2008","Lima, C.R.; Cielo Filho, R.","Baitello",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Nymphoides indica","(L.) Kuntze","possibly_ok","Menyanthaceae","Nymphoides indica","(L.) Kuntze","species","name accepted","bfo-593936",,,"Nymphoides indica (L.) Kuntze","Nymphoides","Menyanthaceae","low","Nymphoides indica"
"speciesLink","SPSF","38995","Ocotea corymbosa","Plantae","Lauraceae","Ocotea","2007","12","04","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","J.B.Baitello","2007","12","04","13","corymbosa","R.Cielo-Filho & O. T. Aguiar & J.B.Baitello","-48.775","-23.5225","2024-08-06T09:14:41","Mez","600","Magnoliopsida","Laurales","<nO>COLETA: Árvore 15m, flores em botão.; GEOGRAFIA: Trilha 1.;</nO>","SPSF00038995","América do Sul","Magnoliophyta","630","630",,,,,,,,"SPLINK","Paranapanema","2007-12-04",,,,,,,,,,,,,,,,,,"SPSF",,"Cielo Filho, R.","600","2007","Baitello, J.B.","2007","Aguiar, O.T.; Baitello, J.B.","Cielo Filho",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Ocotea corymbosa","(Meisn.) Mez","possibly_ok","Lauraceae","Ocotea corymbosa","(Meisn.) Mez","species","author misspelled","bfo-8496",,,"Ocotea corymbosa (Meisn.) Mez","Ocotea","Lauraceae","high","Ocotea corymbosa"
"speciesLink","SPSF","38610","Ocotea puberula","Plantae","Lauraceae","Ocotea","2007","08","28","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","J.B.Baitello","2007","10","31","13","puberula","O. T. Aguiar & J.B.Baitello & C.R.Lima","-48.746944","-23.549167","2024-08-06T09:14:50","(Rich.) Nees","740","Magnoliopsida","Laurales","<nO>COLETA: Árvore, 15 m, flores amarelas. Nome popular: canela-gosmenta.; GEOGRAFIA: Trilha 1.;</nO>","SPSF00038610","América do Sul","Magnoliophyta","630","630",,,,,,,,"SPLINK","Paranapanema","2007-10-31",,,,,,,,,,,,,,,,,,"SPSF",,"Aguiar, O.T.","740","2007","Baitello, J.B.","2007","Baitello, J.B.; Lima, C.R.","Aguiar",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Ocotea puberula","(Rich.) Nees","possibly_ok","Lauraceae","Ocotea puberula","(Rich.) Nees","species","name accepted","bfo-8507",,,"Ocotea puberula (Rich.) Nees","Ocotea","Lauraceae","high","Ocotea puberula"
"speciesLink","SPSF","39031","Ocotea pulchella","Plantae","Lauraceae","Ocotea","2007","12","06","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","J.B.Baitello","2007","01","06","13","pulchella","J.B.Baitello & R.Cielo-Filho & O.T. Aguiar","-48.741944","-23.506667","2024-08-06T09:14:51","(Nees) Mez",,"Magnoliopsida","Laurales","<nO>COLETA: Árvore 4m, flores; GEOGRAFIA: Cachoeirinha.;</nO>","SPSF00039031","América do Sul","Magnoliophyta","630","630",,,,,,,,"SPLINK","Paranapanema","2007-01-06",,,,,,,,,,,,,,,,,,"SPSF",,"Baitello, J.B.","s.n.","2007","Baitello, J.B.","2007","Cielo Filho, R.; Aguiar, O.T.","Baitello",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Ocotea pulchella","(Nees & Mart.) Mez","possibly_ok","Lauraceae","Ocotea pulchella","(Nees & Mart.) Mez","species","author misspelled","bfo-8480",,,"Ocotea pulchella (Nees & Mart.) Mez","Ocotea","Lauraceae","high","Ocotea pulchella"
"speciesLink","SPSF","38072","Ocotea velutina","Plantae","Lauraceae","Ocotea","2007","05","15","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","J.B.Baitello","2007","05","24","13","velutina","J.B.Baitello & J. A. Pastore & C.R.Lima & D.F.Bueno","-48.746667","-23.514444","2024-08-06T09:14:55","(Nees) Rohwer","1811","Magnoliopsida","Laurales","<nO>COLETA: Árvore 15m., flores fecundadas (início de frutos).; GEOGRAFIA: Trilha 5.;</nO>","SPSF00038072","América do Sul","Magnoliophyta",,,,,,,,,,"SPLINK","Paranapanema","2007-05-24",,,,,,,,,,,,,,,,,,"SPSF",,"Baitello, J.B.","1811","2007","Baitello, J.B.","2007","Pastore, J.A.; Lima, C.R.; Bueno, D.F.","Baitello",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Ocotea velutina","(Nees) Rohwer","possibly_ok","Lauraceae","Ocotea velutina","(Nees) Rohwer","species","name accepted","bfo-8493",,,"Ocotea velutina (Nees) Rohwer","Ocotea","Lauraceae","high","Ocotea velutina"
"speciesLink","SPSF","38117","Oeceoclades maculata","Plantae","Orchidaceae","Oeceoclades","2007","05","16","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","F.de Barros","2008","05","08","13","maculata","J. A. Pastore & J.B.Baitello & C.R.Lima & D.F.Bueno","-48.747222","-23.381389","2024-08-06T09:12:42","a","1423","Liliopsida","Orchidales","<nO>COLETA: Planta terrestre. Frutos verdes.; GEOGRAFIA: Na mata. Trilha 5.;</nO>","SPSF00038117","América do Sul","Magnoliophyta",,,,,,,,,,"SPLINK","Paranapanema","2008-05-08",,,,,,,,,,,,,,,,,,"SPSF",,"Pastore, J.A.","1423","2007","Barros, F.","2008","Baitello, J.B.; Lima, C.R.; Bueno, D.F.","Pastore",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Oeceoclades maculata","(Lindl.) Lindl.","possibly_ok","Orchidaceae","Oeceoclades maculata","(Lindl.) Lindl.","species","author misspelled","bfo-11942",,,"Oeceoclades maculata (Lindl.) Lindl.","Oeceoclades","Orchidaceae","high","Oeceoclades maculata"
"speciesLink","SPSF","39210","Orchidaceae","Plantae","Orchidaceae",,"2008","01","30","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen",,,,,"13",,"R.Cielo-Filho & J.B.Baitello & C.R.Lima","-48.780278","-23.529167","2024-08-06T09:12:38","Schltr.","633","Liliopsida","Orchidales","<nO>COLETA: Flores verde amarelada.; GEOGRAFIA: Palmital.;</nO>","SPSF00039210","América do Sul","Magnoliophyta","610","610",,,,,,,,"SPLINK","Paranapanema",,,,,,,,,,,,,,,,,,,"SPSF",,"Cielo Filho, R.","633","2008","s.n.","n.d.","Baitello, J.B.; Lima, C.R.","Cielo Filho",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Orchidaceae","A.Juss.","family_as_genus","Orchidaceae","Orchidaceae","A.Juss.","family","name accepted","bfo-179",,,"Orchidaceae A.Juss.",,"Orchidaceae","unknown",
"speciesLink","SPSF","38938","Orthosia urceolata","Plantae","Apocynaceae","Orthosia","2007","12","05","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","M.A.Farinaccio","2008","05","19","13","urceolata","J. B. Baitello & R.Cielo-Filho & O. T. Aguiar","-48.7375","-23.51","2024-08-06T09:14:09","E.Fourn.","1957","Magnoliopsida","Gentianales","<nO>COLETA: Liana, flores com botão, látex.; GEOGRAFIA: Grevilea.;</nO>","SPSF00038938","América do Sul","Magnoliophyta","630","630",,,,,,,,"SPLINK","Paranapanema","2008-05-19",,,,,,,,,,,,,,,,,,"SPSF",,"Baitello, J.B.","1957","2007","Farinaccio, M.A.","2008","Cielo Filho, R.; Aguiar, O.T.","Baitello",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Orthosia urceolata","E.Fourn.","possibly_ok","Apocynaceae","Orthosia urceolata","E.Fourn.","species","name accepted","bfo-4739",,,"Orthosia urceolata E.Fourn.","Orthosia","Apocynaceae","low","Orthosia urceolata"
"speciesLink","SPSF","38730","Ouratea spectabilis","Plantae","Ochnaceae","Ouratea","2007","09","27","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema","29740","IF","PreservedSpecimen","K.Yamamoto",,,,"13","spectabilis","C.R.Lima & E.Adriano & J. A. Pastore & J.B.Baitello & D.F.Bueno","-48.720001","-23.379999","2024-08-06T09:17:17","(Mart.) Engl.","73","Magnoliopsida","Theales","<nO>COLETA: Arbusto de 4m de altura; flores amarelas.; GEOGRAFIA: Saída da trilha do Ribeirão Santa Helena, área em regeneração.;</nO>","SPSF00038730","América do Sul","Magnoliophyta",,,,,,,,,,"SPLINK","Paranapanema",,,,,,,,,,,,,,,,,,,"SPSF",,"Lima, C.R.","73","2007","Yamamoto, K.","n.d.","Adriano, E.; Pastore, J.A.; Baitello, J.B.; Bueno, D.F.","Lima",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Ouratea spectabilis","(Mart.) Engl.","possibly_ok","Ochnaceae","Ouratea spectabilis","(Mart.) Engl.","species","name accepted","bfo-31722",,,"Ouratea spectabilis (Mart.) Engl.","Ouratea","Ochnaceae","high","Ouratea spectabilis"
"speciesLink","SPSF","38229","Psychotria brevicollis","Plantae","Rubiaceae","Psychotria","2006","11","23","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema",,"IF","PreservedSpecimen","R.Cielo-Filho","2007","11","23","13","brevicollis","J. A. Pastore & R.Cielo-Filho & O. T. Aguiar & D.F.Bueno","-48.773056","-23.514444","2024-08-06T09:16:36","Müll. Arg.","1451","Magnoliopsida","Rubiales","<nO>COLETA: Arvoreta até 1,5m altura, inicio de flores.; GEOGRAFIA: Início da trilha 3.;</nO>","SPSF00038229","América do Sul","Magnoliophyta",,,,,,,,,,"SPLINK","Paranapanema","2007-11-23",,,,,,,,,,,,,,,,,,"SPSF",,"Pastore, J.A.","1451","2006","Cielo Filho, R.","2007","Cielo Filho, R.; Aguiar, O.T.; Bueno, D.F.","Pastore",,"brazil","sao paulo","paranapanema","estacao ecologica de paranapanema",,"locality","brazil_sao paulo_paranapanema_estacao ecologica paranapanema","brazil_sao paulo_paranapanema_estacao ecologica paranapanema",-23.516349,-48.761479,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Palicourea brevicollis","(Müll.Arg.) C.M.Taylor","possibly_ok","Rubiaceae","Palicourea brevicollis","(Müll.Arg.) C.M.Taylor","species","author misspelled|replaced synonym","bfo-604053","Palicourea brevicollis","(Müll.Arg.) C.M.Taylor","Palicourea brevicollis (Müll.Arg.) C.M.Taylor","Palicourea","Rubiaceae","medium","Palicourea brevicollis"
