"data_source","collectionCode","catalogNumber","scientificName","kingdom","family","genus","year","month","day","country","stateProvince","county","locality","institutionCode","phylum","basisOfRecord","verbatimLatitude","verbatimLongitude","collectionID","specificEpithet","recordedBy","decimalLongitude","decimalLatitude","modified","scientificNameAuthorship","identifiedBy","coordinatePrecision","recordNumber","barcode","yearIdentified","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","continentocean","class","order","individualcount","fieldNumber","infraspecificEpithet","preparationtype","minimumDepthInMeters","maximumDepthInMeters","typeStatus","downloadedFrom","municipality","dateIdentified","acceptedScientificName","bibliographicCitation","countryCode","datasetID","datasetName","eventDate","fieldNotes","habitat","identificationRemarks","latitude","longitude","taxonomicStatus","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","gbifID","institutionID","informationWithheld","dataGeneralizations","occurrenceID","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","samplingProtocol","eventRemarks","locationID","locationRemarks","coordinateUncertaintyInMeters","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","identifiedByID","taxonID","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","superfamily","subfamily","tribe","subtribe","genericName","subgenus","infragenericEpithet","cultivarEpithet","verbatimTaxonRank","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","geodeticDatum","verbatimCoordinates","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","right","modified_incomplete","Clado","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"user","RB","RB00038525","Staurogyne itatiaiae (Wawra) Leonard","Plantae","Acanthaceae","Staurogyne","1978","6","23","Brasil","São Paulo",,"Parque Nacional da Serra da Bocaina, próximo ao Marco nº 22. Parque Nacional da Serra da Bocaina","JBRJ",,"Preserved Specimen",,,,"itatiaiae","G. Martinelli",,,,"(Wawra) Leonard","Sheila Profice",,"4665",,,,,"1200",,,,,,,,,,,,,,"Bananal",,,,"BR",,,"1978-06-23",,,,,,,"sp.","Physical Object",,,,"RB",,"Martinelli, G.","4665","1978","Profice, S.","n.d.",,"Martinelli",,"brazil","sao paulo","bananal","parque nacional da serra da bocaina",,"locality","brazil_sao paulo_bananal","brazil_sao paulo_bananal",-22.73353405,-44.33438939,"county",,,,,"urn:catalog:JBRJ:RB:38525",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/3/85/25/00038525.jpg",,,,,,,,,,,,,,,,,"2017-10-18 17:16:19+00","Angiospermas","brazil_sao paulo_bananal","Brazil","São Paulo","Bananal",,"check_local.2municip.","Staurogyne itatiaiae","(Wawra) Leonard","name_w_authors","Acanthaceae","Staurogyne itatiaiae","(Wawra) Leonard","species","name accepted","bfo-4232",,,"Staurogyne itatiaiae (Wawra) Leonard","Staurogyne","Acanthaceae","high","Staurogyne itatiaiae"
"user","RB","RB01379712","Stelis","Plantae","Orchidaceae","Stelis","2011","10","0","Brasil","São Paulo",,"Parque Nacional da Serra da Bocaina","JBRJ",,"Preserved Specimen","22º43´0´´","44º37´W",,"Stelis","Meneguzzo, T.E.C.","-44.6166667","-22.7166667",,,,,"s.n.",,,,,,,,,,,,,,,,,,,"São José do Barreiro",,,,"BR",,,"2011-10-00",,,,,,,"gen.","Physical Object",,,,"RB",,"Meneguzzo, T.E.C.","s.n.","2011","s.n.","n.d.",,"Meneguzzo",,"brazil","sao paulo","sao jose do barreiro","parque nacional da serra da bocaina",,"locality","brazil_sao paulo_sao jose barreiro_parque nacional serra bocaina","brazil_sao paulo_sao jose barreiro_parque nacional serra bocaina",-22.74484201,-44.61460885,"locality",,,,,"urn:catalog:JBRJ:RB:1379712",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/37/97/12/01379712.jpg",,,,,,,,,,,,,,,,,"2018-02-02 12:50:12+00","Angiospermas","brazil_sao paulo_sao jose barreiro_parque nacional serra bocaina","Brazil","São Paulo","São José do Barreiro","Parque Nacional da Serra da Bocaina","ok_same_resolution","Stelis","Sw.","indet","Orchidaceae","Stelis","Sw.","genus","name accepted","bfo-12289",,,"Stelis Sw.","Stelis","Orchidaceae","unknown",
"user","UPCB","UPCB00005060","Sticherus bifidus (Willd.) Ching",,"Gleicheniaceae","Sticherus","2008","01","07","Brasil","São Paulo",,"Estrada do Parque Nacional da Serra da Bocaina para Campos Novos.","UPCB",,,,,,,"Labiak, P.H. et al.","0","0",,"(Willd.) Ching","Labiak, P.H.",,"4321",,,,,,,,,,,,,,,,,"não","REFLORA","Silveiras","--/01/2008",,,,,,,"Terrestre, sobre barranco. Floresta Atlântica.",,,,,,"SPECIES",,"1400",,,,,,,,,,,,,"brazil","sao paulo","silveiras","estrada do parque nacional da serra da bocaina para campos novos",,"locality","brazil_sao paulo_silveiras","brazil_sao paulo_silveiras",-22.73445083,-44.8407973,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"bifidus","GLEICHENIACEAE Sticherus bifidus (Willd.) Ching",,,,,,,,,"UPCB",,"UPCB 61123",,,"07/01/2008",,,"METRO",,,,,,,,"brazil_sao paulo_silveiras","Brazil","São Paulo","Silveiras",,"check_local.2municip.","Sticherus bifidus","(Willd.) Ching","name_w_authors","Gleicheniaceae","Sticherus bifidus","(Willd.) Ching","species","name accepted","bfo-91166",,,"Sticherus bifidus (Willd.) Ching","Sticherus","Gleicheniaceae","high","Sticherus bifidus"
"gbif","UPCB","61125","Sticherus lanuginosus (Fée) Nakai","Plantae","Gleicheniaceae","Sticherus","2008","1","7","Brasil","São Paulo",,"Estrada do Parque Nacional da Serra da Bocaina para Campos Novos.","UFPR","Tracheophyta","PRESERVED_SPECIMEN",,,"https://specieslink.net/col/45","lanuginosus","Labiak, P.H. et al.",,,"2025-01-01 12:02:17","(Fée) Nakai","Lima, L.V.",,"4319",,,,,"1400",,,,"Polypodiopsida","Gleicheniales",,,,,,,,"GBIF","Silveiras","2017-02-01","Sticherus lanuginosus (Fée) Nakai",,"BR",,,"2008-01-07",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","silveiras","estrada do parque nacional da serra da bocaina para campos novos",,"locality","brazil_sao paulo_silveiras","brazil_sao paulo_silveiras",-22.73445083,-44.8407973,"county","1086666029",,,,"https://specieslink.net/guid/45/61125",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sticherus",,,,,,"a51fa32f-831d-49d6-8b8a-c7b52ae65b3b",,,FALSE,FALSE,"Sticherus lanuginosus","Sticherus lanuginosus","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/UPCB0005088","WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_silveiras","Brazil","São Paulo","Silveiras",,"check_local.2municip.","Sticherus lanuginosus","(Fée) Nakai","name_w_authors","Gleicheniaceae","Sticherus lanuginosus","(Fée) Nakai","species","name accepted","bfo-115637",,,"Sticherus lanuginosus (Fée) Nakai","Sticherus","Gleicheniaceae","unknown","Sticherus lanuginosus"
"user","RB","RB01451003","Sticherus pruinosus (Mart.) Ching","Plantae","Gleicheniaceae","Sticherus","2021","12","16","Brasil","São Paulo",,"Em barranco na Estrada para a Pousada Conde D´eu. Parque Nacional da Serra da Bocaina","JBRJ",,"Preserved Specimen","22º43´23´´","44º37´49´´W",,"pruinosus","V. Lino; C. Mynssen","-44.6302778","-22.7230556",,"(Mart.) Ching","V. Lino",,"418",,,,,,,,,,,,,,,,,,,"São José do Barreiro","2021-12-22",,,"BR",,,"2021-12-16",,,,,,,"sp.","Physical Object",,,,"RB",,"Lino, V.","418","2021","Lino, V.","2021","Mynssen, C.","Lino",,"brazil","sao paulo","sao jose do barreiro","em barranco na estrada para a pousada conde d´eu, parque nacional da serra da bocaina",,"locality","brazil_sao paulo_sao jose barreiro","brazil_sao paulo_sao jose barreiro",-22.74888367,-44.58687717,"county",,,,,"urn:catalog:JBRJ:RB:1451003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/45/10/3/01451003-1.jpg|jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/45/10/3/01451003.jpg",,,,,,,,,,,,,,,,,"2022-01-07 12:13:07+00","Samambaias e Licófitas","brazil_sao paulo_sao jose barreiro","Brazil","São Paulo","São José do Barreiro",,"check_local.2municip.","Sticherus pruinosus","(Mart.) Ching","name_w_authors","Gleicheniaceae","Sticherus pruinosus","(Mart.) Ching","species","name accepted","bfo-135131",,,"Sticherus pruinosus (Mart.) Ching","Sticherus","Gleicheniaceae","low","Sticherus pruinosus"
"gbif","UEC","170180","Stigmaphyllon angustilobum A.Juss.","Plantae","Malpighiaceae","Stigmaphyllon","1997","5","1","Brazil","São Paulo",,"Base da Reserva do Parque Nacional da Serra da Bocaina.","UNICAMP","Tracheophyta","PRESERVED_SPECIMEN",,,"https://specieslink.net/col/2","angustilobum","Simão-Bianchini, R","-44","-22","2024-11-25 11:28:54","A.Juss.","Mamede, MCH",,"1074",,,,,,,,,"Magnoliopsida","Malpighiales",,,,,,,,"GBIF","São José do Barreiro","2004-01-01","Stigmaphyllon angustilobum A.Juss.",,"BR",,,"1997-05-01",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","sao jose do barreiro","base da reserva do parque nacional da serra da bocaina",,"locality","brazil_sao paulo_sao jose barreiro","brazil_sao paulo_sao jose barreiro",-22.74888367,-44.58687717,"county","1089106510",,,,"https://specieslink.net/guid/2/170180",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stigmaphyllon",,,,,,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,TRUE,FALSE,"Stigmaphyllon angustilobum","Stigmaphyllon angustilobum","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/UEC010608","WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_sao jose barreiro","Brazil","São Paulo","São José do Barreiro",,"check_local.2municip.","Stigmaphyllon angustilobum","A.Juss.","name_w_authors","Malpighiaceae","Stigmaphyllon angustilobum","A.Juss.","species","name accepted","bfo-8943",,,"Stigmaphyllon angustilobum A.Juss.","Stigmaphyllon","Malpighiaceae","unknown","Stigmaphyllon angustilobum"
"user","W","W00344577","Stromanthe papillosa Petersen",,"Marantaceae","Stromanthe","2002","11","--","Brasil","São Paulo",,"Parque Nacional da Serra da Bocaina, Floresta Atlântica, coletada na beira da trilha","W",,,,,,,"S. Vieira","0","0",,"Petersen","Sem determinador",,"110",,,,,,,,,,,,,,,,,"não","REFLORA","Bananal",,,,,,,,,,,,,,"SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","bananal","parque nacional da serra da bocaina",,"locality","brazil_sao paulo_bananal","brazil_sao paulo_bananal",-22.73353405,-44.33438939,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"papillosa","MARANTACEAE Stromanthe papillosa Petersen",,,,,,,,,"W",,,,"P.L.R. Moraes","--/11/2002",,,"METRO",,,,,,,,"brazil_sao paulo_bananal","Brazil","São Paulo","Bananal",,"check_local.2municip.","Stromanthe papillosa","Petersen","name_w_authors","Marantaceae","Stromanthe papillosa","Petersen","species","name accepted","bfo-36814",,,"Stromanthe papillosa Petersen","Stromanthe","Marantaceae","high","Stromanthe papillosa"
"gbif","SPF","214715","Struthanthus flexicaulis Mart.","Plantae","Loranthaceae","Struthanthus","2013","10","24","Brasil","São Paulo",,"Serra da Bocaina, Estrada para o Parque Nacional da Serra da Bocaina. Alto da Serra.","USP-IB","Tracheophyta","PRESERVED_SPECIMEN",,,"https://specieslink.net/col/7","flexicaulis","Ceccantini, GCT",,,"2023-12-20 16:02:28","Mart.",,,"3999",,,,,,,,,"Magnoliopsida","Santalales",,,,,,,,"GBIF",,"2013-10-22","Struthanthus flexicaulis Mart.",,"BR",,,"2013-10-24",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","serra da bocaina","serra da bocaina, estrada para o parque nacional da serra da bocaina",,"locality","brazil_sao paulo_serra bocaina","brazil_sao paulo",-22.2584562,-48.7420254,"state","1208829645",,,,"https://specieslink.net/guid/7/214715",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Struthanthus",,,,,,"1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3",,,FALSE,FALSE,"Struthanthus flexicaulis","Struthanthus flexicaulis","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/SPF00214715","WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo","Brazil","São Paulo",,,"check_local.2state","Struthanthus flexicaulis","(Mart.) Mart.","name_w_authors","Loranthaceae","Struthanthus flexicaulis","(Mart.) Mart.","species","author misspelled","bfo-8708",,,"Struthanthus flexicaulis (Mart.) Mart.","Struthanthus","Loranthaceae","unknown","Struthanthus flexicaulis"
"gbif","COL","549170","Symplocos celastrinea Mart. ex Miq.","Plantae","Symplocaceae","Symplocos","2009","3","16","Brasil","São Paulo",,"Municpio São Jose do Barreiro. Road from São Jose do Barreiro (SP-221) to the entrance of Parque Nacional Serra da Bocaina between Km 24 and Km 27.","Universidad Nacional de Colombia (UNAL)","Tracheophyta","PRESERVED_SPECIMEN","22.73318° S","44.61657° W","https://www.gbif.org/grscicoll/collection/a27424fb-02ff-4144-b82f-bf07e1aadbcb","celastrinea","F. Almeda;A. B. Martins;P. W. Fritsch;J. L. M. Aranha Filho;C. Bush;R. Belinello","-44.61657","-22.73318",,"Mart. ex Miq.",,,"9833",,,,,"1493","1509",,,"Magnoliopsida","Ericales",,,,,,,,"GBIF",,,"Symplocos celastrinea Mart. ex Miq.",,"BR",,"Datos Depurados/sistematizados por Expedición por la historia - ColombiaBio","2009-03-16",,,,,,"ACCEPTED","SPECIES","PhysicalObject",,,"Municpio São Jose do Barreiro. Road from São Jose do Barreiro (SP-221) to the entrance of Parque Nacional Serra da Bocaina between Km 24 and Km 27",,,,,,,,,,,"brazil","sao paulo","municpio sao jose do barreiro","road from sao jose do barreiro, to the entrance of parque nacional serra da bocaina between km 24 and km 27",,"locality","brazil_sao paulo_municpio sao jose barreiro","brazil_sao paulo",-22.2584562,-48.7420254,"state","1934695179","urn:lsid:biocol.org:col:15629",,,"68e271c1-25e7-11e3-add6-000c29c9b582",,,,,"PRESENT",,,,,,"Disturbed Mata Atlántica vegetation","80ae0c91-25e7-11e3-add6-000c29c9b582",,,,,,,,,"8e6e306f-25e7-11e3-add6-000c29c9b582",,,,,,,,,,,,,,"Symplocos",,,,,,"18da9e5d-8966-4893-bf70-b3911152d991",,,TRUE,FALSE,"Symplocos celastrinea","Symplocos celastrinea","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,"22.73318° S,44.61657° W",,,,,,,,,,,,,,,,,"brazil_sao paulo","Brazil","São Paulo",,,"check_local.2state","Symplocos celastrinea","Mart.","name_w_authors","Symplocaceae","Symplocos celastrinea","Mart.","species","author misspelled","bfo-14900",,,"Symplocos celastrinea Mart.","Symplocos","Symplocaceae","unknown","Symplocos celastrinea"
"user","RB","RB00673419","Symplocos falcata Brand","Plantae","Symplocaceae","Symplocos","2011","10","6","Brasil","São Paulo",,"Lageado. Na margem da estrada (rodovia Francisca Mendes Ribeiro  SP-221). Parque Nacional da Serra da Bocaina","JBRJ",,"Preserved Specimen","22º43´57´´","44º37´10´´W",,"falcata","J.F.A. Baumgratz; C. Mynssen, F.M. Pinheiro, T. Meneguzzo & R. Ribeiro","-44.6194445","-22.7325",,"Brand","J.F.A. Baumgratz, D.S.P. Silva & A.S. Vaz",,"1173",,,,,"1523",,,,,,,,,,,,,,"São José do Barreiro",,,,"BR",,,"2011-10-06","Floresta Ombrófila Densa Alto-Montana, alterada",,,,,,"sp.","Physical Object",,,,"RB",,"Baumgratz, J.F.A.","1173","2011","Baumgratz, J.F.A.","n.d.","Mynssen, C.; Pinheiro, F.M.; Meneguzzo, T.; Ribeiro, R.","Baumgratz","Silva, D.S.P.; Vaz, A.S.","brazil","sao paulo","sao jose do barreiro","na margem da estrada, rodovia francisca mendes ribeiro sp-221, parque nacional da serra da bocaina",,"locality","brazil_sao paulo_sao jose barreiro","brazil_sao paulo_sao jose barreiro",-22.74888367,-44.58687717,"county",,,,,"urn:catalog:JBRJ:RB:673419",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/67/34/19/00673419.jpg",,,,,,,,,,,,,,,,,"2022-04-12 06:54:49+00","Angiospermas","brazil_sao paulo_sao jose barreiro","Brazil","São Paulo","São José do Barreiro",,"check_local.2municip.","Symplocos falcata","Brand","name_w_authors","Symplocaceae","Symplocos falcata","Brand","species","name accepted","bfo-14902",,,"Symplocos falcata Brand","Symplocos","Symplocaceae","low","Symplocos falcata"
"gbif","UEC","142060","Tabernaemontana hystrix Steud.","Plantae","Apocynaceae","Tabernaemontana","2003","11","29","Brazil","São Paulo",,"Parque Nacional da Serra da Bocaina, Núcleo Pinciguaba.","UNICAMP","Tracheophyta","PRESERVED_SPECIMEN",,,"https://specieslink.net/col/2","hystrix","Gomes, SM; Breier, TB; Tostes, RG; Singer, RB",,,"2023-03-09 11:27:01","Steub.",,,"727",,,,,,,,,"Magnoliopsida","Gentianales",,,,,,,,"GBIF","Ubatuba",,"Tabernaemontana hystrix Steud.",,"BR",,,"2003-11-29",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","ubatuba","parque nacional da serra da bocaina",,"locality","brazil_sao paulo_ubatuba","brazil_sao paulo_ubatuba",-23.37925694,-45.02408879,"county","1089084269",,,,"https://specieslink.net/guid/2/142060",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tabernaemontana",,,,,,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,FALSE,FALSE,"Tabernaemontana hystrix","Tabernaemontana hystrix","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC","https://images.cria.org.br/viewer/UEC178762","WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_ubatuba","Brazil","São Paulo","Ubatuba",,"check_local.2municip.","Tabernaemontana hystrix","Steud.","name_w_authors","Apocynaceae","Tabernaemontana hystrix","Steud.","species","name accepted","bfo-4863",,,"Tabernaemontana hystrix Steud.","Tabernaemontana","Apocynaceae","unknown","Tabernaemontana hystrix"
"user","RB","RB00856662","Tetrapterys phlomoides (Spreng.) Nied.","Plantae","Malpighiaceae","Tetrapterys","2014","6","5","Brasil","São Paulo",,"Estrada trilha do ouro. Parque Nacional Serra da Bocaina","JBRJ",,"Preserved Specimen","22º45´9´´","44º37´20´´W",,"phlomoides","M. Nadruz; J.F. Baumgratz et M. Bovini","-44.6222223","-22.7525",,"(Spreng.) Nied.","R.F.ALMEIDA",,"2853",,,,,"1417",,,,,,,,,,,,,,"São Paulo",,,,"BR",,,"2014-06-05","Mata Pertubada em estágio de regeneração.",,,,,,"sp.","Physical Object",,,,"RB",,"Nadruz, M.","2853","2014","R.f.almeida","n.d.","Baumgratz, J.F.; Bovini, M.","Nadruz",,"brazil","sao paulo","sao paulo","estrada trilha do ouro, parque nacional serra da bocaina",,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county",,,,,"urn:catalog:JBRJ:RB:856662",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/85/66/62/00856662.jpg",,,,,,,,,,,,,,,,,"2017-10-15 10:24:43+00","Angiospermas","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"check_local.2municip.","Tetrapterys phlomoides","(Spreng.) Nied.","name_w_authors","Malpighiaceae","Tetrapterys phlomoides","(Spreng.) Nied.","species","name accepted","bfo-8971",,,"Tetrapterys phlomoides (Spreng.) Nied.","Tetrapterys","Malpighiaceae","low","Tetrapterys phlomoides"
"user","UPCB","UPCB0010127","Thelypteris",,"Thelypteridaceae","Thelypteris","2008","01","07","Brasil","São Paulo",,"Estrada do Parque Nacional da Serra da Bocaina para Campos Novos.","UPCB",,,,,,,"Labiak, P.H.","0","0",,,"Sem determinador",,"4337",,,,,,,,,,,,,,,,,"não","REFLORA","Silveiras",,,,,,,,"Terrestre, às margens da estrada. Floresta Atlântica.",,,,,,"GENUS",,"1600",,,,,,,,,,,,,"brazil","sao paulo","silveiras","estrada do parque nacional da serra da bocaina para campos novos",,"locality","brazil_sao paulo_silveiras","brazil_sao paulo_silveiras",-22.73445083,-44.8407973,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"THELYPTERIDACEAE ",,,,,,,,,"UPCB",,"UPCB 61122",,,"07/01/2008",,,"METRO",,,,,,,,"brazil_sao paulo_silveiras","Brazil","São Paulo","Silveiras",,"check_local.2municip.","Thelypteris","Schmidel","indet","Thelypteridaceae","Thelypteris","Schmidel","genus","name accepted","bfo-92154",,,"Thelypteris Schmidel","Thelypteris","Thelypteridaceae","high",
"user","RB","RB00686776","Tibouchina","Plantae","Melastomataceae","Tibouchina","2011","10","4","Brasil","São Paulo",,"Parque Nacional da Serra da Bocaina.","JBRJ",,"Preserved Specimen","22º47´8´´","44º36´13´´W",,"Tibouchina","F. M. Pinheiro; J.F. Baumgratz, C.Mynssen, T. Meneguzzo, R. Ribeiro","-44.6036111","-22.7855555",,,,,"80",,,,,"1190",,,,,,,,,,,,,,"São José do Barreiro",,,,"BR",,,"2011-10-04",,,,,,,"gen.","Physical Object",,,,"RB",,"Pinheiro, F.M.","80","2011","s.n.","n.d.","Baumgratz, J.F.; Mynssen, C.; Meneguzzo, T.; Ribeiro, R.","Pinheiro",,"brazil","sao paulo","sao jose do barreiro","parque nacional da serra da bocaina",,"locality","brazil_sao paulo_sao jose barreiro_parque nacional serra bocaina","brazil_sao paulo_sao jose barreiro_parque nacional serra bocaina",-22.74484201,-44.61460885,"locality",,,,,"urn:catalog:JBRJ:RB:686776",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/68/67/76/00686776.jpg",,,,,,,,,,,,,,,,,"2017-10-17 13:55:13+00","Angiospermas","brazil_sao paulo_sao jose barreiro_parque nacional serra bocaina","Brazil","São Paulo","São José do Barreiro","Parque Nacional da Serra da Bocaina","ok_same_resolution","Tibouchina","Aubl.","indet","Melastomataceae","Tibouchina","Aubl.","genus","name accepted","bfo-9876",,,"Tibouchina Aubl.","Tibouchina","Melastomataceae","unknown",
"user","RB","RB00217920","Tillandsia stricta Sol.","Plantae","Bromeliaceae","Tillandsia","1977","3","5","Brasil","São Paulo",,"Parque Nacional da Serra da Bocaina. Parque Nacional da Serra da Bocaina","JBRJ",,"Preserved Specimen",,,,"stricta","Martinelli, G.",,,,"Sol.","L. B. Smith",,"1122",,,,,"1700",,,,,,,,,,,,,,"Bananal","1978-2-14",,,"BR",,,"1977-03-05",,,,,,,"sp.","Physical Object",,,,"RB",,"Martinelli, G.","1122","1977","Smith, L.B.","1978",,"Martinelli",,"brazil","sao paulo","bananal","parque nacional da serra da bocaina",,"locality","brazil_sao paulo_bananal","brazil_sao paulo_bananal",-22.73353405,-44.33438939,"county",,,,,"urn:catalog:JBRJ:RB:217920",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/21/79/20/00217920.jpg",,,,,,,,,,,,,,,,,"2017-10-18 12:34:01+00","Angiospermas","brazil_sao paulo_bananal","Brazil","São Paulo","Bananal",,"check_local.2municip.","Tillandsia stricta","Sol.","name_w_authors","Bromeliaceae","Tillandsia stricta","Sol.","species","name accepted","bfo-6407",,,"Tillandsia stricta Sol.","Tillandsia","Bromeliaceae","high","Tillandsia stricta"
"gbif","HRCB","62345","Tillandsia tenuifolia L.","Plantae","Bromeliaceae","Tillandsia","2014","2","15","Brasil","São Paulo",,"Trilha ao longo da estrada principal Parque Nacional da Serra da Bocaina","UNESP-RC","Tracheophyta","PRESERVED_SPECIMEN",,,"https://specieslink.net/col/15","tenuifolia","Marcusso, G.M.","-44.618789","-22.755","2024-12-18 09:14:38","L.","Marcusso, G.M.",,"407",,,,,"1400","1400",,,"Liliopsida","Poales",,,,,,,,"GBIF","São José do Barreiro","2014-01-01","Tillandsia tenuifolia L.",,"BR",,,"2014-02-15",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","sao jose do barreiro","trilha ao longo da estrada principal parque nacional da serra da bocaina",,"locality","brazil_sao paulo_sao jose barreiro","brazil_sao paulo_sao jose barreiro",-22.74888367,-44.58687717,"county","1090699649",,,,"https://specieslink.net/guid/15/62345",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tillandsia",,,,,,"fdf55163-54d8-4bc7-862d-7e41068589e3",,,TRUE,FALSE,"Tillandsia tenuifolia","Tillandsia tenuifolia","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_sao jose barreiro","Brazil","São Paulo","São José do Barreiro",,"check_local.2municip.","Tillandsia tenuifolia","L.","name_w_authors","Bromeliaceae","Tillandsia tenuifolia","L.","species","name accepted","bfo-6409",,,"Tillandsia tenuifolia L.","Tillandsia","Bromeliaceae","unknown","Tillandsia tenuifolia"
