"data_source","collectionCode","catalogNumber","scientificName","kingdom","family","genus","year","month","day","country","stateProvince","county","locality","coordinatePrecision","institutionCode","basisOfRecord","identifiedBy","collectionID","specificEpithet","recordedBy","decimalLongitude","decimalLatitude","modified","scientificNameAuthorship","recordNumber","yearIdentified","monthIdentified","dayIdentified","barcode","infraspecificEpithet","verbatimLatitude","verbatimLongitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","continentocean","phylum","preparationtype","relationshiptype","relatedcatalogitem","class","order","individualcount","fieldNumber","typeStatus","downloadedFrom","municipality","dateIdentified","acceptedScientificName","bibliographicCitation","countryCode","datasetID","datasetName","eventDate","fieldNotes","habitat","identificationRemarks","latitude","longitude","taxonomicStatus","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","gbifID","institutionID","informationWithheld","dataGeneralizations","occurrenceID","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","samplingProtocol","eventRemarks","locationID","locationRemarks","coordinateUncertaintyInMeters","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","identifiedByID","taxonID","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","superfamily","subfamily","tribe","subtribe","genericName","subgenus","infragenericEpithet","cultivarEpithet","verbatimTaxonRank","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","right","modified_incomplete","Clado","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"speciesLink","SPSF","58829","Symplocos revoluta","Plantae","Symplocaceae","Symplocos","2021","06","08","Brasil","SP","Franco da Rocha","Parque Estadual do Juquery",,"IF","PreservedSpecimen","G.Durigan","13","revoluta","B.H.Campos & G.Durigan","-46.673889","-23.3425","2024-08-06T09:13:32","Casar.","393","2022","02","02","SPSF00058829",,,,"840","840","<nO>COLETA: Árvore de 1,5 m de altura.; GEOGRAFIA: Campo sujo.;</nO>","América do Sul","Magnoliophyta",,,,"Magnoliopsida","Ebenales",,,,"SPLINK","Franco da Rocha","2022-02-02",,,,,,,,,,,,,,,,,,"SPSF",,"Campos, B.H.","393","2021","Durigan, G.","2022","Durigan, G.","Campos",,"brazil","sao paulo","franco da rocha","parque estadual do juquery",,"locality","brazil_sao paulo_franco rocha_parque estadual juquery","brazil_sao paulo_franco rocha_parque estadual juquery",-23.348245,-46.691991,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Symplocos revoluta","Casar.","possibly_ok","Symplocaceae","Symplocos revoluta","Casar.","species","name accepted","bfo-115421",,,"Symplocos revoluta Casar.","Symplocos","Symplocaceae","medium","Symplocos revoluta"
"speciesLink","MACK","2955","Tabernaemontana laeta","Plantae","Apocynaceae","Tabernaemontana","2015","10","02","Brasil","SP","Franco da Rocha","Parque Estadual do Juquery","12135","UPM","PreservedSpecimen","M. G. Silva","427","laeta","M. M. Ishikawa","-46.7200012207031","-23.3199996948242","2020-01-20T14:40:08","Mart.","3","2016",,,,,,,,,,,,,,,,,,,,"SPLINK","Franco da Rocha","2016-NA-NA",,,,,,,,,,,,,,,,,,"MACK",,"Ishikawa, M.M.","3","2015","Silva, M.G.","2016",,"Ishikawa",,"brazil","sao paulo","franco da rocha","parque estadual do juquery",,"locality","brazil_sao paulo_franco rocha_parque estadual juquery","brazil_sao paulo_franco rocha_parque estadual juquery",-23.348245,-46.691991,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Tabernaemontana laeta","Mart.","possibly_ok","Apocynaceae","Tabernaemontana laeta","Mart.","species","name accepted","bfo-4864",,,"Tabernaemontana laeta Mart.","Tabernaemontana","Apocynaceae","low","Tabernaemontana laeta"
"speciesLink","MACK","3089","Arrabidaea selloi","Plantae","Bignoniaceae","Arrabidaea","2016","10","08","Brasil","SP","Franco da Rocha","Parque Estadual do Juquery","12135","UPM","PreservedSpecimen","L. O. Andrade","427","selloi","L. O. Andrade","-46.7200012207031","-23.3199996948242","2020-01-20T14:40:22","(Spreng.) Sandwith","33","2016",,,,,,,,,,,,,,,,,,,,"SPLINK","Franco da Rocha","2016-NA-NA",,,,,,,,,,,,,,,,,,"MACK",,"Andrade, L.O.","33","2016","Andrade, L.O.","2016",,"Andrade",,"brazil","sao paulo","franco da rocha","parque estadual do juquery",,"locality","brazil_sao paulo_franco rocha_parque estadual juquery","brazil_sao paulo_franco rocha_parque estadual juquery",-23.348245,-46.691991,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Tanaecium selloi","(Spreng.) L.G.Lohmann","possibly_ok","Bignoniaceae","Tanaecium selloi","(Spreng.) L.G.Lohmann","species","replaced synonym","bfo-113954","Tanaecium selloi","(Spreng.) L.G.Lohmann","Tanaecium selloi (Spreng.) L.G.Lohmann","Tanaecium","Bignoniaceae","low","Tanaecium selloi"
"speciesLink","SPF","166582","Tecoma stans","Plantae","Bignoniaceae","Tecoma","2002","10","19","Brasil","São Paulo","Franco da Rocha","Parque Estadual do Juquery","12135","USP","PreservedSpecimen","Lohmann, LG","7","stans","Macchione, ELA","-46.720001","-23.32","2023-12-20T15:56:44","(L.) Juss. ex Kunth","s.n.","2008","02",,"SPF00166582",,"0","0",,,,,,,,,,,,,,"SPLINK","Franco da Rocha","2008-02-NA",,,,,,,,,,,,,,,,,,"SPF",,"Macchione, E.L.A.","s.n.","2002","Lohmann, L.G.","2008",,"Macchione",,"brazil","sao paulo","franco da rocha","parque estadual do juquery",,"locality","brazil_sao paulo_franco rocha_parque estadual juquery","brazil_sao paulo_franco rocha_parque estadual juquery",-23.348245,-46.691991,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Tecoma stans","(L.) Juss. ex Kunth","possibly_ok","Bignoniaceae","Tecoma stans","(L.) Juss. ex Kunth","species","name accepted","bfo-114447",,,"Tecoma stans (L.) Juss. ex Kunth","Tecoma","Bignoniaceae","high","Tecoma stans"
"speciesLink","SPSF","32919","Temnadenia violacea","Plantae","Apocynaceae","Temnadenia","2003","12","13","Brasil","SP","Franco da Rocha","Parque Estadual do Juquery","12135","IF","PreservedSpecimen","J.B.Baitello","13","violacea","J.B.Baitello & F.S.Peres","-46.720001","-23.32","2024-08-06T09:14:09","(Vell.) Miers","1643","2007","11","09","SPSF00032919",,,,,,"<nO>COLETA: Mata de fundo de vale.&nf;Trepadeira, flores lilases.;</nO>","América do Sul","Magnoliophyta",,,,"Magnoliopsida","Gentianales",,,,"SPLINK","Franco da Rocha","2007-11-09",,,,,,,,,,,,,,,,,,"SPSF",,"Baitello, J.B.","1643","2003","Baitello, J.B.","2007","Peres, F.S.","Baitello",,"brazil","sao paulo","franco da rocha","parque estadual do juquery",,"locality","brazil_sao paulo_franco rocha_parque estadual juquery","brazil_sao paulo_franco rocha_parque estadual juquery",-23.348245,-46.691991,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Temnadenia violacea","(Vell.) Miers","possibly_ok","Apocynaceae","Temnadenia violacea","(Vell.) Miers","species","name accepted","bfo-4875",,,"Temnadenia violacea (Vell.) Miers","Temnadenia","Apocynaceae","low","Temnadenia violacea"
"speciesLink","SPSF","52354","Ternstroemia brasiliensis","Plantae","Pentaphylacaceae","Ternstroemia","2017","11","06","Brasil","SP","Franco da Rocha","Parque Estadual do Juquery","12135","IF","PreservedSpecimen","J.B. Baitello","13","brasiliensis","J.B.Baitello","-46.720001","-23.32","2024-08-06T09:17:17","Cambess.","2713","2017","11","30","SPSF00052354",,,,,,"<nO>COLETA: Arvoreta, flores em botões.&nf;""Bengue""; GEOGRAFIA: Cerrado denso.;</nO>","América do Sul","Magnoliophyta",,,,"Magnoliopsida","Theales",,,,"SPLINK","Franco da Rocha","2017-11-30",,,,,,,,,,,,,,,,,,"SPSF",,"Baitello, J.B.","2713","2017","Baitello, J.B.","2017",,"Baitello",,"brazil","sao paulo","franco da rocha","parque estadual do juquery",,"locality","brazil_sao paulo_franco rocha_parque estadual juquery","brazil_sao paulo_franco rocha_parque estadual juquery",-23.348245,-46.691991,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Ternstroemia brasiliensis","Cambess.","possibly_ok","Pentaphylacaceae","Ternstroemia brasiliensis","Cambess.","species","name accepted","bfo-12575",,,"Ternstroemia brasiliensis Cambess.","Ternstroemia","Pentaphylacaceae","low","Ternstroemia brasiliensis"
"speciesLink","MACK","3327","Tibouchina sp","Plantae","Melastomataceae","Tibouchina","2016","10","07","Brasil","SP","Franco da Rocha","Parque Estadual do Juquery","12135","UPM","PreservedSpecimen","M. Hubner","427","sp","L. T. A. Vieira","-46.7200012207031","-23.3199996948242","2020-01-20T14:40:39","Aubl.","432",,,,"HMACK00003327-L.T.A.Vieira432-7/10/2016 ParqueEstadualdoJuquery FrancodaRocha SP Brasil",,,,,,,,,,,,,,,,,"SPLINK","Franco da Rocha",,,,,,,,,,,,,,,,,,,"MACK",,"Vieira, L.T.A.","432","2016","Hubner, M.","n.d.",,"Vieira",,"brazil","sao paulo","franco da rocha","parque estadual do juquery",,"locality","brazil_sao paulo_franco rocha_parque estadual juquery","brazil_sao paulo_franco rocha_parque estadual juquery",-23.348245,-46.691991,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Tibouchina","Aubl.","indet","Melastomataceae","Tibouchina","Aubl.","genus","name accepted","bfo-9876",,,"Tibouchina Aubl.","Tibouchina","Melastomataceae","low",
"speciesLink","HUFABC","000557","Tilesia baccata","Plantae","Asteraceae","Tilesia","2017","11","18","Brasil","São Paulo","Franco da Rocha","Parque Estadual do Juquery, Plantas encontradas próximas à trilha que liga a região da pista de pouso à torre.",,"UFABC","PreservedSpecimen",,"634","baccata","Gonçalves, CC; Lupinetti, A; Oliveira, I","-46.699556","-23.341278","2024-07-05T09:52:02","(L.f.) Pruski","2",,,,"HUFABC000557",,"-23.341278","-46.699556",,,"<nO>Arbusto, cerca de 1,5m alt. Capítulo, com flores amarelas. Fruto verde escuro.</nO>",,,,,,,,,,,"SPLINK","Franco da Rocha",,,,,,,,,,,,,,,,,,,"HUFABC",,"Goncalves, C.C.","2","2017","s.n.","n.d.","Lupinetti, A.; Oliveira, I.","Goncalves",,"brazil","sao paulo","franco da rocha","parque estadual do juquery",,"locality","brazil_sao paulo_franco rocha_parque estadual juquery","brazil_sao paulo_franco rocha_parque estadual juquery",-23.348245,-46.691991,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Tilesia baccata","(L.) Pruski","possibly_ok","Asteraceae","Tilesia baccata","(L.) Pruski","species","author misspelled","bfo-16347",,,"Tilesia baccata (L.) Pruski","Tilesia","Asteraceae","unknown","Tilesia baccata"
"speciesLink","ICN","122919","Trachypogon","Plantae","Poaceae","Trachypogon","2002","01","17","Brasil","SP","Franco da Rocha","Parque Estadual do Juquery","12135","UFRGS","S",,"259",,"Longhi-Wagner, HM","-46.720001","-23.32","2025-03-25T16:13:31","Nees","8025",,,,,,"0","0","800","800","<nO>No cerrado.</nO>","América do Sul","Monocotyledon",,,,,,,,,"SPLINK","Franco da Rocha",,,,,,,,,,,,,,,,,,,"ICN",,"Longhi-Wagner, H.M.","8025","2002","s.n.","n.d.",,"Longhi-Wagner",,"brazil","sao paulo","franco da rocha","parque estadual do juquery",,"locality","brazil_sao paulo_franco rocha_parque estadual juquery","brazil_sao paulo_franco rocha_parque estadual juquery",-23.348245,-46.691991,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Trachypogon","Nees","indet","Poaceae","Trachypogon","Nees","genus","name accepted","bfo-13655",,,"Trachypogon Nees","Trachypogon","Poaceae","high",
"speciesLink","MACK","876","Trembleya phlogiformis","Plantae","Melastomataceae","Trembleya","2003","03","17","Brasil","SP","Franco da Rocha","Parque Estadual do Juquery. Campo limpo atrás da área de aeromodelismo.","12135","UPM","PreservedSpecimen","S. A. C. Chiea","427","phlogiformis","J. B. Baitello; F. S. Peres","-46.7200012207031","-23.3199996948242","2020-01-20T14:40:39","DC.","1480","2005","09","09",,,,,,,,,,,,,,,,,,"SPLINK","Franco da Rocha","2005-09-09",,,,,,,,,,,,,,,,,,"MACK",,"Baitello, J.B.","1480","2003","Chiea, S.A.C.","2005","Peres, F.S.","Baitello",,"brazil","sao paulo","franco da rocha","parque estadual do juquery",,"locality","brazil_sao paulo_franco rocha_parque estadual juquery","brazil_sao paulo_franco rocha_parque estadual juquery",-23.348245,-46.691991,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Trembleya phlogiformis","Mart. & Schrank ex DC.","possibly_ok","Melastomataceae","Trembleya phlogiformis","Mart. & Schrank ex DC.","species","name accepted","bfo-9985",,,"Trembleya phlogiformis Mart. & Schrank ex DC.","Trembleya","Melastomataceae","high","Trembleya phlogiformis"
"speciesLink","SPSF","30452","Trichogonia","Plantae","Asteraceae","Trichogonia","2002","10","03","Brasil","SP","Franco da Rocha","Parque Estadual do Juquery","12135","IF","PreservedSpecimen",,"13",,"J.B.Baitello","-46.720001","-23.32","2024-08-06T09:13:22",,"1212",,,,"SPSF00030452",,,,,,"<nO>COLETA: XLS: SPSFAntigo&nf;campo limpo&nf;Herbáceo-arbustiva até 40cm; flores;</nO>","América do Sul","Magnoliophyta",,,,"Magnoliopsida","Asterales",,,,"SPLINK","Franco da Rocha",,,,,,,,,,,,,,,,,,,"SPSF",,"Baitello, J.B.","1212","2002","s.n.","n.d.",,"Baitello",,"brazil","sao paulo","franco da rocha","parque estadual do juquery",,"locality","brazil_sao paulo_franco rocha_parque estadual juquery","brazil_sao paulo_franco rocha_parque estadual juquery",-23.348245,-46.691991,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Trichogonia","Gardner","indet","Asteraceae","Trichogonia","Gardner","genus","name accepted","bfo-5521",,,"Trichogonia Gardner","Trichogonia","Asteraceae","unknown",
"speciesLink","ICN","122931","Tristachya leiostachya","Plantae","Poaceae","Tristachya","2002","01","17","Brasil","SP","Franco da Rocha","Parque Estadual do Juquery","12135","UFRGS","S",,"259","leiostachya","Longhi-Wagner, HM","-46.720001","-23.32","2022-12-15T11:42:08","Nees","8012",,,,,,"0","0","800","800","<nO>No cerrado.</nO>","América do Sul","Monocotyledon",,,,,,,,,"SPLINK","Franco da Rocha",,,,,,,,,,,,,,,,,,,"ICN",,"Longhi-Wagner, H.M.","8012","2002","s.n.","n.d.",,"Longhi-Wagner",,"brazil","sao paulo","franco da rocha","parque estadual do juquery",,"locality","brazil_sao paulo_franco rocha_parque estadual juquery","brazil_sao paulo_franco rocha_parque estadual juquery",-23.348245,-46.691991,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Tristachya leiostachya","Nees","possibly_ok","Poaceae","Tristachya leiostachya","Nees","species","name accepted","bfo-13660",,,"Tristachya leiostachya Nees","Tristachya","Poaceae","high","Tristachya leiostachya"
"speciesLink","MACK","2877","Trixis aff. antimenorrhoea","Plantae","Asteraceae","Trixis","2016","10","07","Brasil","SP","Franco da Rocha","Parque Estadual do Juquery","12135","UPM","PreservedSpecimen","L.B.M. Modono","427","aff. antimenorrhoea","L. G. S. Oliveira","-46.7200012207031","-23.3199996948242","2020-01-20T14:40:19","(Schrank) O. Kuntze","9","2018","05","21",,,,,,,,,,,,,,,,,,"SPLINK","Franco da Rocha","2018-05-21",,,,,,,,,,,,,,,,,,"MACK",,"Oliveira, L.G.S.","9","2016","Modono, L.B.M.","2018",,"Oliveira",,"brazil","sao paulo","franco da rocha","parque estadual do juquery",,"locality","brazil_sao paulo_franco rocha_parque estadual juquery","brazil_sao paulo_franco rocha_parque estadual juquery",-23.348245,-46.691991,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Trixis antimenorrhoea","(Schrank) Kuntze","affinis","Asteraceae","Trixis antimenorrhoea","(Schrank) Kuntze","species","author misspelled","bfo-5532",,,"Trixis antimenorrhoea (Schrank) Kuntze","Trixis","Asteraceae","low","Trixis antimenorrhoea"
"speciesLink","MACK","2876","Trixis cf. praestans","Plantae","Asteraceae","Trixis","2016","10","07","Brasil","SP","Franco da Rocha","Parque Estadual do Juquery","12135","UPM","PreservedSpecimen","I.C.S. Mayor","427","cf. praestans","L. G. S. Oliveira","-46.7200012207031","-23.3199996948242","2020-01-20T14:40:19","(Vell.) Cabrera","18","2018","05","21",,,,,,,,,,,,,,,,,,"SPLINK","Franco da Rocha","2018-05-21",,,,,,,,,,,,,,,,,,"MACK",,"Oliveira, L.G.S.","18","2016","Mayor, I.C.S.","2018",,"Oliveira",,"brazil","sao paulo","franco da rocha","parque estadual do juquery",,"locality","brazil_sao paulo_franco rocha_parque estadual juquery","brazil_sao paulo_franco rocha_parque estadual juquery",-23.348245,-46.691991,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Trixis praestans","(Vell.) Cabrera","conferre","Asteraceae","Trixis praestans","(Vell.) Cabrera","species","name accepted","bfo-5536",,,"Trixis praestans (Vell.) Cabrera","Trixis","Asteraceae","low","Trixis praestans"
"speciesLink","HUFABC","001957","Turnera hilaireana","Plantae","Turneraceae","Turnera","2017","08","15","Brasil","São Paulo","Franco da Rocha","Parque Estadual do Juquery, Estrada para o ovo da pata, saída à esquerda para campo nativo 500m após torre de energia",,"UFABC","PreservedSpecimen",,"634","hilaireana","Keller, VC","-46.696694","-23.351414","2024-07-05T09:52:30","Urb.","42",,,,"HUFABC001957",,"-23.351414","-46.696694",,,"<nO>Erva, flores amarelas</nO>",,,,,,,,,,,"SPLINK","Franco da Rocha",,,,,,,,,,,,,,,,,,,"HUFABC",,"Keller, V.C.","42","2017","s.n.","n.d.",,"Keller",,"brazil","sao paulo","franco da rocha","parque estadual do juquery, estrada para o ovo da pata",,"locality","brazil_sao paulo_franco rocha","brazil_sao paulo_franco rocha",-23.31425638,-46.73543782,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Turnera hilaireana","Urb.","possibly_ok","Turneraceae","Turnera hilaireana","Urb.","species","name accepted","bfo-15015",,,"Turnera hilaireana Urb.","Turnera","Turneraceae","unknown","Turnera hilaireana"
"speciesLink","SPSF","30725","Turnera oblongifolia var. oblongifolia","Plantae","Turneraceae","Turnera","2002","12","20","Brasil","SP","Franco da Rocha","Parque Estadual do Juquery","12135","IF","PreservedSpecimen","T.N. Cabreira","13","oblongifolia","J.B.Baitello","-46.720001","-23.32","2024-08-06T09:15:01","Cambess.","1310","2014","08","25","SPSF00030725","var. oblongifolia",,,,,"<nO>COLETA: Herbácea ereta de até 35 cm de altura. Flores amarelas.; GEOGRAFIA: Campo cerrado após queimada, próximo ao Morro Grande.;</nO>","América do Sul","Magnoliophyta",,,,"Magnoliopsida","Magnoliales",,,,"SPLINK","Franco da Rocha","2014-08-25",,,,,,,,,,,,,,,,,,"SPSF",,"Baitello, J.B.","1310","2002","Cabreira, T.N.","2014",,"Baitello",,"brazil","sao paulo","franco da rocha","parque estadual do juquery",,"locality","brazil_sao paulo_franco rocha_parque estadual juquery","brazil_sao paulo_franco rocha_parque estadual juquery",-23.348245,-46.691991,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Turnera oblongifolia var. oblongifolia","Cambess.","variety","Turneraceae","Turnera oblongifolia var. oblongifolia","Cambess.","variety","name accepted","bfo-105857",,,"Turnera oblongifolia var. oblongifolia Cambess.","Turnera","Turneraceae","low","Turnera oblongifolia"
"speciesLink","HUFABC","002096","Urochloa brizantha","Plantae","Poaceae","Urochloa","2018","03","06","Brasil","São Paulo","Franco da Rocha","Parque Estadual do Juquery, Setor A, próximo à torre de observação",,"UFABC","PreservedSpecimen","Rodrigues, R","634","brizantha","Keller, VC","-46.678408","-23.342508","2024-07-05T09:52:23","(Hochst. ex A. Rich.) R.D.Webster","252","2018","06","28","HUFABC002096",,"-23.342508","-46.678408",,,"<nO>Erva</nO>",,,,,,,,,,,"SPLINK","Franco da Rocha","2018-06-28",,,,,,,,,,,,,,,,,,"HUFABC",,"Keller, V.C.","252","2018","Rodrigues, R.","2018",,"Keller",,"brazil","sao paulo","franco da rocha","parque estadual do juquery",,"locality","brazil_sao paulo_franco rocha_parque estadual juquery","brazil_sao paulo_franco rocha_parque estadual juquery",-23.348245,-46.691991,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Urochloa brizantha","(Hochst. ex A.Rich.) R.D.Webster","possibly_ok","Poaceae","Urochloa brizantha","(Hochst. ex A.Rich.) R.D.Webster","species","author misspelled","bfo-26028",,,"Urochloa brizantha (Hochst. ex A.Rich.) R.D.Webster","Urochloa","Poaceae","low","Urochloa brizantha"
"speciesLink","HUFABC","002100","Varronia calocephala","Plantae","Boraginaceae","Varronia","2018","03","06","Brasil","São Paulo","Franco da Rocha","Parque Estadual do Juquery, Beira de estrada aproximadamente 500m após acesso ao setor A",,"UFABC","PreservedSpecimen",,"634","calocephala","Keller, VC","-46.680306","-23.338722","2024-07-05T09:52:02","(Cham.) Friesen","256",,,,"HUFABC002100",,"-23.338722","-46.680306",,,"<nO>Sub-arbusto</nO>",,,,,,,,,,,"SPLINK","Franco da Rocha",,,,,,,,,,,,,,,,,,,"HUFABC",,"Keller, V.C.","256","2018","s.n.","n.d.",,"Keller",,"brazil","sao paulo","franco da rocha","parque estadual do juquery, beira de estrada aproximadamente 500m apos acesso ao setor a",,"locality","brazil_sao paulo_franco rocha","brazil_sao paulo_franco rocha",-23.31425638,-46.73543782,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Varronia calocephala","(Cham.) Friesen","possibly_ok","Cordiaceae","Varronia calocephala","(Cham.) Friesen","species","name accepted","bfo-105403",,,"Varronia calocephala (Cham.) Friesen","Varronia","Cordiaceae","unknown","Varronia calocephala"
"speciesLink","SPSF","35720","Verbena","Plantae","Verbenaceae","Verbena","2006","01","26","Brasil","SP","Franco da Rocha","Parque Estadual do Juquery",,"IF","PreservedSpecimen",,"13",,"J.B.Baitello","-46.695833","-23.355833","2024-08-06T09:14:24",,"1804",,,,"SPSF00035720",,,,,,"<nO>COLETA: XLS: SPSFNovo; GEOGRAFIA: Campo limpo.;</nO>","América do Sul","Magnoliophyta",,,,"Magnoliopsida","Lamiales",,,,"SPLINK","Franco da Rocha",,,,,,,,,,,,,,,,,,,"SPSF",,"Baitello, J.B.","1804","2006","s.n.","n.d.",,"Baitello",,"brazil","sao paulo","franco da rocha","parque estadual do juquery",,"locality","brazil_sao paulo_franco rocha_parque estadual juquery","brazil_sao paulo_franco rocha_parque estadual juquery",-23.348245,-46.691991,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Verbena","L.","indet","Verbenaceae","Verbena","L.","genus","name accepted","bfo-15201",,,"Verbena L.","Verbena","Verbenaceae","unknown",
"speciesLink","SPF","214818","Vernonanthura montevidensis","Plantae","Asteraceae","Vernonanthura","2011","09","17","Brasil","São Paulo","Franco da Rocha","Parque Estadual do Juquery","12135","USP","PreservedSpecimen","Loeuille, B","7","montevidensis","Loeuille, B","-46.720001","-23.32","2023-12-20T15:55:58","(Spreng.) H.Rob.","573","2012","01",,"SPF00214818",,"0","0",,,,,,,,,,,,,,"SPLINK","Franco da Rocha","2012-01-NA",,,,,,,,,,,,,,,,,,"SPF",,"Loeuille, B.","573","2011","Loeuille, B.","2012",,"Loeuille",,"brazil","sao paulo","franco da rocha","parque estadual do juquery",,"locality","brazil_sao paulo_franco rocha_parque estadual juquery","brazil_sao paulo_franco rocha_parque estadual juquery",-23.348245,-46.691991,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Vernonanthura montevidensis","(Spreng.) H.Rob.","possibly_ok","Asteraceae","Vernonanthura montevidensis","(Spreng.) H.Rob.","species","name accepted","bfo-27453",,,"Vernonanthura montevidensis (Spreng.) H.Rob.","Vernonanthura","Asteraceae","high","Vernonanthura montevidensis"
