"data_source","collectionCode","catalogNumber","scientificName","kingdom","family","genus","year","month","day","country","stateProvince","county","locality","institutionCode","phylum","basisOfRecord","identifiedBy","collectionID","specificEpithet","recordedBy","decimalLongitude","decimalLatitude","modified","scientificNameAuthorship","barcode","yearIdentified","monthIdentified","dayIdentified","verbatimLatitude","verbatimLongitude","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","infraspecificEpithet","coordinatePrecision","continentocean","class","order","preparationtype","individualcount","minimumDepthInMeters","maximumDepthInMeters","typeStatus","fieldNumber","sex","downloadedFrom","municipality","dateIdentified","acceptedScientificName","bibliographicCitation","countryCode","datasetID","datasetName","eventDate","fieldNotes","habitat","identificationRemarks","latitude","longitude","taxonomicStatus","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","gbifID","institutionID","informationWithheld","dataGeneralizations","occurrenceID","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","samplingProtocol","eventRemarks","locationID","locationRemarks","coordinateUncertaintyInMeters","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","identifiedByID","taxonID","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","superfamily","subfamily","tribe","subtribe","genericName","subgenus","infragenericEpithet","cultivarEpithet","verbatimTaxonRank","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","geodeticDatum","verbatimCoordinates","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","right","modified_incomplete","Clado","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"gbif","ESA","152025","Tecoma stans (L.) Juss. ex Kunth","Plantae","Bignoniaceae","Tecoma",,,,"Brasil","São Paulo",,"Floresta Nacional de Ipanema (FLONA)","ESALQ","Tracheophyta","PRESERVED_SPECIMEN","V.C.Souza jun/2022","https://specieslink.net/col/8","stans","Oliveira, J. R.",,,"2024-09-04 16:27:08",,,,,,,,"86",,,,,,,"Magnoliopsida","Lamiales",,,,,,,,"GBIF","Campinas",,"Tecoma stans (L.) Juss. ex Kunth",,"BR",,,,,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","campinas","floresta nacional de ipanema flona",,"locality","brazil_sao paulo_campinas","brazil_sao paulo_campinas",-22.88389513,-47.04412246,"county","4955392729",,,,"https://specieslink.net/guid/8/152025",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tecoma",,,,,,"cbf8c968-37d6-45be-bf5c-e22914a384dc",,,FALSE,FALSE,"Tecoma stans","Tecoma stans","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_campinas","Brazil","São Paulo","Campinas",,"check_local.2municip.","Tecoma stans","(L.) Juss. ex Kunth","name_w_authors","Bignoniaceae","Tecoma stans","(L.) Juss. ex Kunth","species","name accepted","bfo-114447",,,"Tecoma stans (L.) Juss. ex Kunth","Tecoma","Bignoniaceae","unknown","Tecoma stans"
"gbif","SORO","2263","Terminalia triflora (Griseb.) Lillo","Plantae","Combretaceae","Terminalia","2009","2","27","Brasil","São Paulo",,"Floresta Nacional de Ipanema","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","triflora","Casali, M.F.;Cardoso-Leite, E.; Santos, I.P.",,,"2024-11-12 10:30:00","(Griseb.) Lillo",,,,,,,"221",,,,,,,"Magnoliopsida","Myrtales",,,,,,,,"GBIF","Iperó",,"Terminalia triflora (Griseb.) Lillo",,"BR",,,"2009-02-27",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","ipero","floresta nacional de ipanema",,"locality","brazil_sao paulo_ipero_floresta nacional ipanema","brazil_sao paulo_ipero_flona ipanema",-23.432599,-47.623588,"locality","1087719804",,,,"https://specieslink.net/guid/391/2263",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Terminalia",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Terminalia triflora","Terminalia trifolia","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_ipero","Brazil","São Paulo","Iperó",,"ok_same_resolution","Terminalia triflora","(Griseb.) Lillo","name_w_authors","Combretaceae","Terminalia triflora","(Griseb.) Lillo","species","name accepted","bfo-6922",,,"Terminalia triflora (Griseb.) Lillo","Terminalia","Combretaceae","unknown","Terminalia triflora"
"gbif","SORO","11020","Thunbergia alata Bojer ex Sims","Plantae","Acanthaceae","Thunbergia","2024","3","13","Brasil","São Paulo",,"Floresta Nacional de Ipanema, Mitante - Olho de águia","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","alata","Guilherme, A.;Medeiros, A.",,,"2024-11-12 10:29:42","Bojer ex Sims",,,,,,,"116",,,,,,,"Magnoliopsida","Lamiales",,,,,,,,"GBIF","Iperó",,"Thunbergia alata Bojer ex Sims",,"BR",,,"2024-03-13",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","ipero","floresta nacional de ipanema",,"locality","brazil_sao paulo_ipero_floresta nacional ipanema","brazil_sao paulo_ipero_flona ipanema",-23.432599,-47.623588,"locality","4953387340",,,,"https://specieslink.net/guid/391/11020",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thunbergia",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Thunbergia alata","Thunbergia alata","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_ipero","Brazil","São Paulo","Iperó",,"ok_same_resolution","Thunbergia alata","Bojer ex Sims","name_w_authors","Acanthaceae","Thunbergia alata","Bojer ex Sims","species","name accepted","bfo-21730",,,"Thunbergia alata Bojer ex Sims","Thunbergia","Acanthaceae","unknown","Thunbergia alata"
"gbif","SORO","11063","Thunbergia grandiflora (Roxb. ex Rottler) Roxb.","Plantae","Acanthaceae","Thunbergia","2024","7","12","Brasil","São Paulo",,"Floresta Nacional de Ipanema, Campo George Oetterer","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","grandiflora","Guilherme, A.",,,"2024-11-12 10:29:43","Roxb.",,,,,,,"288",,,,,,,"Magnoliopsida","Lamiales",,,,,,,,"GBIF","Iperó",,"Thunbergia grandiflora (Roxb. ex Rottler) Roxb.",,"BR",,,"2024-07-12",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","ipero","floresta nacional de ipanema",,"locality","brazil_sao paulo_ipero_floresta nacional ipanema","brazil_sao paulo_ipero_flona ipanema",-23.432599,-47.623588,"locality","4953387442",,,,"https://specieslink.net/guid/391/11063",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thunbergia",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Thunbergia grandiflora","Thunbergia grandiflora","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_ipero","Brazil","São Paulo","Iperó",,"ok_same_resolution","Thunbergia grandiflora","Roxb.","name_w_authors","Acanthaceae","Thunbergia grandiflora","Roxb.","species","author misspelled","bfo-605562",,,"Thunbergia grandiflora Roxb.","Thunbergia","Acanthaceae","unknown","Thunbergia grandiflora"
"speciesLink","SHPR","3249","Tillandsia tricholepis","Plantae","Bromeliaceae","Tillandsia","2022","07","04","Brasil","São Paulo","Iperó","Floresta Nacional de Ipanema.","UTFPR-SL","Anthophyta","PreservedSpecimen","L. Biral","667","tricholepis","Biral, L. | G.A. de Góes","-47.596667","-23.424722","2022-08-29T23:10:21","Baker","SHPR003249","2022","07",,"23°25'29"" S","47°35'48"" W","3639",,,"<nO>Epífita, frutos maduros marrons. Comum no local.Habitat: Floresta estacional semidecidual.</nO>",,,"América do Sul",,,"exsicata",,,,,,,"SPLINK","Iperó","2022-07-NA",,,,,,,,,,,,,,,,,,"SHPR",,"Biral, L.","3639","2022","Biral, L.","2022","Goes, G.A.","Biral",,"brazil","sao paulo","ipero","floresta nacional de ipanema",,"locality","brazil_sao paulo_ipero_floresta nacional ipanema","brazil_sao paulo_ipero_flona ipanema",-23.432599,-47.623588,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Tillandsia tricholepis","Baker","possibly_ok","Bromeliaceae","Tillandsia tricholepis","Baker","species","name accepted","bfo-6411",,,"Tillandsia tricholepis Baker","Tillandsia","Bromeliaceae","low","Tillandsia tricholepis"
"gbif","SORO","1703","Tipuana tipu (Benth.) Kuntze","Plantae","Fabaceae","Tipuana","2008","3","13","Brasil","São Paulo",,"Floresta Nacional de Ipanema","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","tipu","Bataghin, F.A.",,,"2024-11-12 10:30:16","(Benth.) Kuntze",,,,,,,"FNI 14",,,,,,,"Magnoliopsida","Fabales",,,,,,,,"GBIF","Iperó",,"Tipuana tipu (Benth.) Kuntze",,"BR",,,"2008-03-13",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","ipero","floresta nacional de ipanema",,"locality","brazil_sao paulo_ipero_floresta nacional ipanema","brazil_sao paulo_ipero_flona ipanema",-23.432599,-47.623588,"locality","1087719246",,,,"https://specieslink.net/guid/391/1703",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tipuana",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Tipuana tipu","Tipuana tipu","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_ipero","Brazil","São Paulo","Iperó",,"ok_same_resolution","Tipuana tipu","(Benth.) Kuntze","name_w_authors","Fabaceae","Tipuana tipu","(Benth.) Kuntze","species","name accepted","bfo-23207",,,"Tipuana tipu (Benth.) Kuntze","Tipuana","Fabaceae","unknown","Tipuana tipu"
"gbif","ESA","152064","Trema micranthum (L.) Blume","Plantae","Cannabaceae","Trema",,,,"Brasil","São Paulo",,"Floresta Nacional de Ipanema (FLONA)","ESALQ","Tracheophyta","PRESERVED_SPECIMEN","V.C.Souza out/2021","https://specieslink.net/col/8","micranthum","Oliveira, A. M",,,"2024-07-23 11:25:35",,,,,,,,"174",,,,,,,"Magnoliopsida","Rosales",,,,,,,,"GBIF","Campinas",,"Trema micranthum (L.) Blume",,"BR",,,,,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","campinas","floresta nacional de ipanema flona",,"locality","brazil_sao paulo_campinas","brazil_sao paulo_campinas",-22.88389513,-47.04412246,"county","4955302988",,,,"https://specieslink.net/guid/8/152064",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Trema",,,,,,"cbf8c968-37d6-45be-bf5c-e22914a384dc",,,FALSE,FALSE,"Trema micranthum","Trema micrantha","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC","https://images.cria.org.br/viewer/ESA152064","WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_campinas","Brazil","São Paulo","Campinas",,"check_local.2municip.","Trema micranthum","(L.) Blume","name_w_authors","Cannabaceae","Trema micranthum","(L.) Blume","species","name accepted","bfo-106894",,,"Trema micranthum (L.) Blume","Trema","Cannabaceae","unknown","Trema micranthum"
"speciesLink","SHPR","3342","Trichilia casaretti","Plantae","Meliaceae","Trichilia","2022","07","07","Brasil","São Paulo","Iperó","Floresta Nacional de Ipanema.","UTFPR-SL","Anthophyta","PreservedSpecimen","L. Biral","667","casaretti","Biral, L. | G.A. de Góes","-47.623056","-23.431944","2023-03-18T15:47:16","C. DC.","SHPR003342","2023","03",,"23°25'55"" S","47°37'23"" W","3729",,,"<nO>Arvoreta, frutos imaturos verdes, maduros marrons, sementes vermelhas.Habitat: Floresta estacional semidecidual, em diversos estágios de conservação.</nO>",,,"América do Sul",,,"exsicata",,,,,,,"SPLINK","Iperó","2023-03-NA",,,,,,,,,,,,,,,,,,"SHPR",,"Biral, L.","3729","2022","Biral, L.","2023","Goes, G.A.","Biral",,"brazil","sao paulo","ipero","floresta nacional de ipanema",,"locality","brazil_sao paulo_ipero_floresta nacional ipanema","brazil_sao paulo_ipero_flona ipanema",-23.432599,-47.623588,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Trichilia casaretti","C.DC.","possibly_ok","Meliaceae","Trichilia casaretti","C.DC.","species","author misspelled","bfo-19742",,,"Trichilia casaretti C.DC.","Trichilia","Meliaceae","low","Trichilia casaretti"
"gbif","ESA","152066","Trichilia claussenii C.DC.","Plantae","Meliaceae","Trichilia",,,,"Brasil","São Paulo",,"Floresta Nacional de Ipanema (FLONA)","ESALQ","Tracheophyta","PRESERVED_SPECIMEN","V.C.Souza out/2021","https://specieslink.net/col/8","claussenii","Oliveira, A. M",,,"2024-07-23 11:26:00",,,,,,,,"179",,,,,,,"Magnoliopsida","Sapindales",,,,,,,,"GBIF","Campinas",,"Trichilia claussenii C.DC.",,"BR",,,,,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","campinas","floresta nacional de ipanema flona",,"locality","brazil_sao paulo_campinas","brazil_sao paulo_campinas",-22.88389513,-47.04412246,"county","4955289724",,,,"https://specieslink.net/guid/8/152066",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Trichilia",,,,,,"cbf8c968-37d6-45be-bf5c-e22914a384dc",,,FALSE,FALSE,"Trichilia claussenii","Trichilia clausseni","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/ESA152066","WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_campinas","Brazil","São Paulo","Campinas",,"check_local.2municip.","Trichilia clausseni","C.DC.","name_w_authors","Meliaceae","Trichilia clausseni","C.DC.","species","name misspelled","bfo-10002",,,"Trichilia clausseni C.DC.","Trichilia","Meliaceae","unknown","Trichilia clausseni"
"speciesLink","SHPR","3350","Trichilia elegans","Plantae","Meliaceae","Trichilia","2022","07","07","Brasil","São Paulo","Iperó","Floresta Nacional de Ipanema.","UTFPR-SL","Anthophyta","PreservedSpecimen","L. Biral","667","elegans","Biral, L. | G.A. de Góes","-47.623056","-23.431944","2022-08-29T23:10:24","A. Juss.","SHPR003350","2022","07",,"23°25'55"" S","47°37'23"" W","3737",,,"<nO>Arvoreta, 2 m de altura, frutos vináceos.Habitat: Floresta estacional semidecidual, em diversos estágios de conservação.</nO>",,,"América do Sul",,,"exsicata",,,,,,,"SPLINK","Iperó","2022-07-NA",,,,,,,,,,,,,,,,,,"SHPR",,"Biral, L.","3737","2022","Biral, L.","2022","Goes, G.A.","Biral",,"brazil","sao paulo","ipero","floresta nacional de ipanema",,"locality","brazil_sao paulo_ipero_floresta nacional ipanema","brazil_sao paulo_ipero_flona ipanema",-23.432599,-47.623588,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Trichilia elegans","A.Juss.","possibly_ok","Meliaceae","Trichilia elegans","A.Juss.","species","author misspelled","bfo-10003",,,"Trichilia elegans A.Juss.","Trichilia","Meliaceae","low","Trichilia elegans"
"speciesLink","SHPR","3312","Trichilia pallida","Plantae","Meliaceae","Trichilia","2022","07","06","Brasil","São Paulo","Iperó","Floresta Nacional de Ipanema.","UTFPR-SL","Anthophyta","PreservedSpecimen","L. Biral","667","pallida","Biral, L. | G.A. de Góes","-47.590278","-23.438611","2023-03-18T15:47:16","Sw.","SHPR003312","2023","03",,"23°26'19"" S","47°35'25"" W","3699",,,"<nO>Árvore, 2 m de altura, frutos imaturos verdes.Habitat: Floresta estacional semidecidual.</nO>",,,"América do Sul",,,"exsicata",,,,,,,"SPLINK","Iperó","2023-03-NA",,,,,,,,,,,,,,,,,,"SHPR",,"Biral, L.","3699","2022","Biral, L.","2023","Goes, G.A.","Biral",,"brazil","sao paulo","ipero","floresta nacional de ipanema",,"locality","brazil_sao paulo_ipero_floresta nacional ipanema","brazil_sao paulo_ipero_flona ipanema",-23.432599,-47.623588,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Trichilia pallida","Sw.","possibly_ok","Meliaceae","Trichilia pallida","Sw.","species","name accepted","bfo-10011",,,"Trichilia pallida Sw.","Trichilia","Meliaceae","low","Trichilia pallida"
"gbif","SORO","11077","Tridax procumbens L.","Plantae","Asteraceae","Tridax","2024","7","12","Brasil","São Paulo",,"Floresta Nacional de Ipanema, Portão II","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","procumbens","Guilherme, A.",,,"2024-11-12 10:29:50","L.",,,,,,,"302",,,,,,,"Magnoliopsida","Asterales",,,,,,,,"GBIF","Iperó",,"Tridax procumbens L.",,"BR",,,"2024-07-12",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","ipero","floresta nacional de ipanema",,"locality","brazil_sao paulo_ipero_floresta nacional ipanema","brazil_sao paulo_ipero_flona ipanema",-23.432599,-47.623588,"locality","4953387463",,,,"https://specieslink.net/guid/391/11077",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tridax",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Tridax procumbens","Tridax procumbens","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_ipero","Brazil","São Paulo","Iperó",,"ok_same_resolution","Tridax procumbens","L.","name_w_authors","Asteraceae","Tridax procumbens","L.","species","name accepted","bfo-16365",,,"Tridax procumbens L.","Tridax","Asteraceae","unknown","Tridax procumbens"
"gbif","SORO","11072","Urochloa P.Beauv.","Plantae","Poaceae","Urochloa","2024","7","12","Brasil","São Paulo",,"Floresta Nacional de Ipanema, Portão II","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391",,"Guilherme, A.",,,"2024-11-12 10:31:08",,,,,,,,"297",,,,,,,"Liliopsida","Poales",,,,,,,,"GBIF","Iperó",,"Urochloa P.Beauv.",,"BR",,,"2024-07-12",,,,,,"ACCEPTED","GENUS",,,,,,,,,,,,,,,"brazil","sao paulo","ipero","floresta nacional de ipanema",,"locality","brazil_sao paulo_ipero_floresta nacional ipanema","brazil_sao paulo_ipero_flona ipanema",-23.432599,-47.623588,"locality","4953387468",,,,"https://specieslink.net/guid/391/11072",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Urochloa",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,,"Urochloa","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_ipero","Brazil","São Paulo","Iperó",,"ok_same_resolution","Urochloa","P.Beauv.","name_w_authors","Poaceae","Urochloa","P.Beauv.","genus","name accepted","bfo-20516",,,"Urochloa P.Beauv.","Urochloa","Poaceae","unknown",
"gbif","SORO","10985","Urtica L.","Plantae","Urticaceae","Urtica","2009","2","27","Brasil","São Paulo",,"Floresta Nacional de Ipanema, Área 1","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391",,"Casali, M.F.;Cardoso-Leita, E.; Santos, I.P.",,,"2024-11-12 10:31:13",,,,,,,,"239",,,,,,,"Magnoliopsida","Rosales",,,,,,,,"GBIF","Iperó",,"Urtica L.",,"BR",,,"2009-02-27",,,,,,"ACCEPTED","GENUS",,,,,,,,,,,,,,,"brazil","sao paulo","ipero","floresta nacional de ipanema",,"locality","brazil_sao paulo_ipero_floresta nacional ipanema","brazil_sao paulo_ipero_flona ipanema",-23.432599,-47.623588,"locality","4953385464",,,,"https://specieslink.net/guid/391/10985",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Urtica",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,,"Urtica","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_ipero","Brazil","São Paulo","Iperó",,"ok_same_resolution","Urtica","L.","name_w_authors","Urticaceae","Urtica","L.","genus","name accepted","bfo-15079",,,"Urtica L.","Urtica","Urticaceae","unknown",
"speciesLink","SHPR","3303","Varronia guazumifolia","Plantae","Boraginaceae","Varronia","2022","07","06","Brasil","São Paulo","Iperó","Floresta Nacional de Ipanema.","UTFPR-SL","Anthophyta","PreservedSpecimen","L. Biral","667","guazumifolia","Biral, L. | G.A. de Góes","-47.590278","-23.438611","2022-08-29T23:10:21","Desv.","SHPR003303","2022","07",,"23°26'19"" S","47°35'25"" W","3690",,,"<nO>Arbusto, corola branca.Habitat: Floresta estacional semidecidual.</nO>",,,"América do Sul",,,"exsicata",,,,,,,"SPLINK","Iperó","2022-07-NA",,,,,,,,,,,,,,,,,,"SHPR",,"Biral, L.","3690","2022","Biral, L.","2022","Goes, G.A.","Biral",,"brazil","sao paulo","ipero","floresta nacional de ipanema",,"locality","brazil_sao paulo_ipero_floresta nacional ipanema","brazil_sao paulo_ipero_flona ipanema",-23.432599,-47.623588,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Varronia guazumifolia","Desv.","possibly_ok","Cordiaceae","Varronia guazumifolia","Desv.","species","name accepted","bfo-105562",,,"Varronia guazumifolia Desv.","Varronia","Cordiaceae","low","Varronia guazumifolia"
"gbif","UEC","202731","Vasconcellea quercifolia A.St.-Hil.","Plantae","Caricaceae","Vasconcellea","2019","3","20","Brazil","São Paulo",,"Floresta Nacional de Ipanema - FLONA -Trilha da Pe, Local: Borda da trilha, copa à meia sombra. Solo: Argiloso, úmido com serrapilheira.","UNICAMP","Tracheophyta","PRESERVED_SPECIMEN","Pires, TP","https://specieslink.net/col/2","quercifolia","Pires, TP; Silva, BG; Patara, IM","-48.024719","-23.727556","2024-11-25 11:18:08","A.St.-Hil.",,,,,,,"195",,,,,,,"Magnoliopsida","Brassicales",,,,,,,,"GBIF","Iperó","2019-03-20","Vasconcellea quercifolia A.St.-Hil.",,"BR",,,"2019-03-20",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","ipero","floresta nacional de ipanema - flona -trilha da pe",,"locality","brazil_sao paulo_ipero","brazil_sao paulo_ipero",-23.40398758,-47.62908987,"county","2575872017",,,,"https://specieslink.net/guid/2/202731",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vasconcellea",,,,,,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,TRUE,FALSE,"Vasconcellea quercifolia","Vasconcellea quercifolia","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/UEC190842_v01 | https://images.cria.org.br/viewer/UEC190842_v02 | https://images.cria.org.br/viewer/UEC190842_v03 | https://images.cria.org.br/viewer/UEC190842_v04","WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_ipero","Brazil","São Paulo","Iperó",,"check_local.2municip.","Vasconcellea quercifolia","A.St.-Hil.","name_w_authors","Caricaceae","Vasconcellea quercifolia","A.St.-Hil.","species","name accepted","bfo-103869",,,"Vasconcellea quercifolia A.St.-Hil.","Vasconcellea","Caricaceae","unknown","Vasconcellea quercifolia"
"gbif","SORO","630","Vernonanthura beyrichii (Less.) H.Rob.","Plantae","Asteraceae","Vernonanthura","2008","9","12","Brasil","São Paulo",,"Floresta Nacional de Ipanema","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","beyrichii","Casali, M. F.;Gonçalves, P. K.",,,"2024-11-12 10:29:50","(Less.) H. Rob.",,,,,,,"98",,,,,,,"Magnoliopsida","Asterales",,,,,,,,"GBIF","Iperó",,"Vernonanthura beyrichii (Less.) H.Rob.",,"BR",,,"2008-09-12",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","ipero","floresta nacional de ipanema",,"locality","brazil_sao paulo_ipero_floresta nacional ipanema","brazil_sao paulo_ipero_flona ipanema",-23.432599,-47.623588,"locality","1087718455",,,,"https://specieslink.net/guid/391/630",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vernonanthura",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Vernonanthura beyrichii","Vernonanthura beyrichii","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_ipero","Brazil","São Paulo","Iperó",,"ok_same_resolution","Vernonanthura beyrichii","(Less.) H.Rob.","name_w_authors","Asteraceae","Vernonanthura beyrichii","(Less.) H.Rob.","species","name accepted","bfo-27440",,,"Vernonanthura beyrichii (Less.) H.Rob.","Vernonanthura","Asteraceae","unknown","Vernonanthura beyrichii"
