"data_source","collectionCode","catalogNumber","kingdom","family","year","month","day","country","stateProvince","county","institutionCode","basisOfRecord","collectionID","recordedBy","decimalLongitude","decimalLatitude","modified","recordNumber","occurrenceRemarks","scientificName","genus","locality","coordinatePrecision","identifiedBy","relatedcatalogitem","specificEpithet","verbatimLatitude","verbatimLongitude","barcode","continentocean","phylum","yearIdentified","monthIdentified","preparationtype","scientificNameAuthorship","infraspecificEpithet","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","class","order","fieldNumber","individualcount","previouscatalognumber","typeStatus","downloadedFrom","municipality","dateIdentified","acceptedScientificName","bibliographicCitation","countryCode","datasetID","datasetName","eventDate","fieldNotes","habitat","identificationRemarks","latitude","longitude","taxonomicStatus","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","gbifID","institutionID","informationWithheld","dataGeneralizations","occurrenceID","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","samplingProtocol","eventRemarks","locationID","locationRemarks","coordinateUncertaintyInMeters","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","identifiedByID","taxonID","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","superfamily","subfamily","tribe","subtribe","genericName","subgenus","infragenericEpithet","cultivarEpithet","verbatimTaxonRank","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","right","modified_incomplete","Clado","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"speciesLink","HRCB","49632","Plantae","Asteraceae","2008","03","24","Brasil","São Paulo","Jundiaí","UNESP-RC","PreservedSpecimen","15","Lombardi, J.A.","-46.935778","-23.230278","2025-06-04T12:50:08","7350","<nO>Erva ca. 0,6 m, folhas herbáceas, flores amarelasHabitat: Mata atlântica, floresta estacional semidecídua</nO>","Solidago chilensis","Solidago","Reserva Biológica Municipal da Serra do Japi, trilha Base/trilha a esquerda da porteira da Base/Cidinho/trilha a esquerda do antigo Viveiro de mudas até último ponto",,"S.M. Hieda",,"chilensis","23º13'49,6S","46º56'08.8W","HRCB049632",,,"2009","01",,"Meyer",,,"850","850",,,,,,,"SPLINK","Jundiaí","2009-01-NA",,,,,,,,,,,,,,,,,,"HRCB",,"Lombardi, J.A.","7350","2008","Hieda, S.M.","2009",,"Lombardi",,"brazil","sao paulo","jundiai","reserva biologica municipal da serra do japi",,"locality","brazil_sao paulo_jundiai_reserva biologica municipal serra japi","brazil_sao paulo_jundiai_reserva biologica municipal serra japi",-23.233509,-46.938966,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Solidago chilensis","Meyen","possibly_ok","Asteraceae","Solidago chilensis","Meyen","species","author misspelled","bfo-5503",,,"Solidago chilensis Meyen","Solidago","Asteraceae","low","Solidago chilensis"
"gbif","HRCB","48296","Plantae","Moraceae","2007","8","14","Brasil","São Paulo",,"UNESP-RC","PRESERVED_SPECIMEN","https://specieslink.net/col/15","Lombardi, J.A.","-46.935778","-23.230278","2024-12-18 09:17:02","6812",,"Sorocea bonplandii (Baill.) W.C.Burger, Lanj. & Wess.Boer","Sorocea","Reserva Biológica Municipal da Serra do Japi, Base-Mirante-estrada para DAE",,,,"bonplandii",,,,,"Tracheophyta",,,,"(Baill.) W.C.Burger, Lanj. & Boer",,,"850","850","Magnoliopsida","Rosales",,,,,"GBIF","Jundiaí",,"Sorocea bonplandii (Baill.) W.C.Burger, Lanj. & Wess.Boer",,"BR",,,"2007-08-14",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","jundiai","reserva biologica municipal da serra do japi, base-mirante-estrada para dae",,"locality","brazil_sao paulo_jundiai","brazil_sao paulo_jundiai",-23.19469617,-46.91286083,"county","1265932268",,,,"https://specieslink.net/guid/15/48296",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sorocea",,,,,,"fdf55163-54d8-4bc7-862d-7e41068589e3",,,TRUE,FALSE,"Sorocea bonplandii","Sorocea bonplandii","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_jundiai","Brazil","São Paulo","Jundiaí",,"check_local.2municip.","Sorocea bonplandii","(Baill.) W.C.Burger et al.","name_w_authors","Moraceae","Sorocea bonplandii","(Baill.) W.C.Burger et al.","species","author misspelled","bfo-31440",,,"Sorocea bonplandii (Baill.) W.C.Burger et al.","Sorocea","Moraceae","unknown","Sorocea bonplandii"
"speciesLink","HRCB","50374","Plantae","Loganiaceae","2008","10","13","Brasil","São Paulo","Jundiaí","UNESP-RC","PreservedSpecimen","15","Lombardi, J.A.","-46.918778","-23.23","2025-02-04T08:03:04","7494","<nO>Erva, folhas herbáceas, verde-claras na face abaxial, cálice verde, corola branca com centro rosadoHabitat: Mata atlântica, floresta estacional semidecídua</nO>","Spigelia beyrichiana","Spigelia","Reserva Biológica Municipal da Serra do Japi, estrada da Cascalheira, depois a direita do Cidinho até o portão",,,,"beyrichiana","23º13'48,4""S","46º55'07.6""W","HRCB050374",,,,,,"Cham. & Schltdl.",,,"960","960",,,,,,,"SPLINK","Jundiaí",,,,,,,,,,,,,,,,,,,"HRCB",,"Lombardi, J.A.","7494","2008","s.n.","n.d.",,"Lombardi",,"brazil","sao paulo","jundiai","reserva biologica municipal da serra do japi, estrada da cascalheira",,"locality","brazil_sao paulo_jundiai","brazil_sao paulo_jundiai",-23.19469617,-46.91286083,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Spigelia beyrichiana","Cham. & Schltdl.","possibly_ok","Loganiaceae","Spigelia beyrichiana","Cham. & Schltdl.","species","name accepted","bfo-8636",,,"Spigelia beyrichiana Cham. & Schltdl.","Spigelia","Loganiaceae","unknown","Spigelia beyrichiana"
"gbif","HRCB","48962","Plantae","Poaceae","2007","12","4","Brasil","São Paulo",,"UNESP-RC","PRESERVED_SPECIMEN","https://specieslink.net/col/15","Lombardi, J.A.","-46.935778","-23.230278","2024-12-18 09:17:31","7022",,"Sporobolus indicus (L.) R.Br.","Sporobolus","Reserva Biológica Municipal da Serra do Japi, Base-Mirante-estrada para DAE-Base",,,,"indicus",,,,,"Tracheophyta",,,,"(L.) R.Br.",,,"850","850","Liliopsida","Poales",,,,,"GBIF","Jundiaí",,"Sporobolus indicus (L.) R.Br.",,"BR",,,"2007-12-04",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","jundiai","reserva biologica municipal da serra do japi, base-mirante-estrada para dae-base",,"locality","brazil_sao paulo_jundiai","brazil_sao paulo_jundiai",-23.19469617,-46.91286083,"county","1265932514",,,,"https://specieslink.net/guid/15/48962",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sporobolus",,,,,,"fdf55163-54d8-4bc7-862d-7e41068589e3",,,TRUE,FALSE,"Sporobolus indicus","Sporobolus indicus","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_jundiai","Brazil","São Paulo","Jundiaí",,"check_local.2municip.","Sporobolus indicus","(L.) R.Br.","name_w_authors","Poaceae","Sporobolus indicus","(L.) R.Br.","species","name accepted","bfo-13617",,,"Sporobolus indicus (L.) R.Br.","Sporobolus","Poaceae","unknown","Sporobolus indicus"
"gbif","HRCB","48648","Plantae","Verbenaceae","2007","10","22","Brasil","São Paulo",,"UNESP-RC","PRESERVED_SPECIMEN","https://specieslink.net/col/15","Lombardi, J.A.","-46.935778","-23.230278","2024-12-18 09:18:02","6963",,"Stachytarpheta cayennensis (Rich.) Vahl","Stachytarpheta","Reserva Biológica Municipal da Serra do Japi, trilha Base/trilha a esquerda da porteira da Base/Cidinho/trilha a esquerda do antigo Viveiro de mudas até último ponto",,,,"cayennensis",,,,,"Tracheophyta",,,,"(Rich.) Vahl",,,"850","850","Magnoliopsida","Lamiales",,,,,"GBIF","Jundiaí",,"Stachytarpheta cayennensis (Rich.) Vahl",,"BR",,,"2007-10-22",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","jundiai","reserva biologica municipal da serra do japi",,"locality","brazil_sao paulo_jundiai_reserva biologica municipal serra japi","brazil_sao paulo_jundiai_reserva biologica municipal serra japi",-23.233509,-46.938966,"locality","1265932409",,,,"https://specieslink.net/guid/15/48648",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stachytarpheta",,,,,,"fdf55163-54d8-4bc7-862d-7e41068589e3",,,TRUE,FALSE,"Stachytarpheta cayennensis","Stachytarpheta cayennensis","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_jundiai_reserva biologica municipal serra japi","Brazil","São Paulo","jundiai","reserva biologica municipal serra japi","ok_same_resolution","Stachytarpheta cayennensis","(Rich.) Vahl","name_w_authors","Verbenaceae","Stachytarpheta cayennensis","(Rich.) Vahl","species","name accepted","bfo-21466",,,"Stachytarpheta cayennensis (Rich.) Vahl","Stachytarpheta","Verbenaceae","unknown","Stachytarpheta cayennensis"
"gbif","HRCB","49628","Plantae","Asteraceae","2008","3","24","Brasil","São Paulo",,"UNESP-RC","PRESERVED_SPECIMEN","https://specieslink.net/col/15","Lombardi, J.A.","-46.935778","-23.230278","2024-12-18 09:14:03","7346",,"Stevia collina Gardner","Stevia","Reserva Biológica Municipal da Serra do Japi, trilha Passarinheiros",,"Nakajima, N.H. & MOnge, M.",,"collina",,,,,"Tracheophyta",,,,"Gardner",,,"985","985","Magnoliopsida","Asterales",,,,,"GBIF","Jundiaí","2010-04-01","Stevia collina Gardner",,"BR",,,"2008-03-24",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","jundiai","reserva biologica municipal da serra do japi",,"locality","brazil_sao paulo_jundiai_reserva biologica municipal serra japi","brazil_sao paulo_jundiai_reserva biologica municipal serra japi",-23.233509,-46.938966,"locality","1265932638",,,,"https://specieslink.net/guid/15/49628",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stevia",,,,,,"fdf55163-54d8-4bc7-862d-7e41068589e3",,,TRUE,FALSE,"Stevia collina","Stevia collina","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_jundiai_reserva biologica municipal serra japi","Brazil","São Paulo","jundiai","reserva biologica municipal serra japi","ok_same_resolution","Stevia collina","Gardner","name_w_authors","Asteraceae","Stevia collina","Gardner","species","name accepted","bfo-27394",,,"Stevia collina Gardner","Stevia","Asteraceae","unknown","Stevia collina"
"gbif","HRCB","47661","Plantae","Gleicheniaceae","2007","4","11","Brasil","São Paulo",,"UNESP-RC","PRESERVED_SPECIMEN","https://specieslink.net/col/15","Lombardi, J.A.","-46.935778","-23.230278","2024-12-18 09:16:14","6693",,"Sticherus lanuginosus (Fée) Nakai","Sticherus","Reserva Biológica Municipal da Serra do Japi, trilha Base/Mirante/Base",,,,"lanuginosus",,,,,"Tracheophyta",,,,"(Fée) Nakai",,,"985","985","Polypodiopsida","Gleicheniales",,,,,"GBIF","Jundiaí",,"Sticherus lanuginosus (Fée) Nakai",,"BR",,,"2007-04-11",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","jundiai","reserva biologica municipal da serra do japi",,"locality","brazil_sao paulo_jundiai_reserva biologica municipal serra japi","brazil_sao paulo_jundiai_reserva biologica municipal serra japi",-23.233509,-46.938966,"locality","1265932300",,,,"https://specieslink.net/guid/15/47661",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sticherus",,,,,,"fdf55163-54d8-4bc7-862d-7e41068589e3",,,TRUE,FALSE,"Sticherus lanuginosus","Sticherus lanuginosus","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_jundiai_reserva biologica municipal serra japi","Brazil","São Paulo","jundiai","reserva biologica municipal serra japi","ok_same_resolution","Sticherus lanuginosus","(Fée) Nakai","name_w_authors","Gleicheniaceae","Sticherus lanuginosus","(Fée) Nakai","species","name accepted","bfo-115637",,,"Sticherus lanuginosus (Fée) Nakai","Sticherus","Gleicheniaceae","unknown","Sticherus lanuginosus"
"gbif","HRCB","47681","Plantae","Bignoniaceae","2007","6","11","Brasil","São Paulo",,"UNESP-RC","PRESERVED_SPECIMEN","https://specieslink.net/col/15","Lombardi, J.A.","-46.935778","-23.230278","2024-12-18 09:14:25","6713",,"Stizophyllum perforatum (Cham.) Miers","Stizophyllum","Reserva Biológica Municipal da Serra do Japi Trilha Base/ Mirante/ Base",,"Lombardi, J.A.",,"perforatum",,,,,"Tracheophyta",,,,"(Cham.) Miers",,,"985","985","Magnoliopsida","Lamiales",,,,,"GBIF","Jundiaí","2007-06-01","Stizophyllum perforatum (Cham.) Miers",,"BR",,,"2007-06-11",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","jundiai","reserva biologica municipal da serra do japi trilha base/ mirante/ base",,"locality","brazil_sao paulo_jundiai","brazil_sao paulo_jundiai",-23.19469617,-46.91286083,"county","1090693710",,,,"https://specieslink.net/guid/15/47681",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stizophyllum",,,,,,"fdf55163-54d8-4bc7-862d-7e41068589e3",,,TRUE,FALSE,"Stizophyllum perforatum","Stizophyllum perforatum","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_jundiai","Brazil","São Paulo","Jundiaí",,"check_local.2municip.","Stizophyllum perforatum","(Cham.) Miers","name_w_authors","Bignoniaceae","Stizophyllum perforatum","(Cham.) Miers","species","name accepted","bfo-113931",,,"Stizophyllum perforatum (Cham.) Miers","Stizophyllum","Bignoniaceae","unknown","Stizophyllum perforatum"
"speciesLink","HRCB","47663","Plantae","Loranthaceae","2007","04","11","Brasil","São Paulo","Jundiaí","UNESP-RC","PreservedSpecimen","15","Lombardi, J.A.","-46.935778","-23.230278","2025-02-04T08:03:04","6695","<nO>borda da trilha. Arbusto hemiparasita escandente, folhas carnosas, flores esverdeadasHabitat: Mata atlântica, floresta estacional semidecídua</nO>","Struthanthus flexicaulis","Struthanthus","Reserva Biológica Municipal da Serra do Japi, trilha Base/Mirante/Base",,,,"flexicaulis","23º13'49,6S","46º56'08.8W","HRCB047663",,,,,,"(Mart.) Mart.",,,"985","985",,,,,,,"SPLINK","Jundiaí",,,,,,,,,,,,,,,,,,,"HRCB",,"Lombardi, J.A.","6695","2007","s.n.","n.d.",,"Lombardi",,"brazil","sao paulo","jundiai","reserva biologica municipal da serra do japi",,"locality","brazil_sao paulo_jundiai_reserva biologica municipal serra japi","brazil_sao paulo_jundiai_reserva biologica municipal serra japi",-23.233509,-46.938966,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Struthanthus flexicaulis","(Mart.) Mart.","possibly_ok","Loranthaceae","Struthanthus flexicaulis","(Mart.) Mart.","species","name accepted","bfo-8708",,,"Struthanthus flexicaulis (Mart.) Mart.","Struthanthus","Loranthaceae","unknown","Struthanthus flexicaulis"
"speciesLink","HRCB","48327","Plantae","Loranthaceae","2007","08","14","Brasil","São Paulo","Jundiaí","UNESP-RC","PreservedSpecimen","15","Lombardi, J.A.","-46.935778","-23.230278","2025-02-04T08:03:04","6843","<nO>borda da trilha. Hemiparasita arbustiva e escandente, folhas carnosas, flores brancas, frutos imaturos verdesHabitat: Mata atlântica, floresta estacional semidecídua</nO>","Struthanthus marginatus","Struthanthus","Reserva Biológica Municipal da Serra do Japi, Base-Mirante-estrada para DAE",,,,"marginatus","23º13'49,6""S","46º56'08.8""W","HRCB048327",,,,,,"(Desr.) Bl.",,,"850","850",,,,,,,"SPLINK","Jundiaí",,,,,,,,,,,,,,,,,,,"HRCB",,"Lombardi, J.A.","6843","2007","s.n.","n.d.",,"Lombardi",,"brazil","sao paulo","jundiai","reserva biologica municipal da serra do japi, base-mirante-estrada para dae",,"locality","brazil_sao paulo_jundiai","brazil_sao paulo_jundiai",-23.19469617,-46.91286083,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Struthanthus marginatus","(Desr.) G.Don","possibly_ok","Loranthaceae","Struthanthus marginatus","(Desr.) G.Don","species","author misspelled","bfo-8711",,,"Struthanthus marginatus (Desr.) G.Don","Struthanthus","Loranthaceae","unknown","Struthanthus marginatus"
"gbif","HRCB","50167","Plantae","Loranthaceae","2008","8","22","Brasil","São Paulo",,"UNESP-RC","PRESERVED_SPECIMEN","https://specieslink.net/col/15","Lombardi, J.A.","-46.918778","-23.23","2024-12-18 09:16:50","7479",,"Struthanthus staphylinus Mart.","Struthanthus","Reserva Biológica Municipal da Serra do Japi, junto a casa abandonada (Cidinho) no início da estrada da Cascalheira",,,,"staphylinus",,,,,"Tracheophyta",,,,"(Mart.) Mart.",,,"960","960","Magnoliopsida","Santalales",,,,,"GBIF","Jundiaí",,"Struthanthus staphylinus Mart.",,"BR",,,"2008-08-22",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","jundiai","reserva biologica municipal da serra do japi, no inicio da estrada da cascalheira",,"locality","brazil_sao paulo_jundiai","brazil_sao paulo_jundiai",-23.19469617,-46.91286083,"county","1265932606",,,,"https://specieslink.net/guid/15/50167",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Struthanthus",,,,,,"fdf55163-54d8-4bc7-862d-7e41068589e3",,,TRUE,FALSE,"Struthanthus staphylinus","Struthanthus staphylinus","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_jundiai","Brazil","São Paulo","Jundiaí",,"check_local.2municip.","Struthanthus polyrrhizus","(Mart.) Mart.","name_w_authors","Loranthaceae","Struthanthus polyrrhizus","(Mart.) Mart.","species","author misspelled|replaced synonym","bfo-8714","Struthanthus polyrrhizus","(Mart.) Mart.","Struthanthus polyrrhizus (Mart.) Mart.","Struthanthus","Loranthaceae","unknown","Struthanthus polyrrhizus"
"gbif","HRCB","48642","Plantae","Loganiaceae","2007","10","22","Brasil","São Paulo",,"UNESP-RC","PRESERVED_SPECIMEN","https://specieslink.net/col/15","Lombardi, J.A.","-46.935778","-23.230278","2024-12-18 09:16:49","6957",,"Strychnos brasiliensis (Spreng.) Mart.","Strychnos","Reserva Biológica Municipal da Serra do Japi, trilha Base/trilha a esquerda da porteira da Base/Cidinho/trilha a esquerda do antigo Viveiro de mudas até último ponto",,,,"brasiliensis",,,,,"Tracheophyta",,,,"(Spreng.) Mart.",,,"850","850","Magnoliopsida","Gentianales",,,,,"GBIF","Jundiaí",,"Strychnos brasiliensis (Spreng.) Mart.",,"BR",,,"2007-10-22",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","jundiai","reserva biologica municipal da serra do japi",,"locality","brazil_sao paulo_jundiai_reserva biologica municipal serra japi","brazil_sao paulo_jundiai_reserva biologica municipal serra japi",-23.233509,-46.938966,"locality","1265932430",,,,"https://specieslink.net/guid/15/48642",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Strychnos",,,,,,"fdf55163-54d8-4bc7-862d-7e41068589e3",,,TRUE,FALSE,"Strychnos brasiliensis","Strychnos brasiliensis","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_jundiai_reserva biologica municipal serra japi","Brazil","São Paulo","jundiai","reserva biologica municipal serra japi","ok_same_resolution","Strychnos brasiliensis","(Spreng.) Mart.","name_w_authors","Loganiaceae","Strychnos brasiliensis","(Spreng.) Mart.","species","name accepted","bfo-8670",,,"Strychnos brasiliensis (Spreng.) Mart.","Strychnos","Loganiaceae","unknown","Strychnos brasiliensis"
"speciesLink","SHPR","1739","Plantae","Fabaceae","2021","05","17","Brasil","São Paulo","Jundiaí","UTFPR-SL","PreservedSpecimen","667","Biral, L. | P.A. Freitas","-46.933333","-23.233333","2021-10-10T11:25:13","2807","<nO>Herbácea, cálice verde, corola amarela.Habitat: Floresta Estacional Semidecidual com Elementos de Altitude</nO>","Stylosanthes guianensis","Stylosanthes","Reserva Biológica Municipal da Serra do Japi",,"L. Biral",,"guianensis","23°14' S","46°56' W","SHPR001739","América do Sul","Anthophyta","2021","10","exsicata","(Aubl.) Sw.",,,,,,,,,,,"SPLINK","Jundiaí","2021-10-NA",,,,,,,,,,,,,,,,,,"SHPR",,"Biral, L.","2807","2021","Biral, L.","2021","Freitas, P.A.","Biral",,"brazil","sao paulo","jundiai","reserva biologica municipal da serra do japi",,"locality","brazil_sao paulo_jundiai_reserva biologica municipal serra japi","brazil_sao paulo_jundiai_reserva biologica municipal serra japi",-23.233509,-46.938966,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Stylosanthes guianensis","(Aubl.) Sw.","possibly_ok","Fabaceae","Stylosanthes guianensis","(Aubl.) Sw.","species","name accepted","bfo-29865",,,"Stylosanthes guianensis (Aubl.) Sw.","Stylosanthes","Fabaceae","low","Stylosanthes guianensis"
"speciesLink","UEC","115161","Plantae","Styracaceae","1998","05","06","Brazil","São Paulo","Jundiaí","UNICAMP","S","2","Leite, EC","-46.25","-23.25","2024-11-25T11:36:07","661","<nO>4,8 m.</nO>","Styrax latifolius","Styrax","Reserva Biológica Municipal da Serra do Japi.",,"Fritsch, PW",,"latifolius","-23.25","-46.25","UEC073379",,"Magnoliopsida","2009","03",,"Pohl",,,,,,,,,,,"SPLINK","Jundiaí","2009-03-NA",,,,,,,,,,,,,,,,,,"UEC",,"Leite, E.C.","661","1998","Fritsch, P.W.","2009",,"Leite",,"brazil","sao paulo","jundiai","reserva biologica municipal da serra do japi",,"locality","brazil_sao paulo_jundiai_reserva biologica municipal serra japi","brazil_sao paulo_jundiai_reserva biologica municipal serra japi",-23.233509,-46.938966,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Styrax latifolius","Pohl","possibly_ok","Styracaceae","Styrax latifolius","Pohl","species","name accepted","bfo-21253",,,"Styrax latifolius Pohl","Styrax","Styracaceae","high","Styrax latifolius"
"speciesLink","HRCB","50382","Plantae","Styracaceae","2008","10","14","Brasil","São Paulo","Jundiaí","UNESP-RC","PreservedSpecimen","15","Lombardi, J.A.","-46.935778","-23.230278","2025-02-04T08:04:27","7502","<nO>Árvore ca. 10 m, folhas cartáceas, esbranquiçado-ferrugíneas na face abaxial, ramos, cálice e frutos imaturos verde-ferrugíneos, corola branca, estames amarelosHabitat: Mata atlântica, floresta estacional semidecídua</nO>","Styrax pohlii","Styrax","Reserva Biológica Municipal da Serra do Japi, trilha Base/Mirante/DAE/Base",,,,"pohlii","23º13'49,6S","46º56'08.8W","HRCB050382",,,,,,"A.DC.",,,"850","850",,,,,,,"SPLINK","Jundiaí",,,,,,,,,,,,,,,,,,,"HRCB",,"Lombardi, J.A.","7502","2008","s.n.","n.d.",,"Lombardi",,"brazil","sao paulo","jundiai","reserva biologica municipal da serra do japi",,"locality","brazil_sao paulo_jundiai_reserva biologica municipal serra japi","brazil_sao paulo_jundiai_reserva biologica municipal serra japi",-23.233509,-46.938966,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Styrax pohlii","A.DC.","possibly_ok","Styracaceae","Styrax pohlii","A.DC.","species","name accepted","bfo-21256",,,"Styrax pohlii A.DC.","Styrax","Styracaceae","unknown","Styrax pohlii"
"gbif","HRCB","49363","Plantae","Asteraceae","2008","2","19","Brasil","São Paulo",,"UNESP-RC","PRESERVED_SPECIMEN","https://specieslink.net/col/15","Lombardi, J.A.","-46.935778","-23.230278","2024-12-18 09:14:03","7266",,"Symphyopappus reticulatus Baker","Symphyopappus","Reserva Biológica Municipal da Serra do Japi Trilha Base/Mirante/Base",,"Monge, M.E.",,"reticulatus",,,,,"Tracheophyta",,,,"Baker",,,"985","985","Magnoliopsida","Asterales",,,,,"GBIF","Jundiaí","2010-01-01","Symphyopappus reticulatus Baker",,"BR",,,"2008-02-19",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","jundiai","reserva biologica municipal da serra do japi trilha base/mirante/base",,"locality","brazil_sao paulo_jundiai","brazil_sao paulo_jundiai",-23.19469617,-46.91286083,"county","1090694488",,,,"https://specieslink.net/guid/15/49363",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Symphyopappus",,,,,,"fdf55163-54d8-4bc7-862d-7e41068589e3",,,TRUE,FALSE,"Symphyopappus reticulatus","Symphyopappus reticulatus","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_jundiai","Brazil","São Paulo","Jundiaí",,"check_local.2municip.","Symphyopappus reticulatus","Baker","name_w_authors","Asteraceae","Symphyopappus reticulatus","Baker","species","name accepted","bfo-16337",,,"Symphyopappus reticulatus Baker","Symphyopappus","Asteraceae","unknown","Symphyopappus reticulatus"
