"data_source","collectionCode","catalogNumber","scientificName","kingdom","family","genus","year","month","day","country","stateProvince","county","locality","coordinatePrecision","institutionCode","basisOfRecord","identifiedBy","yearIdentified","monthIdentified","dayIdentified","collectionID","specificEpithet","recordedBy","decimalLongitude","decimalLatitude","modified","scientificNameAuthorship","recordNumber","continentocean","phylum","class","order","occurrenceRemarks","verbatimLatitude","verbatimLongitude","barcode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","relationshiptype","relatedcatalogitem","individualcount","preparationtype","fieldNumber","downloadedFrom","municipality","dateIdentified","acceptedScientificName","bibliographicCitation","countryCode","datasetID","datasetName","eventDate","fieldNotes","habitat","identificationRemarks","latitude","longitude","taxonomicStatus","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","gbifID","institutionID","informationWithheld","dataGeneralizations","occurrenceID","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","samplingProtocol","eventRemarks","locationID","locationRemarks","coordinateUncertaintyInMeters","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","typeStatus","identifiedByID","taxonID","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","superfamily","subfamily","tribe","subtribe","genericName","subgenus","infragenericEpithet","cultivarEpithet","verbatimTaxonRank","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","right","modified_incomplete","Clado","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"speciesLink","FUEL","14503","Serpocaulon latipes","Plantae","Polypodiaceae","Serpocaulon","1994","06",,"Brasil","São Paulo","Teodoro Sampaio","Parque Estadual Morro do Diabo","54606","UEL","PreservedSpecimen","Matos, FB","2009","04",,"48","latipes","Soares-Silva, LH","-52.16","-22.530001","2024-12-05T15:06:13","(Langsd. & Fisch.) A.R.Sm.","s.n.",,"Tracheophyta",,"Polypodiales","<nO>Erva estolonifera c. 50 cm alt; soros castanhos.</nO>","0","0","FUEL001155","0","0",,,,,,,"SPLINK","Teodoro Sampaio","2009-04-NA",,,,,,,,,,,,,,,,,,"FUEL",,"Soares-Silva, L.H.","s.n.","1994","Matos, F.B.","2009",,"Soares-Silva",,"brazil","sao paulo","teodoro sampaio","parque estadual morro do diabo",,"locality","brazil_sao paulo_teodoro sampaio_parque estadual morro diabo","brazil_sao paulo_teodoro sampaio_pe morro diabo",-22.581689,-52.237955,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Serpocaulon latipes","(Langsd. & Fisch.) A.R.Sm.","possibly_ok","Polypodiaceae","Serpocaulon latipes","(Langsd. & Fisch.) A.R.Sm.","species","name accepted","bfo-91755",,,"Serpocaulon latipes (Langsd. & Fisch.) A.R.Sm.","Serpocaulon","Polypodiaceae","low","Serpocaulon latipes"
"speciesLink","ICN","110921","Setaria poiretiana","Plantae","Poaceae","Setaria","1995","05","16","Brasil","SP","Teodoro Sampaio","Parque Estadual do Morro do Diabo","54606","UFRGS","S","Boldrini, II","1996","06","17","259","poiretiana","Kirizawa, M; et al.","-52.16","-22.530001","2022-12-15T11:41:54","(Schult.) Kunth","3101","América do Sul","Monocotyledon",,,"<nO>Mata latifoliada tropical semi-decídua</nO>","0","0",,,,,,,,,,"SPLINK","Teodoro Sampaio","1996-06-17",,,,,,,,,,,,,,,,,,"ICN",,"Kirizawa, M.","3101","1995","Boldrini, I.I.","1996",,"Kirizawa",,"brazil","sao paulo","teodoro sampaio","parque estadual do morro do diabo",,"locality","brazil_sao paulo_teodoro sampaio_parque estadual morro diabo","brazil_sao paulo_teodoro sampaio_pe morro diabo",-22.581689,-52.237955,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Setaria sulcata","Raddi","possibly_ok","Poaceae","Setaria sulcata","Raddi","species","replaced synonym","bfo-13594","Setaria sulcata","Raddi","Setaria sulcata Raddi","Setaria","Poaceae","low","Setaria sulcata"
"speciesLink","SP","277736","Sida viarum","Plantae","Malvaceae","Sida","1995","05","16","Brasil","São Paulo","Teodoro Sampaio","Parque Estadual Morro do Diabo","54606","IBt","PreservedSpecimen","Esteves, GL","1997","06",,"1","viarum","Kirizawa, M; et al.","-52.16","-22.530001","2023-10-11T16:38:07","A.St.-Hil.","3084",,,,,,"0","0",,,,,,,,,,"SPLINK","Teodoro Sampaio","1997-06-NA",,,,,,,,,,,,,,,,,,"SP",,"Kirizawa, M.","3084","1995","Esteves, G.L.","1997",,"Kirizawa",,"brazil","sao paulo","teodoro sampaio","parque estadual morro do diabo",,"locality","brazil_sao paulo_teodoro sampaio_parque estadual morro diabo","brazil_sao paulo_teodoro sampaio_pe morro diabo",-22.581689,-52.237955,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Sida viarum","A.St.-Hil.","possibly_ok","Malvaceae","Sida viarum","A.St.-Hil.","species","name accepted","bfo-9245",,,"Sida viarum A.St.-Hil.","Sida","Malvaceae","high","Sida viarum"
"speciesLink","SP","299109A","Siparuna guianensis","Plantae","Siparunaceae","Siparuna","1994","06","22","Brasil","São Paulo","Teodoro Sampaio","Parque Estadual Morro do Diabo, Estrada do 7000.","54606","IBt","PreservedSpecimen","Peixoto, AL","2002",,,"1","guianensis","Aguiar, OT","-52.16","-22.530001","2021-12-09T11:19:43","Aubl.","489",,,,,,"0","0",,,,,,,,,,"SPLINK","Teodoro Sampaio","2002-NA-NA",,,,,,,,,,,,,,,,,,"SP",,"Aguiar, O.T.","489","1994","Peixoto, A.L.","2002",,"Aguiar",,"brazil","sao paulo","teodoro sampaio","parque estadual morro do diabo, estrada do 7000",,"locality","brazil_sao paulo_teodoro sampaio","brazil_sao paulo_teodoro sampaio",-22.41654278,-52.37383424,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Siparuna guianensis","Aubl.","possibly_ok","Siparunaceae","Siparuna guianensis","Aubl.","species","name accepted","bfo-14548",,,"Siparuna guianensis Aubl.","Siparuna","Siparunaceae","high","Siparuna guianensis"
"speciesLink","PEL","23016","Siphocampylus","Plantae","Campanulaceae","Siphocampylus","1994","06","21","Brasil","São Paulo","Teodoro Sampaio","Parque Estadual do Morro do Diabo, estrada do Estreito.","54606","UFPEL","PreservedSpecimen",,,,,"679",,"J.A. Pastore","-52.16","-22.530001","2025-06-01T12:01:36",,"525",,,,,"<nO>Escandente de flores vermelhas. Solo arenoso, mata degradada, área com presença de mandacarú.</nO>",,,"PEL0001849",,,,,,,,,"SPLINK","Teodoro Sampaio",,,,,,,,,,,,,,,,,,,"PEL","code not found","Pastore, J.A.","525","1994","s.n.","n.d.",,"Pastore",,"brazil","sao paulo","teodoro sampaio","parque estadual do morro do diabo, estrada do estreito",,"locality","brazil_sao paulo_teodoro sampaio","brazil_sao paulo_teodoro sampaio",-22.41654278,-52.37383424,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Siphocampylus","Pohl","indet","Campanulaceae","Siphocampylus","Pohl","genus","name accepted","bfo-6639",,,"Siphocampylus Pohl","Siphocampylus","Campanulaceae","unknown",
"speciesLink","UEC","59692","Sloanea guianensis","Plantae","Elaeocarpaceae","Sloanea","1986","02","27","Brazil","São Paulo","Teodoro Sampaio","Parque Estadual do Morro do Diabo.","54606","UNICAMP","S","Esteves, RL","1988","12","27","2","guianensis","Aguiar, OT","-52.16","-22.530001","2024-11-25T11:19:11","(Aubl.) Benth.","162",,"Magnoliopsida",,,"<nO>Área inundável, esquerda do Angelim, árvore 20m de altura e 50cm DAP. Frutos espinescentes em pelos enrrigecidos e caducos.</nO>","0","0","UEC077776",,,,,,,,,"SPLINK","Teodoro Sampaio","1988-12-27",,,,,,,,,,,,,,,,,,"UEC",,"Aguiar, O.T.","162","1986","Esteves, R.L.","1988",,"Aguiar",,"brazil","sao paulo","teodoro sampaio","parque estadual do morro do diabo",,"locality","brazil_sao paulo_teodoro sampaio_parque estadual morro diabo","brazil_sao paulo_teodoro sampaio_pe morro diabo",-22.581689,-52.237955,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Sloanea guianensis","(Aubl.) Benth.","possibly_ok","Elaeocarpaceae","Sloanea guianensis","(Aubl.) Benth.","species","name accepted","bfo-7447",,,"Sloanea guianensis (Aubl.) Benth.","Sloanea","Elaeocarpaceae","low","Sloanea guianensis"
"user","RB","RB00632798","Smilax campestris Griseb.","Plantae","Smilacaceae","Smilax","1994","12","7","Brasil","São Paulo",,"Parque Estadual do Morro do Diabo, estrada 7000, ao longo do caminho.",,"JBRJ","Preserved Specimen","R.Andreata",,,,,"campestris","O.T.Aguiar",,,,"Griseb.","533",,,,,,,,,,,,,,,,,,"Teodoro Sampaio","1997-2-1",,,"BR",,,"1994-12-07",,,,,,,"sp.","Physical Object",,,,"RB",,"Aguiar, O.T.","533","1994","Andreata, R.","1997",,"Aguiar",,"brazil","sao paulo","teodoro sampaio","parque estadual do morro do diabo, estrada 7000",,"locality","brazil_sao paulo_teodoro sampaio","brazil_sao paulo_teodoro sampaio",-22.41654278,-52.37383424,"county",,,,,"urn:catalog:JBRJ:RB:632798",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/63/27/98/00632798.jpg",,,,,,,,,,,,,,,,,,,"2014-07-08 04:05:16+00","Angiospermas","brazil_sao paulo_teodoro sampaio","Brazil","São Paulo","Teodoro Sampaio",,"check_local.2municip.","Smilax campestris","Griseb.","name_w_authors","Smilacaceae","Smilax campestris","Griseb.","species","name accepted","bfo-14552",,,"Smilax campestris Griseb.","Smilax","Smilacaceae","low","Smilax campestris"
"user","RB","RB00632961","Smilax fluminensis Steud.","Plantae","Smilacaceae","Smilax","1995","5","16","Brasil","São Paulo",,"Parque Estadual do Morro do Diabo. Sapesal, próximo ao aeroporto.",,"JBRJ","Preserved Specimen","Regina Andreata",,,,,"fluminensis","M. Kirizawa; E.A. Lopes",,,,"Steud.","3072",,,,,,,,,,,,,,,,,,"Teodoro Sampaio","1997-11-13",,,"BR",,,"1995-05-16","Vegetação secundária, aberta, baixa.",,,,,,"sp.","Physical Object",,,,"RB",,"Kirizawa, M.","3072","1995","Andreata, R.","1997","Lopes, E.A.","Kirizawa",,"brazil","sao paulo","teodoro sampaio","parque estadual do morro do diabo",,"locality","brazil_sao paulo_teodoro sampaio_parque estadual morro diabo","brazil_sao paulo_teodoro sampaio_pe morro diabo",-22.581689,-52.237955,"locality",,,,,"urn:catalog:JBRJ:RB:632961",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/63/29/61/00632961.jpg",,,,,,,,,,,,,,,,,,,"2014-07-08 04:06:58+00","Angiospermas","brazil_sao paulo_teodoro sampaio_pe morro diabo","Brazil","São Paulo","Teodoro Sampaio","PE do Morro do Diabo","ok_same_resolution","Smilax fluminensis","Steud.","name_w_authors","Smilacaceae","Smilax fluminensis","Steud.","species","name accepted","bfo-14556",,,"Smilax fluminensis Steud.","Smilax","Smilacaceae","low","Smilax fluminensis"
"gbif","UEC","77523","Solanaceae","Plantae","Solanaceae",,"1994","6","4","Brazil","São Paulo",,"Parque Estadual Morro do Diabo.",,"UNICAMP","PRESERVED_SPECIMEN",,,,,"https://specieslink.net/col/2",,"Furlaneto, L",,,"2024-11-25 11:35:28",,"s.n.",,"Tracheophyta","Magnoliopsida","Solanales",,,,,,,,,,,,,"GBIF","Teodoro Samapaio",,"Solanaceae",,"BR",,,"1994-06-04",,,,,,"ACCEPTED","FAMILY",,,,,,,,,,,,,,,"brazil","sao paulo","teodoro samapaio","parque estadual morro do diabo",,"locality","brazil_sao paulo_teodoro samapaio","brazil_sao paulo_teodoro sampaio",-22.41654278,-52.37383424,"county","1089035880",,,,"https://specieslink.net/guid/2/77523",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,FALSE,FALSE,,,"null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/UEC078393",,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_teodoro sampaio","Brazil","São Paulo","Teodoro Sampaio",,"check_local.2municip.","Solanaceae","A.Juss.","family_as_genus","Solanaceae","Solanaceae","A.Juss.","family","name accepted","bfo-225",,,"Solanaceae A.Juss.",,"Solanaceae","unknown",
"speciesLink","FUEL","14456","Solanum americanum","Plantae","Solanaceae","Solanum","1994","06","04","Brasil","São Paulo","Teodoro Sampaio","Parque Estadual Morro do Diabo","54606","UEL","PreservedSpecimen","Stehmann, JR","1999",,,"48","americanum","Chesini, AC","-52.16","-22.530001","2024-12-05T15:06:38","Mill.","s.n.",,"Tracheophyta",,"Solanales","<nO>Arbustivo 35 cm alt; botoes florais; inflorescencia amarelo- claro; sem odor; sem latex. Trilha do Morro do Diabo.</nO>","0","0",,"0","0",,,,,,,"SPLINK","Teodoro Sampaio","1999-NA-NA",,,,,,,,,,,,,,,,,,"FUEL",,"Chesini, A.C.","s.n.","1994","Stehmann, J.R.","1999",,"Chesini",,"brazil","sao paulo","teodoro sampaio","parque estadual morro do diabo",,"locality","brazil_sao paulo_teodoro sampaio_parque estadual morro diabo","brazil_sao paulo_teodoro sampaio_pe morro diabo",-22.581689,-52.237955,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Solanum americanum","Mill.","possibly_ok","Solanaceae","Solanum americanum","Mill.","species","name accepted","bfo-14725",,,"Solanum americanum Mill.","Solanum","Solanaceae","high","Solanum americanum"
"speciesLink","SPF","211792","Solanum caavurana","Plantae","Solanaceae","Solanum","2012","05","19","Brasil","São Paulo","Teodoro Sampaio","Parque Estadual Morro do Diabo",,"USP","PreservedSpecimen","Stehmann, JR","2016","08","31","7","caavurana","Ceccantini, GCT","-52.302028","-22.5875","2024-01-30T15:24:19","Vell.","3669",,,,,,"-22.5875","-52.302028","SPF00211792","341","341",,,,,,,"SPLINK","Teodoro Sampaio","2016-08-31",,,,,,,,,,,,,,,,,,"SPF",,"Ceccantini, G.C.T.","3669","2012","Stehmann, J.R.","2016",,"Ceccantini",,"brazil","sao paulo","teodoro sampaio","parque estadual morro do diabo",,"locality","brazil_sao paulo_teodoro sampaio_parque estadual morro diabo","brazil_sao paulo_teodoro sampaio_pe morro diabo",-22.581689,-52.237955,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Solanum caavurana","Vell.","possibly_ok","Solanaceae","Solanum caavurana","Vell.","species","name accepted","bfo-14738",,,"Solanum caavurana Vell.","Solanum","Solanaceae","high","Solanum caavurana"
"speciesLink","SP","277747","Solanum granulosoleprosum","Plantae","Solanaceae","Solanum","1995","05","16","Brasil","São Paulo","Teodoro Sampaio","Parque Estadual Morro do Diabo","54606","IBt","PreservedSpecimen","Knapp, S","2013",,,"1","granulosoleprosum","Kirizawa, M; Lopes, EA","-52.16","-22.530001","2021-12-09T11:20:02","Dunal","3073",,,,,,"0","0","SP116439",,,,,,,,,"SPLINK","Teodoro Sampaio","2013-NA-NA",,,,,,,,,,,,,,,,,,"SP",,"Kirizawa, M.","3073","1995","Knapp, S.","2013","Lopes, E.A.","Kirizawa",,"brazil","sao paulo","teodoro sampaio","parque estadual morro do diabo",,"locality","brazil_sao paulo_teodoro sampaio_parque estadual morro diabo","brazil_sao paulo_teodoro sampaio_pe morro diabo",-22.581689,-52.237955,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Solanum granulosoleprosum","Dunal","possibly_ok","Solanaceae","Solanum granulosoleprosum","Dunal","species","name accepted","bfo-14775",,,"Solanum granulosoleprosum Dunal","Solanum","Solanaceae","high","Solanum granulosoleprosum"
"speciesLink","SP","287839","Sorocea bonplandii","Plantae","Moraceae","Sorocea","1994","06","21","Brasil","São Paulo","Teodoro Sampaio","Parque Estadual Morro do Diabo, Região do Caldeirão","54606","IBt","PreservedSpecimen","Romaniuc Neto, S","1996","03",,"1","bonplandii","Baitello, JB","-52.16","-22.530001","2022-09-16T09:39:26","(Baill.) W.C.Burger, Lanj. & Wess.Boer","690",,,,,,"0","0",,,,,,,,,,"SPLINK","Teodoro Sampaio","1996-03-NA",,,,,,,,,,,,,,,,,,"SP",,"Baitello, J.B.","690","1994","Romaniuc Neto, S.","1996",,"Baitello",,"brazil","sao paulo","teodoro sampaio","parque estadual morro do diabo",,"locality","brazil_sao paulo_teodoro sampaio_parque estadual morro diabo","brazil_sao paulo_teodoro sampaio_pe morro diabo",-22.581689,-52.237955,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Sorocea bonplandii","(Baill.) W.C.Burger et al.","possibly_ok","Moraceae","Sorocea bonplandii","(Baill.) W.C.Burger et al.","species","author misspelled","bfo-31440",,,"Sorocea bonplandii (Baill.) W.C.Burger et al.","Sorocea","Moraceae","high","Sorocea bonplandii"
"gbif","Tropicos","90037046","Sphagnum brachybolax Müll.Hal. ex Warnst.","Plantae","Sphagnaceae","Sphagnum","1995","1","17","Brazil","São Paulo",,"Munic. Teodoro. Parque Estadual Morro do Diabo, ca 17 km da Cidade, Rodovia SP 613 Teodoro Sampalo-Rosana, ca 5 km da Rodovia pela trilha, Corrego do Caldeirao/Ribeirao Bonito.",,"MO","PRESERVED_SPECIMEN","H. Crum",,,,"http://biocol.org/urn:lsid:biocol.org:col:15859","brachybolax","M.R. Silva","-52.18333","-22.53333","2013-12-22 20:29:00","Müll. Hal. ex Warnst.","1602",,"Bryophyta","Sphagnopsida","Sphagnales",,,,,"350.00000000","450.00000000",,,,,,,"GBIF",,"1996-01-01","Sphagnum brachybolax Müll.Hal. ex Warnst.","http://www.tropicos.org/Specimen/90037046","BR",,"Tropicos","1995-01-17",,,,,,"ACCEPTED","SPECIES","PhysicalObject",,,,,,,,,,,,,,"brazil","sao paulo","munic","parque estadual morro do diabo, rodovia sp 613 teodoro sampalo-rosana, ca 5 km da rodovia pela trilha",,"locality","brazil_sao paulo_munic","brazil_sao paulo",-22.2584562,-48.7420254,"state","1261608054",,,,"urn:catalog:MO:Tropicos:90037046",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,"35166613",,,,,,,,,,,"Sphagnum",,,,,,"7bd65a7a-f762-11e1-a439-00145eb45e9a",,,TRUE,FALSE,"Sphagnum brachybolax","Sphagnum brachybolax Müll. Hal. ex Warnst.","null",FALSE,"LATIN_AMERICA","NORTH_AMERICA","NE",,,,,,,,,,,,,,,,,,,,,,"brazil_sao paulo","Brazil","São Paulo",,,"check_local.2state","Sphagnum brachybolax","Müll.Hal. ex Warnst.","name_w_authors",,"Sphagnum brachybolax","Müll.Hal. ex Warnst.","species","not found",,,,"Sphagnum brachybolax Müll.Hal. ex Warnst.","Sphagnum","Asteraceae","unknown","Sphagnum brachybolax"
"gbif","K","K001062186","Spigelia scabra Cham. & Schltdl.","Plantae","Loganiaceae","Spigelia","1994","6","23","Brasil","São Paulo",,"Parque Estadual Morro do Diabo, região do Porto Angelim, Córrego da Onça.",,"K","PRESERVED_SPECIMEN","Zappi, D.C.",,,,,"scabra","R. Esteves",,,,"Cham. & Schltdl.","86",,"Tracheophyta","Magnoliopsida","Gentianales",,,,,,,,,,,,,"GBIF","Teodoro Sampaio",,"Spigelia humboldtiana Cham. & Schltdl.","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2375023","BR",,,"1994-06-23",,,,,,"SYNONYM","SPECIES",,,"1994-06-23",,,,,,,,,,,,"brazil","sao paulo","teodoro sampaio","parque estadual morro do diabo",,"locality","brazil_sao paulo_teodoro sampaio_parque estadual morro diabo","brazil_sao paulo_teodoro sampaio_pe morro diabo",-22.581689,-52.237955,"locality","2998550532",,,,"2375023",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Spigelia",,,,,,"ebed4456-76d2-408c-8467-fd66be066521",,,FALSE,FALSE,"Spigelia humboldtiana","Spigelia scabra Cham. & Schltdl.","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/kew/k/0/10/62/18/6/k001062186.dzi",,,,,,,,,,,,,,,,,,,,,"brazil_sao paulo_teodoro sampaio_pe morro diabo","Brazil","São Paulo","Teodoro Sampaio","PE do Morro do Diabo","ok_same_resolution","Spigelia scabra","Cham. & Schltdl.","name_w_authors","Loganiaceae","Spigelia scabra","Cham. & Schltdl.","species","name accepted","bfo-8656",,,"Spigelia scabra Cham. & Schltdl.","Spigelia","Loganiaceae","unknown","Spigelia scabra"
"speciesLink","UEC","87133","Stachytarpheta cayennensis","Plantae","Verbenaceae","Stachytarpheta","1994","12","07","Brazil","São Paulo","Teodoro Sampaio","Parque Estadual do Morro do Diabo, Estrada do Porto Angelim, na margem do caminho.","54606","UNICAMP","S","Udulutsch, RG","2005","01",,"2","cayennensis","Franco, GADC","-52.16","-22.530001","2024-11-25T11:36:35","(Rich.) Vahl","1313",,"Magnoliopsida",,,"<nO>Herbácea de flores cor violeta</nO>","0","0",,,,,,,,,,"SPLINK","Teodoro Sampaio","2005-01-NA",,,,,,,,,,,,,,,,,,"UEC",,"Franco, G.A.D.C.","1313","1994","Udulutsch, R.G.","2005",,"Franco",,"brazil","sao paulo","teodoro sampaio","parque estadual do morro do diabo, estrada do porto angelim",,"locality","brazil_sao paulo_teodoro sampaio","brazil_sao paulo_teodoro sampaio",-22.41654278,-52.37383424,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Stachytarpheta cayennensis","(Rich.) Vahl","possibly_ok","Verbenaceae","Stachytarpheta cayennensis","(Rich.) Vahl","species","name accepted","bfo-21466",,,"Stachytarpheta cayennensis (Rich.) Vahl","Stachytarpheta","Verbenaceae","low","Stachytarpheta cayennensis"
"gbif","US",,"Stizophyllum riparium (Kunth) Sandwith","Plantae","Bignoniaceae","Stizophyllum","2018","5","7","Brazil","São Paulo",,"Municipio Teodoro Sampaio; Parque Estadual Morro do Diabo.",,"US","MACHINE_OBSERVATION",,,,,"urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","riparium","P. Acevedo-Rodriguez, L. Brito, A. Erdmann & M. da Silva","-52.1756","-22.6084","2024-01-02 13:45:00","(Kunth) Sandwith","16841",,"Tracheophyta","Magnoliopsida","Lamiales",,,,,"283.0",,,,,,,,"GBIF",,,"Stizophyllum riparium (Kunth) Sandwith",,"BR",,"NMNH Extant Biology","2018-05-07",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","teodoro sampaio","parque estadual morro do diabo",,"locality","brazil_sao paulo_teodoro sampaio_parque estadual morro diabo","brazil_sao paulo_teodoro sampaio_pe morro diabo",-22.581689,-52.237955,"locality","2235774676","urn:lsid:biocol.org:col:15463",,,"http://n2t.net/ark:/65665/3173a209d-8f2e-4369-9670-e5f8e486d4ac",,,,,"PRESENT",,,,,,,,,,,,,,"GPS",,,,,,,,,,,,,,,,,"Stizophyllum",,,,,,"821cc27a-e3bb-4bc5-ac34-89ada245069d",,"StillImage;StillImage;StillImage;StillImage;StillImage;StillImage",TRUE,FALSE,"Stizophyllum riparium","Stizophyllum riparium","null",FALSE,"LATIN_AMERICA","NORTH_AMERICA","NE","https://collections.nmnh.si.edu/media/?i=13075434; 13075433; 13075431; 13075430; 13075428; 13075436",,,,,,,,,,,,,,,,,,,,,"brazil_sao paulo_teodoro sampaio_pe morro diabo","Brazil","São Paulo","Teodoro Sampaio","PE do Morro do Diabo","ok_same_resolution","Stizophyllum riparium","(Kunth) Sandwith","name_w_authors","Bignoniaceae","Stizophyllum riparium","(Kunth) Sandwith","species","name accepted","bfo-113935",,,"Stizophyllum riparium (Kunth) Sandwith","Stizophyllum","Bignoniaceae","unknown","Stizophyllum riparium"
