"data_source","collectionCode","catalogNumber","scientificName","kingdom","family","genus","year","month","day","country","stateProvince","county","locality","institutionCode","phylum","basisOfRecord","identifiedBy","collectionID","specificEpithet","recordedBy","decimalLongitude","decimalLatitude","modified","scientificNameAuthorship","barcode","yearIdentified","monthIdentified","dayIdentified","verbatimLatitude","verbatimLongitude","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","coordinatePrecision","continentocean","class","order","infraspecificEpithet","individualcount","preparationtype","minimumDepthInMeters","maximumDepthInMeters","typeStatus","fieldNumber","sex","previouscatalognumber","downloadedFrom","municipality","dateIdentified","acceptedScientificName","bibliographicCitation","countryCode","datasetID","datasetName","eventDate","fieldNotes","habitat","identificationRemarks","latitude","longitude","taxonomicStatus","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","gbifID","institutionID","informationWithheld","dataGeneralizations","occurrenceID","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","samplingProtocol","eventRemarks","locationID","locationRemarks","coordinateUncertaintyInMeters","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","identifiedByID","taxonID","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","superfamily","subfamily","tribe","subtribe","genericName","subgenus","infragenericEpithet","cultivarEpithet","verbatimTaxonRank","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","geodeticDatum","verbatimCoordinates","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","right","modified_incomplete","Clado","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"gbif","SORO","8314","Marlierea suaveolens Cambess.","Plantae","Myrtaceae","Myrcia",,,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","suaveolens","Cardoso-Leite, E.",,,"2024-11-12 10:30:50","Cambess.",,,,,,,"99",,,,,,"Magnoliopsida","Myrtales",,,,,,,,,,"GBIF","Eldorado",,"Myrcia neosuaveolens E.Lucas & C.E.Wilson",,"BR",,,,,,,,,"SYNONYM","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953387573",,,,"https://specieslink.net/guid/391/8314",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Marlierea",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Myrcia neosuaveolens","Marlierea suaveolens","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Myrcia neosuaveolens","E.Lucas & C.E.Wilson","name_w_authors","Myrtaceae","Myrcia neosuaveolens","E.Lucas & C.E.Wilson","species","replaced synonym","bfo-615803","Myrcia neosuaveolens","E.Lucas & C.E.Wilson","Myrcia neosuaveolens E.Lucas & C.E.Wilson","Myrcia","Myrtaceae","unknown","Myrcia neosuaveolens"
"gbif","SORO","9034","Myrcia spectabilis DC.","Plantae","Myrtaceae","Myrcia",,,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo.","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","spectabilis","Cardoso-Leite, E.",,,"2024-11-12 10:30:59","DC.",,,,,,,"234",,,,,,"Magnoliopsida","Myrtales",,,,,,,,,,"GBIF","Eldorado",,"Myrcia spectabilis DC.",,"BR",,,,,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953384591",,,,"https://specieslink.net/guid/391/9034",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Myrcia",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Myrcia spectabilis","Myrcia spectabilis","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Myrcia spectabilis","DC.","name_w_authors","Myrtaceae","Myrcia spectabilis","DC.","species","name accepted","bfo-10758",,,"Myrcia spectabilis DC.","Myrcia","Myrtaceae","unknown","Myrcia spectabilis"
"gbif","SORO","8309","Myrcia splendens (Sw.) DC.","Plantae","Myrtaceae","Myrcia",,,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","splendens","Cardoso-Leite, E.",,,"2024-11-12 10:30:59","(Sw.) DC.",,,,,,,"1236",,,,,,"Magnoliopsida","Myrtales",,,,,,,,,,"GBIF","Eldorado",,"Myrcia splendens (Sw.) DC.",,"BR",,,,,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953387409",,,,"https://specieslink.net/guid/391/8309",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Myrcia",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Myrcia splendens","Myrcia splendens","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Myrcia splendens","(Sw.) DC.","name_w_authors","Myrtaceae","Myrcia splendens","(Sw.) DC.","species","name accepted","bfo-10759",,,"Myrcia splendens (Sw.) DC.","Myrcia","Myrtaceae","unknown","Myrcia splendens"
"gbif","SORO","8327","Myrcia sosias D.Legrand","Plantae","Myrtaceae","Myrcia",,,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo, Trilha do Bugio","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","sosias","Cardoso-Leite, E.",,,"2024-11-12 10:30:59","Legrand",,,,,,,"660",,,,,,"Magnoliopsida","Myrtales",,,,,,,,,,"GBIF","Eldorado",,"Myrcia sosias D.Legrand",,"BR",,,,,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953387534",,,,"https://specieslink.net/guid/391/8327",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Myrcia",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Myrcia sosias","Myrcia sosias","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","VU",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Myrcia undulata","O.Berg","name_w_authors","Myrtaceae","Myrcia undulata","O.Berg","species","author misspelled|replaced synonym","bfo-10773","Myrcia undulata","O.Berg","Myrcia undulata O.Berg","Myrcia","Myrtaceae","unknown","Myrcia undulata"
"gbif","SORO","8322","Marlierea racemosa (Vell.) Kiaersk.","Plantae","Myrtaceae","Myrcia",,,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","racemosa","Cardoso-Leite, E.",,,"2024-11-12 10:30:50","(Vell.) Kiaersk.",,,,,,,"1329",,,,,,"Magnoliopsida","Myrtales",,,,,,,,,,"GBIF","Eldorado",,"Myrcia vellozoi Mazine",,"BR",,,,,,,,,"SYNONYM","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953387549",,,,"https://specieslink.net/guid/391/8322",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Marlierea",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Myrcia vellozoi","Marlierea racemosa","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Myrcia vellozoi","Mazine","name_w_authors","Myrtaceae","Myrcia vellozoi","Mazine","species","replaced synonym","bfo-605441","Myrcia vellozoi","Mazine","Myrcia vellozoi Mazine","Myrcia","Myrtaceae","unknown","Myrcia vellozoi"
"gbif","SORO","8797","Myrocarpus frondosus Allemão","Plantae","Fabaceae","Myrocarpus","2007",,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","frondosus","Cardoso-Leite, E.",,,"2024-11-12 10:30:16","Allemão",,,,,,,"734",,,,,,"Magnoliopsida","Fabales",,,,,,,,,,"GBIF","Eldorado",,"Myrocarpus frondosus Allemão",,"BR",,,"2007",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953385489",,,,"https://specieslink.net/guid/391/8797",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Myrocarpus",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Myrocarpus frondosus","Myrocarpus frondosus","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","DD",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Myrocarpus frondosus","Allemão","name_w_authors","Fabaceae","Myrocarpus frondosus","Allemão","species","name accepted","bfo-83493",,,"Myrocarpus frondosus Allemão","Myrocarpus","Fabaceae","unknown","Myrocarpus frondosus"
"gbif","SORO","8544","Myrsine coriacea (Sw.) R.Br. ex Roem. & Schult.","Plantae","Primulaceae","Myrsine",,,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","coriacea","Cardoso-Leite, E.",,,"2024-11-12 10:31:09","(Sw.) R.Br. ex Roem. & Schult.",,,,,,,"764",,,,,,"Magnoliopsida","Ericales",,,,,,,,,,"GBIF","Eldorado",,"Myrsine coriacea (Sw.) R.Br. ex Roem. & Schult.",,"BR",,,,,,,,,"DOUBTFUL","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953384413",,,,"https://specieslink.net/guid/391/8544",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Myrsine",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Myrsine coriacea","Myrsine coriacea","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Myrsine coriacea","(Sw.) R.Br. ex Roem. & Schult.","name_w_authors","Primulaceae","Myrsine coriacea","(Sw.) R.Br. ex Roem. & Schult.","species","name accepted","bfo-10228",,,"Myrsine coriacea (Sw.) R.Br. ex Roem. & Schult.","Myrsine","Primulaceae","unknown","Myrsine coriacea"
"gbif","SORO","8541","Myrsine guianensis (Aubl.) Kuntze","Plantae","Primulaceae","Myrsine",,,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","guianensis","Cardoso-Leite, E.",,,"2024-11-12 10:31:09","(Aubl.) Kuntze",,,,,,,"84",,,,,,"Magnoliopsida","Ericales",,,,,,,,,,"GBIF","Eldorado",,"Myrsine guianensis (Aubl.) Kuntze",,"BR",,,,,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953384407",,,,"https://specieslink.net/guid/391/8541",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Myrsine",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Myrsine guianensis","Myrsine guianensis","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Myrsine guianensis","(Aubl.) Kuntze","name_w_authors","Primulaceae","Myrsine guianensis","(Aubl.) Kuntze","species","name accepted","bfo-10232",,,"Myrsine guianensis (Aubl.) Kuntze","Myrsine","Primulaceae","unknown","Myrsine guianensis"
"gbif","SORO","9024","Nectandra grandiflora Nees & Mart. ex Nees","Plantae","Lauraceae","Nectandra","2008",,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo.","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","grandiflora","Cardoso-Leite, E.",,,"2024-11-12 10:30:19","Nees & Mart.",,,,,,,"181",,,,,,"Magnoliopsida","Laurales",,,,,,,,,,"GBIF","Eldorado",,"Nectandra grandiflora Nees & Mart. ex Nees",,"BR",,,"2008",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953384618",,,,"https://specieslink.net/guid/391/9024",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nectandra",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Nectandra grandiflora","Nectandra grandiflora","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Nectandra grandiflora","Nees & Mart","name_w_authors","Lauraceae","Nectandra grandiflora","Nees & Mart","species","author misspelled","bfo-8428",,,"Nectandra grandiflora Nees & Mart","Nectandra","Lauraceae","unknown","Nectandra grandiflora"
"gbif","SORO","9008","Nectandra leucantha Nees & Mart. ex Nees","Plantae","Lauraceae","Nectandra","2007",,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo. Trilha do Araçá.","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","leucantha","Cardoso-Leite, E.",,,"2024-11-12 10:30:19","Nees & Mart.",,,,,,,"811",,,,,,"Magnoliopsida","Laurales",,,,,,,,,,"GBIF","Eldorado",,"Nectandra leucantha Nees & Mart. ex Nees",,"BR",,,"2007",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953384679",,,,"https://specieslink.net/guid/391/9008",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nectandra",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Nectandra leucantha","Nectandra leucantha","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Nectandra leucantha","Nees & Mart.","name_w_authors","Lauraceae","Nectandra leucantha","Nees & Mart.","species","author misspelled","bfo-8430",,,"Nectandra leucantha Nees & Mart.","Nectandra","Lauraceae","unknown","Nectandra leucantha"
"gbif","SORO","9014","Nectandra oppositifolia Nees & Mart. ex Nees","Plantae","Lauraceae","Nectandra","2007",,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo.","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","oppositifolia","Cardoso-Leite, E.",,,"2024-11-12 10:30:19","Nees & Mart.",,,,,,,"753",,,,,,"Magnoliopsida","Laurales",,,,,,,,,,"GBIF","Eldorado",,"Nectandra oppositifolia Nees & Mart. ex Nees",,"BR",,,"2007",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953384649",,,,"https://specieslink.net/guid/391/9014",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nectandra",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Nectandra oppositifolia","Nectandra oppositifolia","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Nectandra oppositifolia","Nees & Mart.","name_w_authors","Lauraceae","Nectandra oppositifolia","Nees & Mart.","species","author misspelled","bfo-8434",,,"Nectandra oppositifolia Nees & Mart.","Nectandra","Lauraceae","unknown","Nectandra oppositifolia"
"gbif","SORO","9023","Ocotea teleiandra (Meisn.) Mez","Plantae","Lauraceae","Ocotea","2007",,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo.","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","teleiandra","Cardoso-Leite, E.",,,"2024-11-12 10:30:19","(Meisn.) Mez",,,,,,,"1186",,,,,,"Magnoliopsida","Laurales",,,,,,,,,,"GBIF","Eldorado",,"Ocotea teleiandra (Meisn.) Mez",,"BR",,,"2007",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953384619",,,,"https://specieslink.net/guid/391/9023",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ocotea",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Ocotea teleiandra","Ocotea teleiandra","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Ocotea teleiandra","(Meisn.) Mez","name_w_authors","Lauraceae","Ocotea teleiandra","(Meisn.) Mez","species","name accepted","bfo-8510",,,"Ocotea teleiandra (Meisn.) Mez","Ocotea","Lauraceae","unknown","Ocotea teleiandra"
"user","FLOR","FLOR0065724","Oxalis umbraticola A.St.-Hil.",,"Oxalidaceae","Oxalis","2018","04","08","Brasil","São Paulo",,"Parque Estadual Caverna do Diabo, trilha para o Mirante do Governador.","FLOR",,,"Fiaschi, P.",,,"Nery, E.K.","0","0",,"A.St.-Hil.",,,,,,,"91",,,,,,,,,,,,,"não",,,,"REFLORA","Eldorado","--/--/2022",,,,,,,"Erva rizomatosa, flores amarelas",,,,,,"SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"umbraticola","OXALIDACEAE Oxalis umbraticola A.St.-Hil.",,,,,,,,,"FLOR",,"FLOR 65724",,"Borges-Ferreira, R.","08/04/2018",,,"METRO",,,"Pedro Fiaschi",2020-03-26,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Oxalis umbraticola","A.St.-Hil.","name_w_authors","Oxalidaceae","Oxalis umbraticola","A.St.-Hil.","species","name accepted","bfo-12500",,,"Oxalis umbraticola A.St.-Hil.","Oxalis","Oxalidaceae","high","Oxalis umbraticola"
"gbif","SORO","9079","Parinari excelsa Sabine","Plantae","Chrysobalanaceae","Parinari","2007",,,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo. Trilha do Araçá.","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","excelsa","Cardoso-Leite, E.;Podadera, D.S.;Peres, J.C.",,,"2024-11-12 10:30:00","Sabine",,,,,,,"390",,,,,,"Magnoliopsida","Malpighiales",,,,,,,,,,"GBIF","Eldorado",,"Parinari excelsa Sabine",,"BR",,,"2007",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953384701",,,,"https://specieslink.net/guid/391/9079",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Parinari",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Parinari excelsa","Parinari excelsa","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Parinari excelsa","Sabine","name_w_authors","Chrysobalanaceae","Parinari excelsa","Sabine","species","name accepted","bfo-16862",,,"Parinari excelsa Sabine","Parinari","Chrysobalanaceae","unknown","Parinari excelsa"
"speciesLink","SPSF","57427","Peperomia arifolia","Plantae","Piperaceae","Peperomia","2022","05","10","Brasil","SP","Eldorado","Parque Estadual Caverna do Diabo","IF","Magnoliophyta","PreservedSpecimen","R.T.Shirasuna","13","arifolia","R.T. Shirasuna et al.","-48.401944","-24.637778","2024-08-06T09:16:10","Miq.","SPSF00057427","2022","05","10",,,"5206","467","467","<nO>COLETA: Erva. Inflorescência creme-esverdeada. Cultivado e florido no viveiro Tamboril (IPA) em 04/10/2022.; GEOGRAFIA: Afloramento rochoso no interior da mata.;</nO>",,"América do Sul","Magnoliopsida","Piperales",,,,,,,,,,"SPLINK","Eldorado","2022-05-10",,,,,,,,,,,,,,,,,,"SPSF",,"Shirasuna, R.T.","5206","2022","Shirasuna, R.T.","2022",,"Shirasuna",,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Peperomia arifolia","Miq.","possibly_ok","Piperaceae","Peperomia arifolia","Miq.","species","name accepted","bfo-12617",,,"Peperomia arifolia Miq.","Peperomia","Piperaceae","low","Peperomia arifolia"
"gbif","SORO","9094","Pera glabrata (Schott) Poepp. ex Baill.","Plantae","Peraceae","Pera","2006","3",,"Brasil","São Paulo",,"Parque Estadual Caverna do Diabo. Trilha da Caverna","UFSCar","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/391","glabrata","Cardoso-Leite, E.;Podadera, D.S.;Peres, J.C.",,,"2024-11-12 10:31:07","(Schott) Baill.",,,,,,,"743",,,,,,"Magnoliopsida","Malpighiales",,,,,,,,,,"GBIF","Eldorado",,"Pera glabrata (Schott) Poepp. ex Baill.",,"BR",,,"2006-03",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county","4953385771",,,,"https://specieslink.net/guid/391/9094",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pera",,,,,,"e1278068-7d2d-44e0-8274-a46ae6ebf957",,,FALSE,FALSE,"Pera glabrata","Pera glabrata","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_eldorado","Brazil","São Paulo","Eldorado",,"check_local.2municip.","Pera glabrata","(Schott) Baill.","name_w_authors","Peraceae","Pera glabrata","(Schott) Baill.","species","author misspelled","bfo-17629",,,"Pera glabrata (Schott) Baill.","Pera","Peraceae","unknown","Pera glabrata"
"speciesLink","SPSF","57425","Pilea rhizobola","Plantae","Urticaceae","Pilea","2022","05","10","Brasil","SP","Eldorado","Parque Estadual Caverna do Diabo","IF","Magnoliophyta","PreservedSpecimen","R.T.Shirasuna","13","rhizobola","R.T. Shirasuna et al.","-48.401944","-24.637778","2024-08-06T09:16:25","Miq.","SPSF00057425","2022","05","10",,,"5204","467","467","<nO>COLETA: Erva. Flores verde-vináceas. Cultivado e florido no Viveiro Tamboril (IPA) em 04/10/2022.; GEOGRAFIA: Interior da mata.;</nO>",,"América do Sul","Magnoliopsida","Rosales",,,,,,,,,,"SPLINK","Eldorado","2022-05-10",,,,,,,,,,,,,,,,,,"SPSF",,"Shirasuna, R.T.","5204","2022","Shirasuna, R.T.","2022",,"Shirasuna",,"brazil","sao paulo","eldorado","parque estadual caverna do diabo",,"locality","brazil_sao paulo_eldorado","brazil_sao paulo_eldorado",-24.49490556,-48.23324935,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Pilea rhizobola","Miq.","possibly_ok","Urticaceae","Pilea rhizobola","Miq.","species","name accepted","bfo-15070",,,"Pilea rhizobola Miq.","Pilea","Urticaceae","low","Pilea rhizobola"
