"","UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","Localidade","Já listada"
"481","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Cyperaceae","Rhynchospora","albiceps","Kunth","CYPERACEAE Rhynchospora albiceps Kunth","SPSF00059295","SPLINK","SPSF","Dalbeto, A.C.","80","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"482","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Cyperaceae","Rhynchospora","albobracteata","A.C.Araújo","CYPERACEAE Rhynchospora albobracteata A.C.Araújo","UEC177024","SPLINK","UEC","Dalbeto, A.C.","101","Native","Prata","Coletada na Estação Ecológica de Santa Bárbara, em campo úmido, Área do Quadrado","Sim"
"485","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Cyperaceae","Rhynchospora","corymbosa","(L.) Britton","CYPERACEAE Rhynchospora corymbosa (L.) Britton","SPSF00057689","SPLINK","SPSF","Pilon, N.","102","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"487","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Cyperaceae","Rhynchospora","exaltata","Kunth","CYPERACEAE Rhynchospora exaltata Kunth","SPSF00056913","SPLINK","SPSF","Abreu, R.C.R.","153","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"490","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Cyperaceae","Rhynchospora","rugosa","(Vahl) Gale","CYPERACEAE Rhynchospora rugosa (Vahl) Gale","SPSF00057764","SPLINK","SPSF","Pilon, N.","830","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"491","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Cyperaceae","Rhynchospora","tenuis","Link","CYPERACEAE Rhynchospora tenuis Link","RB01223041",,"RB","Assis, G.B.","186","Native","Prata","campo úmido. Estação Ecológica de Santa Bárbara","Sim"
"492","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Cyperaceae","Rhynchospora","velutina","(Kunth) Boeckeler","CYPERACEAE Rhynchospora velutina (Kunth) Boeckeler","SPSF00056725","SPLINK","SPSF","Pilon, N.A.L.","47","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"493","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Rubiaceae","Richardia","stellaris","(Cham. & Schltdl.) Steud.","RUBIACEAE Richardia stellaris (Cham. & Schltdl.) Steud.","RB01222996",,"RB","Assis, G.B.","115","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"495","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Proteaceae","Roupala","montana","Aubl.","PROTEACEAE Roupala montana Aubl.","SPSF00043053","SPLINK","SPSF","Guerin, N.","258","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"496","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Connaraceae","Rourea","induta","Planch.","CONNARACEAE Rourea induta Planch.","SPSF00042965","SPLINK","SPSF","Guerin, N.","174","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"497","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Connaraceae","Rourea","pseudospadicea","G.Schellenb.","CONNARACEAE Rourea pseudospadicea G.Schellenb.","RB01223057",,"RB","Assis, G.B.","202","Native","Prata","cerradão. Estação Ecológica de Santa Bárbara","Sim"
"499","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Acanthaceae","Ruellia","geminiflora","Kunth","ACANTHACEAE Ruellia geminiflora Kunth","RB01223137",,"RB","Souza, F.M.","1258","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"500","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Acanthaceae","Ruellia","multifolia","(Nees) C.Ezcurra","ACANTHACEAE Ruellia multifolia var. viscosissima (Nees) C.Ezcurra","RB01223051",,"RB","Assis, G.B.","196","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Não"
"501","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Saccharum","asperum","(Nees) Steud.","POACEAE Saccharum asperum (Nees) Steud.","RB01225417",,"RB","Assis, G.B.","297","Native","Prata","campo úmido. Estação Ecológica de Santa Bárbara","Sim"
"502","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Sacciolepis","vilvoides","(Trin.) Chase","POACEAE Sacciolepis vilvoides (Trin.) Chase","SPSF00059305","SPLINK","SPSF","Dalbeto, A.C.","115","Native","Prata","Estação Ecológica de Santa Bárbara","Não"
"503","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Alismataceae","Sagittaria","rhombifolia","Cham.","ALISMATACEAE Sagittaria rhombifolia Cham.","SPSF00056769","SPLINK","SPSF","Pilon, N.A.L.","703","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"504","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Lamiaceae","Salvia","scabrida","Pohl","LAMIACEAE Salvia scabrida Pohl","SPSF00056541","SPLINK","SPSF","Durigan, G.","4110","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"505","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Ochnaceae","Sauvagesia","erecta","L.","OCHNACEAE Sauvagesia erecta L.","SPSF00056773","SPLINK","SPSF","Pilon, N.A.L.","708","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"506","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Ochnaceae","Sauvagesia","racemosa","A.St.-Hil.","OCHNACEAE Sauvagesia racemosa A.St.-Hil.","SPSF00057447","SPLINK","SPSF","Pilon, N.A.L.","706.A","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"507","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Schizachyrium","condensatum","(Kunth) Nees","POACEAE Schizachyrium condensatum (Kunth) Nees","RB01223063",,"RB","Assis, G.B.","208","Native","Prata","campo úmido. Estação Ecológica de Santa Bárbara","Sim"
"508","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Schizachyrium","imberbe","A.Camus","POACEAE Schizachyrium imberbe A.Camus","RB01225418",,"RB","Assis, G.B.","306","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Não"
"509","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Schizachyrium","microstachyum","(Desv. ex Ham.) Roseng., B.R.Arrill. & Izag.","POACEAE Schizachyrium microstachyum (Desv. ex Ham.) Roseng., B.R.Arrill. & Izag.","SPSF00056453","SPLINK","SPSF","Durigan, G.","3946","Native","Prata","Estação Ecológica de Santa Bárbara","Não"
"510","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Schizachyrium","salzmannii","(Trin. ex Steud.) Nash","POACEAE Schizachyrium salzmannii (Trin. ex Steud.) Nash","SPSF00059316","SPLINK","SPSF","Dalbeto, A.C.","196","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"511","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Schizachyrium","sanguineum","(Retz.) Alston","POACEAE Schizachyrium sanguineum (Retz.) Alston","RB01223016",,"RB","Assis, G.B.","161","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"514","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Gentianaceae","Schultesia","guianensis","(Aubl.) Malme","GENTIANACEAE Schultesia guianensis (Aubl.) Malme","RB01223024",,"RB","Assis, G.B.","169","Native","Prata","campo úmido. Estação Ecológica de Santa Bárbara","Sim"
"518","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Cyperaceae","Scleria","hirtella","Sw.","CYPERACEAE Scleria hirtella Sw.","SPSF00056897","SPLINK","SPSF","Abreu, R.C.R.","137","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"519","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Cyperaceae","Scleria","leptostachya","Kunth","CYPERACEAE Scleria leptostachya Kunth","SPSF00059307","SPLINK","SPSF","Dalbeto, A.C.","118","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"520","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Cyperaceae","Scleria","panicoides","Kunth","CYPERACEAE Scleria panicoides Kunth","SPSF00057569","SPLINK","SPSF","Durigan, G.","4187","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"521","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Cyperaceae","Scleria","scabra","Willd.","CYPERACEAE Scleria scabra Willd.","SPSF00057261","SPLINK","SPSF","Durigan, G.","4145","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"522","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Plantaginaceae","Scoparia","dulcis","L.","PLANTAGINACEAE Scoparia dulcis L.","SPSF00056871","SPLINK","SPSF","Abreu, R.C.R.","111","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"523","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Euphorbiaceae","Sebastiania","brasiliensis","Spreng.","EUPHORBIACEAE Sebastiania brasiliensis Spreng.","SPSF00043040","SPLINK","SPSF","Guerin, N.","245","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"530","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Senna","splendida","(Vogel) H.S.Irwin & Barneby","FABACEAE Senna splendida (Vogel) H.S.Irwin & Barneby","SPSF00056511","SPLINK","SPSF","Durigan, G.","4075","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"531","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Sapindaceae","Serjania","erecta","Radlk.","SAPINDACEAE Serjania erecta Radlk.","SPSF00056776","SPLINK","SPSF","Pilon, N.A.L.","712","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"532","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Sapindaceae","Serjania","lethalis","A.St.-Hil.","SAPINDACEAE Serjania lethalis A.St.-Hil.","SPSF00056590","SPLINK","SPSF","Durigan, G.","4164","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"533","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Ferns and Lycophytes","Polypodiaceae","Serpocaulon","latipes","(Langsd. & Fisch.) A.R.Sm.","POLYPODIACEAE Serpocaulon latipes (Langsd. & Fisch.) A.R.Sm.","SPSF00056549","SPLINK","SPSF","Durigan, G.","4118","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"534","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Setaria","parviflora","(Poir.) Kerguélen","POACEAE Setaria parviflora (Poir.) Kerguélen","RB01225419",,"RB","Assis, G.B.","300","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"537","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Malvaceae","Sida","cordifolia","L.","MALVACEAE Sida cordifolia L.","SPSF00056652","SPLINK","SPSF","Assis, G.B.","256","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"538","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Rubiaceae","Sipanea","hispida","Benth. ex Wernham","RUBIACEAE Sipanea hispida Benth. ex Wernham","SPSF00056887","SPLINK","SPSF","Abreu, R.C.R.","127","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"540","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Campanulaceae","Siphocampylus","sulfureus","E.Wimm.","CAMPANULACEAE Siphocampylus sulfureus E.Wimm.","RB01225379",,"RB","Assis, G.B.","291","Native","Prata","campo úmido. Estação Ecológica de Santa Bárbara","Sim"
"541","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Iridaceae","Sisyrinchium","commutatum","Klatt","IRIDACEAE Sisyrinchium commutatum Klatt","SPSF00056811","SPLINK","SPSF","Pilon, N.A.L.","751","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"542","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Iridaceae","Sisyrinchium","hasslerianum","Baker","IRIDACEAE Sisyrinchium hasslerianum Baker","RB01223076",,"RB","Assis, G.B.","221","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"544","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Iridaceae","Sisyrinchium","purpurellum","Ravenna","IRIDACEAE Sisyrinchium purpurellum Ravenna","SPSF00056466","SPLINK","SPSF","Durigan, G.","3970","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"545","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Iridaceae","Sisyrinchium","restioides","Spreng.","IRIDACEAE Sisyrinchium restioides Spreng.","RB01223071",,"RB","Assis, G.B.","216","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Não"
"546","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Iridaceae","Sisyrinchium","weirii","Baker","IRIDACEAE Sisyrinchium weirii Baker","RB01225389",,"RB","Pilon, N.A.L.","74","Native","Prata","campo úmido. Estação Ecológica de Santa Bárbara","Sim"
"548","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Smilacaceae","Smilax","brasiliensis","Spreng.","SMILACACEAE Smilax brasiliensis Spreng.","SPSF00056556","SPLINK","SPSF","Durigan, G.","4125","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"550","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Solanaceae","Solanum","lycocarpum","A.St.-Hil.","SOLANACEAE Solanum lycocarpum A.St.-Hil.","SPSF00056589","SPLINK","SPSF","Durigan, G.","4163","Native","Prata","Estação Ecológica de Santa Bárbara","Não"
"551","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Solidago","chilensis","Meyen","ASTERACEAE Solidago chilensis Meyen","RB01223124",,"RB","Assis, G.B.","270","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"552","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Sorghastrum","minarum","(Nees) Hitchc.","POACEAE Sorghastrum minarum (Nees) Hitchc.","RB01223031",,"RB","Assis, G.B.","176","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"553","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Sporobolus","aeneus","(Trin.) Kunth","POACEAE Sporobolus aeneus var. aeneus (Trin.) Kunth","SPSF00050057","SPLINK","SPSF","Souza, F.M.","1235","Native","Prata","Estação Ecológica de Santa Bárbara","Não"
"555","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Sporobolus","cubensis","Hitchc.","POACEAE Sporobolus cubensis Hitchc.","RB01223081",,"RB","Assis, G.B.","226","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"557","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Verbenaceae","Stachytarpheta","gesnerioides","Cham.","VERBENACEAE Stachytarpheta gesnerioides Cham.","RB01223136",,"RB","Assis, G.B.","282","Native","Prata","cerrado típico. Estação Ecológica de Santa Bárbara","Sim"
"558","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Steinchisma","decipiens","(Nees ex Trin.) W.V.Br.","POACEAE Steinchisma decipiens (Nees ex Trin.) W.V.Br.","RB01225421",,"RB","Assis, G.B.","305","Native","Prata","campo úmido. Estação Ecológica de Santa Bárbara","Sim"
"559","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Steinchisma","hians","(Elliott) Nash","POACEAE Steinchisma hians (Elliott) Nash","RB01225422",,"RB","Pilon, N.A.L.","89","Native","Prata","campo úmido. Estação Ecológica de Santa Bárbara","Sim"
"560","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Steinchisma","laxum","(Sw.) Zuloaga","POACEAE Steinchisma laxum (Sw.) Zuloaga","SPSF00056914","SPLINK","SPSF","Abreu, R.C.R.","154","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"561","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Stenocephalum","apiculatum","(Mart. ex DC.) Sch.Bip.","ASTERACEAE Stenocephalum apiculatum (Mart. ex DC.) Sch.Bip.","SPSF00056426","SPLINK","SPSF","Durigan, G.","3898","Native","Prata","Estação Ecológica de Santa Bárbara","Não"
"563","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Stenocephalum","megapotamicum","(Spreng.) Sch.Bip.","ASTERACEAE Stenocephalum megapotamicum (Spreng.) Sch.Bip.","SPSF00056578","SPLINK","SPSF","Durigan, G.","4151","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"566","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Stevia","veronicae","DC.","ASTERACEAE Stevia veronicae DC.","SPSF00057623","SPLINK","SPSF","Durigan, G.","4250","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"569","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Fabaceae","Stylosanthes","bracteata","Vogel","FABACEAE Stylosanthes bracteata Vogel","RB01223083",,"RB","Assis, G.B.","228","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"570","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Styracaceae","Styrax","acuminatus","Pohl","STYRACACEAE Styrax acuminatus Pohl","SPSF00043041","SPLINK","SPSF","Guerin, N.","246","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"572","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Styracaceae","Styrax","ferrugineus","Nees & Mart.","STYRACACEAE Styrax ferrugineus Nees & Mart.","SPSF00042980","SPLINK","SPSF","Guerin, N.","189","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"573","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Styracaceae","Styrax","pohlii","A.DC.","STYRACACEAE Styrax pohlii A.DC.","SPSF00042982","SPLINK","SPSF","Guerin, N.","191","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"574","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Arecaceae","Syagrus","flexuosa","(Mart.) Becc.","ARECACEAE Syagrus flexuosa (Mart.) Becc.","SPSF00043031","SPLINK","SPSF","Guerin, N.","236","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"575","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Arecaceae","Syagrus","loefgrenii","Glassman","ARECACEAE Syagrus loefgrenii Glassman","SPSF00042947","SPLINK","SPSF","Guerin, N.","156","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"576","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Symplocaceae","Symplocos","celastrinea","Mart.","SYMPLOCACEAE Symplocos celastrinea Mart.","SPSF00042955","SPLINK","SPSF","Guerin, N.","164","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"579","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Eriocaulaceae","Syngonanthus","gracilis","(Bong.) Ruhland","ERIOCAULACEAE Syngonanthus gracilis (Bong.) Ruhland","SPSF00056893","SPLINK","SPSF","Abreu, R.C.R.","133","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"580","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Eriocaulaceae","Syngonanthus","helminthorrhizus","(Mart. ex Körn.) Ruhland","ERIOCAULACEAE Syngonanthus helminthorrhizus (Mart. ex Körn.) Ruhland","SPSF00056812","SPLINK","SPSF","Pilon, N.A.L.","752","Native","Prata","Estação Ecológica de Santa Bárbara","Não"
"583","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Apocynaceae","Tabernaemontana","hystrix","Steud.","APOCYNACEAE Tabernaemontana hystrix Steud.","SPSF00043014","SPLINK","SPSF","Guerin, N.","219","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"589","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Santalaceae","Thesium","aphyllum","Mart. ex A. DC.","SANTALACEAE Thesium aphyllum Mart. ex A. DC.","RB01223039",,"RB","Assis, G.B.","184","Native","Prata","campo úmido. Estação Ecológica de Santa Bárbara","Sim"
"590","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Celastraceae","Tontelea","micrantha","(Mart.) A.C. Sm.","CELASTRACEAE Tontelea micrantha (Mart.) A.C. Sm.","SPSF00056635","SPLINK","SPSF","Assis, G.B.","111","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"591","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Trachypogon","spicatus","(L.f.) Kuntze","POACEAE Trachypogon spicatus (L.f.) Kuntze","RB01223032",,"RB","Assis, G.B.","177","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"592","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Trachypogon","vestitus","Andersson","POACEAE Trachypogon vestitus Andersson","RB01225423",,"RB","Assis, G.B.","301","Native","Prata","campo úmido. Estação Ecológica de Santa Bárbara","Sim"
"593","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Euphorbiaceae","Tragia","uberabana","Müll.Arg.","EUPHORBIACEAE Tragia uberabana Müll.Arg.","RB01223127",,"RB","Assis, G.B.","273","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"594","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Trichanthecium","parvifolium","(Lam.) Zuloaga & Morrone","POACEAE Trichanthecium parvifolium (Lam.) Zuloaga & Morrone","SPSF00056902","SPLINK","SPSF","Abreu, R.C.R.","142","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"595","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Trichanthecium","schwackeanum","(Mez) Zuloaga & Morrone","POACEAE Trichanthecium schwackeanum (Mez) Zuloaga & Morrone","RB01225424",,"RB","Pilon, N.A.L.","7","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"596","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Trichogonia","salviifolia","Gardner","ASTERACEAE Trichogonia salviifolia Gardner","SPSF00056876","SPLINK","SPSF","Abreu, R.C.R.","116","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"597","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Loranthaceae","Tripodanthus","acutifolius","(Ruiz & Pav.) Tiegh.","LORANTHACEAE Tripodanthus acutifolius (Ruiz & Pav.) Tiegh.","SPSF00042952","SPLINK","SPSF","Guerin, N.","161","Native","Prata","Estação Ecológica de Santa Bárbara","Não"
"598","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Poaceae","Tristachya","leiostachya","Nees","POACEAE Tristachya leiostachya Nees","RB01223033",,"RB","Assis, G.B.","178","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"601","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Lentibulariaceae","Utricularia","cucullata","A.St.-Hil. & Girard","LENTIBULARIACEAE Utricularia cucullata A.St.-Hil. & Girard","SPSF00056469","SPLINK","SPSF","Durigan, G.","3984","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"602","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Lentibulariaceae","Utricularia","nervosa","Weber ex Benj.","LENTIBULARIACEAE Utricularia nervosa Weber ex Benj.","SPSF00056468","SPLINK","SPSF","Durigan, G.","3983","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"605","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Lentibulariaceae","Utricularia","tricolor","A.St.-Hil.","LENTIBULARIACEAE Utricularia tricolor A.St.-Hil.","SPSF00056540","SPLINK","SPSF","Durigan, G.","4109","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"606","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Vernonanthura","beyrichii","(Less.) H.Rob.","ASTERACEAE Vernonanthura beyrichii (Less.) H.Rob.","RB01223022",,"RB","Assis, G.B.","167","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"609","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Vernonanthura","mucronulata","(Less.) H.Rob.","ASTERACEAE Vernonanthura mucronulata (Less.) H.Rob.","RB01225377",,"RB","Durigan, G.","4394","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"610","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Vernonanthura","oligactoides","(Less.) H.Rob.","ASTERACEAE Vernonanthura oligactoides (Less.) H.Rob.","RB01223070",,"RB","Assis, G.B.","215","Native","Prata","campo cerrado. Estação Ecológica de Santa Bárbara","Sim"
"611","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Vernonanthura","oligolepis","(Sch.Bip. ex Baker) H.Rob.","ASTERACEAE Vernonanthura oligolepis (Sch.Bip. ex Baker) H.Rob.","SPSF00057794","SPLINK","SPSF","Pilon, N.","864","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"612","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Asteraceae","Vernonanthura","polyanthes","(Sprengel) Vega & Dematteis","ASTERACEAE Vernonanthura polyanthes (Sprengel) Vega & Dematteis","SPSF00057594","SPLINK","SPSF","Durigan, G.","4218","Native","Prata","Estação Ecológica de Santa Bárbara","Não"
"614","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Vochysiaceae","Vochysia","cinnamomea","Pohl","VOCHYSIACEAE Vochysia cinnamomea Pohl","55321","SPLINK","UEC","Meira Neto, J.A.A.","769","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
"615","ESTAÇÃO ECOLÓGICA DE SANTA BÁRBARA","Angiosperms","Vochysiaceae","Vochysia","tucanorum","Mart.","VOCHYSIACEAE Vochysia tucanorum Mart.","61006","SPLINK","UEC","Meira Neto, J.A.A.","744","Native","Prata","Estação Ecológica de Santa Bárbara","Sim"
