"data_source","barcode","collectionCode","catalogNumber","scientificName","kingdom","family","genus","year","month","day","country","stateProvince","continentocean","county","institutionCode","basisOfRecord","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLatitude","verbatimLongitude","collectionID","recordedBy","decimalLongitude","decimalLatitude","modified","scientificNameAuthorship","recordNumber","occurrenceRemarks","locality","coordinatePrecision","phylum","specificEpithet","class","order","fieldNumber","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","relationshiptype","relatedcatalogitem","previouscatalognumber","individualcount","preparationtype","downloadedFrom","municipality","dateIdentified","acceptedScientificName","bibliographicCitation","countryCode","datasetID","datasetName","eventDate","fieldNotes","habitat","identificationRemarks","latitude","longitude","taxonomicStatus","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","gbifID","institutionID","informationWithheld","dataGeneralizations","occurrenceID","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","samplingProtocol","eventRemarks","locationID","locationRemarks","coordinateUncertaintyInMeters","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","identifiedByID","taxonID","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","superfamily","subfamily","tribe","subtribe","genericName","subgenus","infragenericEpithet","cultivarEpithet","verbatimTaxonRank","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","right","modified_incomplete","Clado","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"gbif",,"PMSP","PMSP006039","Myriopus Small","Plantae","Heliotropiaceae","Myriopus","2000","1","6","Brasil","São Paulo",,,"PMSP","PRESERVED_SPECIMEN","R.J.F.Garcia 06/2012/ REFLORA",,,,,,,"R.J.F.Garcia;R.J.F. Garcia,M. Alves,E.A. Anunciação,M.Alves,E.A.Anunciação",,,,"(A.DC.) J.I.M.Melo","1874",,"Estação Ecológica Jureia-Itatins. Trilha do Imperador.",,"Tracheophyta",,"Magnoliopsida","Boraginales",,,,,,,,,,,"GBIF","Iguape","2021-01-01","Myriopus Small","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=4670768","BR",,,"2000-01-06",,,,,,"ACCEPTED","GENUS",,,"2000-01-06",,,,,,,,,,,,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins",,"locality","brazil_sao paulo_iguape_estacao ecologica jureia itatins","brazil_sao paulo_iguape_eec jureia itatins",-24.416667,-47.25,"locality","2302354599",,,,"4670768",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Myriopus",,,,,,"4012b76b-7f81-4bd9-b887-6fd3e6a5588c",,"StillImage",FALSE,FALSE,,"myriopus gardnerianus (a.dc.) j.i.m.melo","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA",,"jbrj-public.s3.amazonaws.com/fsi/server?type=image&source=DZI/pmsp/pmsp/0/0/60/39/pmsp00006039.dzi",,,,,,,,,,,,,,,,,,,,,"brazil_sao paulo_iguape_eec jureia itatins","Brazil","São Paulo","Iguape","EEc de Juréia-Itatins","ok_same_resolution","Myriopus small","(A.DC.) J.I.M.Melo","name_w_wrong_case",,"Myriopus small","(A.DC.) J.I.M.Melo","species","not found",,,,"Myriopus small (A.DC.) J.I.M.Melo","Myriopus","Heliotropiaceae","unknown","Myriopus small"
"gbif",,"SP","244585","Myrsine coriacea (Sw.) R.Br. ex Roem. & Schult.","Plantae","Primulaceae","Myrsine","1990","5","16","Brasil","São Paulo",,,"IPA/SP","PRESERVED_SPECIMEN","Freitas, MF",,,,,,"https://specieslink.net/col/1","Rossi, L; et al.",,,"2021-12-09 11:17:46","(Sw.) R.Br. ex Roem. & Schult.","627",,"Estação Ecológica Juréia-Itatins, Proximidades do maciço da Juréia, restinga próxima a foz do maciço da Juréia, restinga próxima a foz do Rio Verde, caminho do Imperador, próximo ao manguezal",,"Tracheophyta","coriacea","Magnoliopsida","Ericales",,,,,,,,,,,"GBIF","Iguape","1998-03-25","Myrsine coriacea (Sw.) R.Br. ex Roem. & Schult.",,"BR",,,"1990-05-16",,,,,,"DOUBTFUL","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins",,"locality","brazil_sao paulo_iguape_estacao ecologica jureia itatins","brazil_sao paulo_iguape_eec jureia itatins",-24.416667,-47.25,"locality","2452849388",,,,"https://specieslink.net/guid/1/244585",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Myrsine",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,"Myrsine coriacea","Myrsine coriacea","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_iguape_eec jureia itatins","Brazil","São Paulo","Iguape","EEc de Juréia-Itatins","ok_same_resolution","Myrsine coriacea","(Sw.) R.Br. ex Roem. & Schult.","name_w_authors","Primulaceae","Myrsine coriacea","(Sw.) R.Br. ex Roem. & Schult.","species","name accepted","bfo-10228",,,"Myrsine coriacea (Sw.) R.Br. ex Roem. & Schult.","Myrsine","Primulaceae","unknown","Myrsine coriacea"
"gbif",,"SP","244552","Myrsine parvifolia A.DC.","Plantae","Primulaceae","Myrsine","1990","4","26","Brasil","São Paulo",,,"IPA/SP","PRESERVED_SPECIMEN","Freitas, MF",,,,,,"https://specieslink.net/col/1","Catharino, ELM; et al.",,,"2021-12-09 11:17:48","A.DC.","1368",,"Estação Ecológica Juréia-Itatins, Proximidades da Serra da Juréia, beira da estrada de acesso ao Rio Verde",,"Tracheophyta","parvifolia","Magnoliopsida","Ericales",,,,,,,,,,,"GBIF","Iguape","1998-03-25","Myrsine parvifolia A.DC.",,"BR",,,"1990-04-26",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins, beira da estrada de acesso ao rio verde",,"locality","brazil_sao paulo_iguape","brazil_sao paulo_iguape",-24.54595667,-47.47318778,"county","2452849132",,,,"https://specieslink.net/guid/1/244552",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Myrsine",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,"Myrsine parvifolia","Myrsine parvifolia","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"check_local.2municip.","Myrsine parvifolia","A.DC.","name_w_authors","Primulaceae","Myrsine parvifolia","A.DC.","species","name accepted","bfo-10238",,,"Myrsine parvifolia A.DC.","Myrsine","Primulaceae","unknown","Myrsine parvifolia"
"gbif",,"SP","249220","Myrsine umbellata Mart.","Plantae","Primulaceae","Myrsine","1991","4","25","Brasil","São Paulo",,,"IPA/SP","PRESERVED_SPECIMEN","Freitas, MF",,,,,,"https://specieslink.net/col/1","Carvalhaes, MA; Melo, MMRF",,,"2021-12-09 11:17:48","Mart.","31",,"Estação Ecológica Juréia-Itatins, Serra da Juréia, margens do Rio Verde em direção à foz",,"Tracheophyta","umbellata","Magnoliopsida","Ericales",,,,,,,,,,,"GBIF","Iguape","1998-03-25","Myrsine umbellata Mart.",,"BR",,,"1991-04-25",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins, serra da jureia",,"locality","brazil_sao paulo_iguape","brazil_sao paulo_iguape",-24.54595667,-47.47318778,"county","2452854239",,,,"https://specieslink.net/guid/1/249220",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Myrsine",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,"Myrsine umbellata","Myrsine umbellata","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"check_local.2municip.","Myrsine umbellata","Mart.","name_w_authors","Primulaceae","Myrsine umbellata","Mart.","species","name accepted","bfo-10242",,,"Myrsine umbellata Mart.","Myrsine","Primulaceae","unknown","Myrsine umbellata"
"gbif",,"SP","249823","Myrsine venosa A.DC.","Plantae","Primulaceae","Myrsine","1991","10","12","Brasil","São Paulo",,,"IPA/SP","PRESERVED_SPECIMEN","Freitas, MF",,,,,,"https://specieslink.net/col/1","Gomes da Silva, SJ; et al.",,,"2021-12-09 11:17:48","A.DC.","241",,"Estação Ecológica Juréia-Itatins, Serra da Juréia, alto do morro no campo",,"Tracheophyta","venosa","Magnoliopsida","Ericales",,,,,,,,,,,"GBIF","Iguape","1998-03-25","Myrsine venosa A.DC.",,"BR",,,"1991-10-12",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins, serra da jureia",,"locality","brazil_sao paulo_iguape","brazil_sao paulo_iguape",-24.54595667,-47.47318778,"county","2452854601",,,,"https://specieslink.net/guid/1/249823",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Myrsine",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,"Myrsine venosa","Myrsine venosa","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"check_local.2municip.","Myrsine venosa","A.DC.","name_w_authors","Primulaceae","Myrsine venosa","A.DC.","species","name accepted","bfo-10243",,,"Myrsine venosa A.DC.","Myrsine","Primulaceae","unknown","Myrsine venosa"
"gbif",,"SP","309909","Myrtaceae","Plantae","Myrtaceae",,"1994","12","7","Brasil","São Paulo",,,"IPA/SP","PRESERVED_SPECIMEN",,,,,,,"https://specieslink.net/col/1","Melo, MMRF; Aragaki, S",,,"2021-12-09 11:12:21",,"1285",,"Estação Ecológica Juréia-Itatins, Margens do rio Verde, próximo ao alojamento",,"Tracheophyta",,"Magnoliopsida","Myrtales",,,,,,,,,,,"GBIF","Iguape",,"Myrtaceae",,"BR",,,"1994-12-07",,,,,,"ACCEPTED","FAMILY",,,,,,,,,,,,,,,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins",,"locality","brazil_sao paulo_iguape_estacao ecologica jureia itatins","brazil_sao paulo_iguape_eec jureia itatins",-24.416667,-47.25,"locality","2521092624",,,,"https://specieslink.net/guid/1/309909",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,,,"null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_iguape_eec jureia itatins","Brazil","São Paulo","Iguape","EEc de Juréia-Itatins","ok_same_resolution","Myrtaceae","Juss.","family_as_genus","Myrtaceae","Myrtaceae","Juss.","family","name accepted","bfo-171",,,"Myrtaceae Juss.",,"Myrtaceae","unknown",
"user",,"HUEFS","HUEFS024623","Napeanthus primulifolius (Raddi) Sandwith",,"Gesneriaceae","Napeanthus","1996","05","29","Brasil","São Paulo",,,"HUEFS",,"Sem determinador",,,,,,,"Queiroz, L.P.de","0","0",,"(Raddi) Sandwith","4526",,"Estação Ecológica Juréia-Itatins.",,,,,,,,,,"não",,,,,,"REFLORA","Peruíbe",,,,,,,,,,,,,,"SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","peruibe","estacao ecologica jureia-itatins",,"locality","brazil_sao paulo_peruibe_estacao ecologica jureia itatins","brazil_sao paulo_peruibe_eec jureia itatins",-24.545629,-47.242058,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"primulifolius","GESNERIACEAE Napeanthus primulifolius (Raddi) Sandwith",,,,,,,,,,,"HUEFS",,,,,"29/05/1996",,,"METRO",,,,,,,,"brazil_sao paulo_peruibe","Brazil","São Paulo","Peruíbe",,"ok_same_resolution","Napeanthus primulifolius","(Raddi) Sandwith","name_w_authors","Gesneriaceae","Napeanthus primulifolius","(Raddi) Sandwith","species","name accepted","bfo-7839",,,"Napeanthus primulifolius (Raddi) Sandwith","Napeanthus","Gesneriaceae","high","Napeanthus primulifolius"
"gbif",,"SP","248070","Nectandra grandiflora Nees & Mart. ex Nees","Plantae","Lauraceae","Nectandra","1990","11","21","Brasil","São Paulo",,,"IPA/SP","PRESERVED_SPECIMEN","Nicolau, SA",,,,,,"https://specieslink.net/col/1","Catharino, ELM; et al.",,,"2021-12-09 11:08:36","Nees & Mart. ex Nees","1522",,"Estação Ecológica Juréia-Itatins, Mata sobre restinga, beira da estrada após travessia do Rio Una",,"Tracheophyta","grandiflora","Magnoliopsida","Laurales",,,,,,,,,,,"GBIF","Iguape","1991-03-01","Nectandra grandiflora Nees & Mart. ex Nees",,"BR",,,"1990-11-21",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins, mata sobre restinga, beira da estrada apos travessia do rio una",,"locality","brazil_sao paulo_iguape","brazil_sao paulo_iguape",-24.54595667,-47.47318778,"county","2452853038",,,,"https://specieslink.net/guid/1/248070",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nectandra",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,"Nectandra grandiflora","Nectandra grandiflora","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/SP054893",,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"check_local.2municip.","Nectandra grandiflora","Nees & Mart","name_w_authors","Lauraceae","Nectandra grandiflora","Nees & Mart","species","author misspelled","bfo-8428",,,"Nectandra grandiflora Nees & Mart","Nectandra","Lauraceae","unknown","Nectandra grandiflora"
"gbif",,"SP","244551","Nectandra oppositifolia Nees & Mart. ex Nees","Plantae","Lauraceae","Nectandra","1990","4","26","Brasil","São Paulo",,,"IPA/SP","PRESERVED_SPECIMEN","Nicolau, SA",,,,,,"https://specieslink.net/col/1","Catharino, ELM; et al.",,,"2021-12-09 11:08:38","Nees & Mart.","1367",,"Estação Ecológica Juréia-Itatins, Proximidades da Serra da Juréia, beira da estrada de acesso ao Rio Verde",,"Tracheophyta","oppositifolia","Magnoliopsida","Laurales",,,,,,,,,,,"GBIF","Iguape","1993-12-01","Nectandra oppositifolia Nees & Mart. ex Nees",,"BR",,,"1990-04-26",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins, beira da estrada de acesso ao rio verde",,"locality","brazil_sao paulo_iguape","brazil_sao paulo_iguape",-24.54595667,-47.47318778,"county","2452848824",,,,"https://specieslink.net/guid/1/244551",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nectandra",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,"Nectandra oppositifolia","Nectandra oppositifolia","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"check_local.2municip.","Nectandra oppositifolia","Nees & Mart.","name_w_authors","Lauraceae","Nectandra oppositifolia","Nees & Mart.","species","author misspelled","bfo-8434",,,"Nectandra oppositifolia Nees & Mart.","Nectandra","Lauraceae","unknown","Nectandra oppositifolia"
"gbif",,"SP","277279","Nectandra psammophila Nees & Mart. ex Nees","Plantae","Lauraceae","Nectandra","1995","1","10","Brasil","São Paulo",,,"IPA/SP","PRESERVED_SPECIMEN","Nicolau, SA",,,,,,"https://specieslink.net/col/1","Anunciação, EA; et al.",,,"2021-12-09 11:08:39","Nees & Mart.","612-B",,"Estação Ecológica Juréia-Itatins, Trilha do Imperador em direção a praia da Juréia",,"Tracheophyta","psammophila","Magnoliopsida","Laurales",,,,,,,,,,,"GBIF","Iguape","1995-08-01","Nectandra psammophila Nees & Mart. ex Nees",,"BR",,,"1995-01-10",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins",,"locality","brazil_sao paulo_iguape_estacao ecologica jureia itatins","brazil_sao paulo_iguape_eec jureia itatins",-24.416667,-47.25,"locality","2452868400",,,,"https://specieslink.net/guid/1/277279",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nectandra",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,"Nectandra psammophila","Nectandra psammophila","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","EN","https://images.cria.org.br/viewer/SP054971",,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_iguape_eec jureia itatins","Brazil","São Paulo","Iguape","EEc de Juréia-Itatins","ok_same_resolution","Nectandra psammophila","Nees","name_w_authors","Lauraceae","Nectandra psammophila","Nees","species","author misspelled","bfo-8435",,,"Nectandra psammophila Nees","Nectandra","Lauraceae","unknown","Nectandra psammophila"
"gbif",,"SP","244594","Nematanthus fissus (Vell.) L.E.Skog","Plantae","Gesneriaceae","Nematanthus","1990","5","16","Brasil","São Paulo",,,"IPA/SP","PRESERVED_SPECIMEN","Chautems, A",,,,,,"https://specieslink.net/col/1","Rossi, L; et al.",,,"2021-12-09 11:07:57","(Vell.) L.E.Skog","617",,"Estação Ecológica Juréia-Itatins, Proximidades do maciço da Juréia, trilha do alojamento do IBAMA até o pocinho do Rio Verde, mata das margens do rio",,"Tracheophyta","fissus","Magnoliopsida","Lamiales",,,,,,,,,,,"GBIF","Iguape","1991-01-01","Nematanthus fissus (Vell.) L.E.Skog",,"BR",,,"1990-05-16",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins, mata das margens do rio",,"locality","brazil_sao paulo_iguape","brazil_sao paulo_iguape",-24.54595667,-47.47318778,"county","2452849462",,,,"https://specieslink.net/guid/1/244594",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nematanthus",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,"Nematanthus fissus","Nematanthus fissus","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"check_local.2municip.","Nematanthus fissus","(Vell.) L.E.Skog","name_w_authors","Gesneriaceae","Nematanthus fissus","(Vell.) L.E.Skog","species","name accepted","bfo-7848",,,"Nematanthus fissus (Vell.) L.E.Skog","Nematanthus","Gesneriaceae","unknown","Nematanthus fissus"
"gbif",,"SP","249233","Nematanthus fritschii Hoehne","Plantae","Gesneriaceae","Nematanthus","1991","4","25","Brasil","São Paulo",,,"IPA/SP","PRESERVED_SPECIMEN","Chautems, A",,,,,,"https://specieslink.net/col/1","Carvalhaes, MA; Melo, MMRF",,,"2021-12-09 11:07:58","Hoehne","9",,"Estação Ecológica Juréia-Itatins, Serra da Juréia, margens do Rio Verde em direção à foz",,"Tracheophyta","fritschii","Magnoliopsida","Lamiales",,,,,,,,,,,"GBIF","Iguape",,"Nematanthus fritschii Hoehne",,"BR",,,"1991-04-25",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins, serra da jureia",,"locality","brazil_sao paulo_iguape","brazil_sao paulo_iguape",-24.54595667,-47.47318778,"county","2452854231",,,,"https://specieslink.net/guid/1/249233",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nematanthus",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,"Nematanthus fritschii","Nematanthus fritschii","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"check_local.2municip.","Nematanthus fritschii","Hoehne","name_w_authors","Gesneriaceae","Nematanthus fritschii","Hoehne","species","name accepted","bfo-7851",,,"Nematanthus fritschii Hoehne","Nematanthus","Gesneriaceae","unknown","Nematanthus fritschii"
"gbif",,"SP","244639","Nematanthus villosus (Hanst.) Wiehler","Plantae","Gesneriaceae","Nematanthus","1990","5","17","Brasil","São Paulo",,,"IPA/SP","PRESERVED_SPECIMEN","Chautems, A",,,,,,"https://specieslink.net/col/1","Catharino, ELM; et al.",,,"2021-12-09 11:07:59","(Hanst.) Wiehler","1397",,"Estação Ecológica Juréia-Itatins, Proximidades do maciço da Juréia, mata no vale entre os dois morros, próximo do alojamento",,"Tracheophyta","villosus","Magnoliopsida","Lamiales",,,,,,,,,,,"GBIF","Iguape","1991-01-01","Nematanthus villosus (Hanst.) Wiehler",,"BR",,,"1990-05-17",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins, mata no vale entre os dois morros",,"locality","brazil_sao paulo_iguape","brazil_sao paulo_iguape",-24.54595667,-47.47318778,"county","2452849665",,,,"https://specieslink.net/guid/1/244639",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nematanthus",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,"Nematanthus villosus","Nematanthus villosus","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"check_local.2municip.","Nematanthus villosus","(Hanst.) Wiehler","name_w_authors","Gesneriaceae","Nematanthus villosus","(Hanst.) Wiehler","species","name accepted","bfo-7868",,,"Nematanthus villosus (Hanst.) Wiehler","Nematanthus","Gesneriaceae","unknown","Nematanthus villosus"
"speciesLink","SPSF00009659","SPSF","9659","Neomarica gracilis","Plantae","Iridaceae","Neomarica","1991","10","12","Brasil","SP","América do Sul","Iguape","IF","PreservedSpecimen","A.Gil","2008","09","17",,,"13","L.Rossi & C.Kameyama & S.J.G.Silva","-47.549999","-24.700001","2024-08-06T09:12:37","(Herb.) Sprague","930","<nO>COLETA: Ereta, tépalas externas alvas, tépalas internas com estrias castanhas e azuis com faixa longitudinal amarela, centro tigrado de castanho, estígma castanho.; GEOGRAFIA: alto do maciço, próximo do alojamento, mata arbustiva baixa.;</nO>","Estação Ecológica Juréia-Itatins","55628","Magnoliophyta","gracilis","Liliopsida","Liliales",,,,,,,,,,,"SPLINK","Iguape","2008-09-17",,,,,,,,,,,,,,,,,,"SPSF",,"Rossi, L.","930","1991","Gil, A.","2008","Kameyama, C.; Silva, S.J.G.","Rossi",,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins",,"locality","brazil_sao paulo_iguape_estacao ecologica jureia itatins","brazil_sao paulo_iguape_eec jureia itatins",-24.416667,-47.25,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Neomarica gracilis","(Herb.) Sprague","possibly_ok","Iridaceae","Neomarica gracilis","(Herb.) Sprague","species","name accepted","bfo-8056",,,"Neomarica gracilis (Herb.) Sprague","Neomarica","Iridaceae","low","Neomarica gracilis"
"gbif",,"SP","247645","Neomarica imbricata (Hand.-Mazz.) Sprague","Plantae","Iridaceae","Trimezia","1990","6","21","Brasil","São Paulo",,,"IPA/SP","PRESERVED_SPECIMEN","Chukr, NS",,,,,,"https://specieslink.net/col/1","Rossi, L; Catharino, ELM; Rodrigues, EHA; Campos, MTVA",,,"2023-08-25 09:17:11","(Hand.-Mazz.) Sprague","753",,"Estação Ecológica Juréia-Itatins, Estrada da margem do Rio Una para o Rio Verde",,"Tracheophyta","imbricata","Liliopsida","Asparagales",,,,,,,,,,,"GBIF","Iguape","2012-06-01","Trimezia imbricata (Hand.-Mazz.) Christenh. & Byng",,"BR",,,"1990-06-21",,,,,,"SYNONYM","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","iguape","estacao ecologica jureia-itatins, estrada da margem do rio una para o rio verde",,"locality","brazil_sao paulo_iguape","brazil_sao paulo_iguape",-24.54595667,-47.47318778,"county","2452852457",,,,"https://specieslink.net/guid/1/247645",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Neomarica",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,"Trimezia imbricata","Neomarica imbricata","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_iguape","Brazil","São Paulo","Iguape",,"check_local.2municip.","Neomarica imbricata","(Hand.-Mazz.) Sprague","name_w_authors","Iridaceae","Neomarica imbricata","(Hand.-Mazz.) Sprague","species","name accepted","bfo-8059",,,"Neomarica imbricata (Hand.-Mazz.) Sprague","Neomarica","Iridaceae","unknown","Neomarica imbricata"
