"data_source","collectionCode","catalogNumber","scientificName","kingdom","family","genus","year","month","day","country","stateProvince","county","locality","coordinatePrecision","institutionCode","basisOfRecord","collectionID","recordedBy","decimalLongitude","decimalLatitude","modified","recordNumber","occurrenceRemarks","continentocean","phylum","class","order","identifiedBy","yearIdentified","monthIdentified","specificEpithet","scientificNameAuthorship","barcode","dayIdentified","verbatimLatitude","verbatimLongitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","relationshiptype","relatedcatalogitem","preparationtype","individualcount","typeStatus","downloadedFrom","municipality","dateIdentified","acceptedScientificName","bibliographicCitation","countryCode","datasetID","datasetName","eventDate","fieldNotes","habitat","identificationRemarks","latitude","longitude","taxonomicStatus","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","gbifID","institutionID","informationWithheld","dataGeneralizations","occurrenceID","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","fieldNumber","samplingProtocol","eventRemarks","locationID","locationRemarks","coordinateUncertaintyInMeters","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","identifiedByID","taxonID","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","superfamily","subfamily","tribe","subtribe","genericName","subgenus","infragenericEpithet","cultivarEpithet","verbatimTaxonRank","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","right","modified_incomplete","Clado","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"user","RB","RB00934522","Myrcia fallax DC.","Plantae","Myrtaceae","Myrcia","2002","10","26","Brasil","São Paulo",,"Estação Ecológica de Assis, Parcela Permanente do Biota.",,"JBRJ","Preserved Specimen",,"A.P. Savassi-Coutinho; A.C.P. Oliveira, S. Vieira, F. Basso","-50.3666667","-22.5833333",,"835",,,,,,"F.F. Mazine-Capelo",,,"fallax","DC.",,,"22º35´","50º22´W","520",,,,,,,,,"Assis",,,,"BR",,,"2002-10-26","Cerradão.",,,,,,"sp.","Physical Object",,,,"RB",,"Savassi-Coutinho, A.P.","835","2002","Mazine-Capelo, F.F.","n.d.","Oliveira, A.C.P.; Vieira, S.; Basso, F.","Savassi-Coutinho",,"brazil","sao paulo","assis","estacao ecologica de assis",,"locality","brazil_sao paulo_assis_estacao ecologica assis","brazil_sao paulo_assis_eec assis",-22.595556,-50.378056,"locality",,,,,"urn:catalog:JBRJ:RB:934522",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/93/45/22/00934522.jpg",,,,,,,,,,,,,,,,,,,"2017-10-18 23:44:30+00","Angiospermas","brazil_sao paulo_assis","Brazil","São Paulo","Assis",,"ok_same_resolution","Myrcia guianensis","(Aubl.) DC.","name_w_authors","Myrtaceae","Myrcia guianensis","(Aubl.) DC.","species","name misspelled|replaced synonym","bfo-10699","Myrcia guianensis","(Aubl.) DC.","Myrcia guianensis (Aubl.) DC.","Myrcia","Myrtaceae","high","Myrcia guianensis"
"speciesLink","UEC","71399","Myrcia hartwegiana","Plantae","Myrtaceae","Myrcia","1993","03","14","Brazil","São Paulo","Assis","Estação Ecológica de Assis, Mata ciliar.","23972","UNICAMP","S","2","Durigan, G","-50.41","-22.66","2024-11-25T11:31:28","30613","<nO>Arvoreta de sub-bosque.</nO>",,"Magnoliopsida",,,"Caliari, CP","2013","07","hartwegiana","(O.Berg) Kiaersk.","UEC105640","01","0","0",,,,,,,,,"SPLINK","Assis","2013-07-01",,,,,,,,,,,,,,,,,,"UEC",,"Durigan, G.","30613","1993","Caliari, C.P.","2013",,"Durigan",,"brazil","sao paulo","assis","estacao ecologica de assis, mata ciliar",,"locality","brazil_sao paulo_assis","brazil_sao paulo_assis",-22.60109057,-50.42074843,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Myrcia hartwegiana","(O.Berg) Kiaersk.","possibly_ok","Myrtaceae","Myrcia hartwegiana","(O.Berg) Kiaersk.","species","name accepted","bfo-10700",,,"Myrcia hartwegiana (O.Berg) Kiaersk.","Myrcia","Myrtaceae","low","Myrcia hartwegiana"
"gbif",,"22036","Myrcia hebepetala DC.","Plantae","Myrtaceae","Myrcia",,,,"Brazil","Sp",,"A Estação Ecológica de Assis (EEA) possui área de 1312,28ha, e localiza-se entre as altitudes de 520 e 590m.",,"Escola Superior de Agricultura ''Luiz de Queiroz'' - ESALQ/USP","OCCURRENCE",,"Ana Paula G. Savassi","-50.4304212","-22.6404655","2016-07-29",,,,"Tracheophyta","Magnoliopsida","Myrtales",,,,"hebepetala",,,,,,,,,,,,,,"GBIF","Assis",,"Myrcia hebepetala DC.",,"BR",,"SinBIOTA",,,"Cerradão (Savana Arbórea Densa ou Florestada)",,,,"ACCEPTED","SPECIES","Dataset",,,"A Estação Ecológica de Assis (EEA) possui área de 1312,28ha, e localiza-se entre as altitudes de 520 e 590m.",,,,,,,,,,,"brazil","sao paulo","assis","a estacao ecologica de assis",,"locality","brazil_sao paulo_assis","brazil_sao paulo_assis",-22.60109057,-50.42074843,"county","3967832205","443",,,"220360067","663",,,,"PRESENT",,,,,,"Parcela Permanente. Área de 320x320 m dividida em 256 sub-parcelas contíguas de 20x20 m. Em cada uma das sub-parcelas, foram amostrados, georreferenciados e identificados todos os indivíduos arbóreos com PAP (perímetro na altura de 1,30 m a partir do solo) maior ou igual à 15 cm.",,"21944",,,,,,,,,,,,"8172979",,,,,,,,,,,"Myrcia",,,,,,"c1c5ef4b-8309-4f04-9247-3f7644260c85",,,TRUE,FALSE,"Myrcia hebepetala","Myrcia hebepetala","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,,"EPSG:4291",,,,,,,,,,,,,,,,,,"brazil_sao paulo_assis","Brazil","São Paulo","Assis",,"check_local.2municip.","Myrcia hebepetala","DC.","name_w_authors","Myrtaceae","Myrcia hebepetala","DC.","species","name accepted","bfo-10702",,,"Myrcia hebepetala DC.","Myrcia","Myrtaceae","unknown","Myrcia hebepetala"
"user","RB","RB00934508","Myrcia multiflora (Lam.) DC.","Plantae","Myrtaceae","Myrcia","2003","12","1","Brasil","São Paulo",,"Estação Ecológica de Assis, Estrada de acesso à trilha do cerrado.",,"JBRJ","Preserved Specimen",,"A.P. Savassi-Coutinho; V.R. Scalon","-50.3666667","-22.5833333",,"846",,,,,,"F.F. Mazine-Capelo",,,"multiflora","(Lam.) DC.",,,"22º35´","50º22´W","520",,,,,,,,,"Assis",,,,"BR",,,"2003-12-01","Borda de Cerradão.",,,,,,"sp.","Physical Object",,,,"RB",,"Savassi-Coutinho, A.P.","846","2003","Mazine-Capelo, F.F.","n.d.","Scalon, V.R.","Savassi-Coutinho",,"brazil","sao paulo","assis","estacao ecologica de assis, estrada de acesso a trilha do cerrado",,"locality","brazil_sao paulo_assis","brazil_sao paulo_assis",-22.60109057,-50.42074843,"county",,,,,"urn:catalog:JBRJ:RB:934508",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/93/45/8/00934508.jpg",,,,,,,,,,,,,,,,,,,"2017-10-19 07:35:05+00","Angiospermas","brazil_sao paulo_assis","Brazil","São Paulo","Assis",,"check_local.2municip.","Myrcia multiflora","(Lam.) DC.","name_w_authors","Myrtaceae","Myrcia multiflora","(Lam.) DC.","species","name accepted","bfo-10730",,,"Myrcia multiflora (Lam.) DC.","Myrcia","Myrtaceae","high","Myrcia multiflora"
"gbif",,"22037","Calyptranthes clusiifolia O.Berg","Plantae","Myrtaceae","Myrcia",,,,"Brazil","Sp",,"A Estação Ecológica de Assis (EEA) possui área de 1312,28ha, e localiza-se entre as altitudes de 520 e 590m.",,"ESALQ/Piracicaba","OCCURRENCE",,"Carolina Mathias Moreira","-50.4304212","-22.6404655","2016-07-29",,,,"Tracheophyta","Magnoliopsida","Myrtales",,,,"clusiifolia",,,,,,,,,,,,,,"GBIF","Assis",,"Myrcia neoclusiifolia A.R.Lourenço & E.Lucas",,"BR",,"SinBIOTA",,,"Cerradão (Savana Arbórea Densa ou Florestada)",,,,"SYNONYM","SPECIES","Dataset",,,"A Estação Ecológica de Assis (EEA) possui área de 1312,28ha, e localiza-se entre as altitudes de 520 e 590m.",,,,,,,,,,,"brazil","sao paulo","assis","a estacao ecologica de assis",,"locality","brazil_sao paulo_assis","brazil_sao paulo_assis",-22.60109057,-50.42074843,"county","3967833235","388",,,"220370015","1612",,,,"PRESENT",,,,,,"Parcela Permanente. Área de 320x320 m dividida em 256 sub-parcelas contíguas de 20x20 m. Em cada uma das sub-parcelas, foram amostrados, georreferenciados e identificados todos os indivíduos arbóreos com PAP (perímetro na altura de 1,30 m a partir do solo) maior ou igual à 15 cm.",,"21945",,,,,,,,,,,,"8174288",,,,,,,,,,,"Calyptranthes",,,,,,"c1c5ef4b-8309-4f04-9247-3f7644260c85",,,TRUE,FALSE,"Myrcia neoclusiifolia","Calyptranthes clusiifolia","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,,,"EPSG:4291",,,,,,,,,,,,,,,,,,"brazil_sao paulo_assis","Brazil","São Paulo","Assis",,"check_local.2municip.","Myrcia neoclusiifolia","A.R.Lourenço & E.Lucas","name_w_authors","Myrtaceae","Myrcia neoclusiifolia","A.R.Lourenço & E.Lucas","species","replaced synonym","bfo-608733","Myrcia neoclusiifolia","A.R.Lourenço & E.Lucas","Myrcia neoclusiifolia A.R.Lourenço & E.Lucas","Myrcia","Myrtaceae","unknown","Myrcia neoclusiifolia"
"speciesLink","UEC","71437","Calyptranthes lucida","Plantae","Myrtaceae","Calyptranthes","1992","04","28","Brazil","São Paulo","Assis","Estação Ecológica de Assis, Mata Ciliar","23972","UNICAMP","S","2","Durigan, G","-50.41","-22.66","2024-11-25T11:31:01","30672","<nO>Árvore de pequeno porte casca rugosa.</nO>",,"Magnoliopsida",,,,,,"lucida","Mart. ex A.DC.",,,"0","0",,,,,,,,,"SPLINK","Assis",,,,,,,,,,,,,,,,,,,"UEC",,"Durigan, G.","30672","1992","s.n.","n.d.",,"Durigan",,"brazil","sao paulo","assis","estacao ecologica de assis, mata ciliar",,"locality","brazil_sao paulo_assis","brazil_sao paulo_assis",-22.60109057,-50.42074843,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Myrcia neolucida","A.R.Lourenço & E.Lucas","possibly_ok","Myrtaceae","Myrcia neolucida","A.R.Lourenço & E.Lucas","species","author misspelled|replaced synonym","bfo-611353","Myrcia neolucida","A.R.Lourenço & E.Lucas","Myrcia neolucida A.R.Lourenço & E.Lucas","Myrcia","Myrtaceae","unknown","Myrcia neolucida"
"speciesLink","ESA","117520","Myrcia tomentosa","Plantae","Myrtaceae","Myrcia","2010","01","21","Brasil","São Paulo","Assis","Estação Ecológica de Assis - Instituto Florestal - Projeto Parcelas Permanentes - Biota Fapesp - Estrada em direção a parcela","23972","ESALQ","PreservedSpecimen","8","Flores, T.B.","-50.41","-22.66","2025-01-15T09:29:54","328","<nO>Árvore ca. 4m de altura. Material vegetativo.</nO>",,,,,,,,"tomentosa",,"ESA117520",,,,,,,,,,,,"SPLINK","Assis",,,,,,,,,,,,,,,,,,,"ESA",,"Flores, T.B.","328","2010","s.n.","n.d.",,"Flores",,"brazil","sao paulo","assis","estacao ecologica de assis - instituto florestal - projeto parcelas permanentes - biota fapesp - estrada em direcao a parcela",,"locality","brazil_sao paulo_assis","brazil_sao paulo_assis",-22.60109057,-50.42074843,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Myrcia nivea","Cambess.","possibly_ok","Myrtaceae","Myrcia nivea","Cambess.","species","+1 name, but 1 accepted","bfo-31604","Myrcia nivea","Cambess.","Myrcia nivea Cambess.","Myrcia","Myrtaceae","high","Myrcia nivea"
"speciesLink","UEC","71448","Myrcia fallax","Plantae","Myrtaceae","Myrcia","1992","08","17","Brazil","São Paulo","Assis","Estação Ecológica de Assis.","23972","UNICAMP","S","2","Durigan, G","-50.41","-22.66","2024-11-25T11:31:28","30675","<nO>Árvore 8m de altura.; Mata ciliar.</nO>",,"Magnoliopsida",,,,,,"fallax","(Rich.) A.DC.","UEC117380",,"0","0",,,,,,,,,"SPLINK","Assis",,,,,,,,,,,,,,,,,,,"UEC",,"Durigan, G.","30675","1992","s.n.","n.d.",,"Durigan",,"brazil","sao paulo","assis","estacao ecologica de assis",,"locality","brazil_sao paulo_assis_estacao ecologica assis","brazil_sao paulo_assis_eec assis",-22.595556,-50.378056,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Myrcia splendens","(Sw.) DC.","possibly_ok","Myrtaceae","Myrcia splendens","(Sw.) DC.","species","author misspelled|replaced synonym","bfo-10759","Myrcia splendens","(Sw.) DC.","Myrcia splendens (Sw.) DC.","Myrcia","Myrtaceae","unknown","Myrcia splendens"
"gbif",,"22036","Myrcia tomentosa (Aubl.) DC.","Plantae","Myrtaceae","Myrcia",,,,"Brazil","Sp",,"A Estação Ecológica de Assis (EEA) possui área de 1312,28ha, e localiza-se entre as altitudes de 520 e 590m.",,"Escola Superior de Agricultura ''Luiz de Queiroz'' - ESALQ/USP","OCCURRENCE",,"Ana Paula G. Savassi","-50.4304212","-22.6404655","2016-07-29",,,,"Tracheophyta","Magnoliopsida","Myrtales",,,,"tomentosa",,,,,,,,,,,,,,"GBIF","Assis",,"Myrcia tomentosa (Aubl.) DC.",,"BR",,"SinBIOTA",,,"Cerradão (Savana Arbórea Densa ou Florestada)",,,,"ACCEPTED","SPECIES","Dataset",,,"A Estação Ecológica de Assis (EEA) possui área de 1312,28ha, e localiza-se entre as altitudes de 520 e 590m.",,,,,,,,,,,"brazil","sao paulo","assis","a estacao ecologica de assis",,"locality","brazil_sao paulo_assis","brazil_sao paulo_assis",-22.60109057,-50.42074843,"county","3967832206","443",,,"220360070","663",,,,"PRESENT",,,,,,"Parcela Permanente. Área de 320x320 m dividida em 256 sub-parcelas contíguas de 20x20 m. Em cada uma das sub-parcelas, foram amostrados, georreferenciados e identificados todos os indivíduos arbóreos com PAP (perímetro na altura de 1,30 m a partir do solo) maior ou igual à 15 cm.",,"21944",,,,,,,,,,,,"8175120",,,,,,,,,,,"Myrcia",,,,,,"c1c5ef4b-8309-4f04-9247-3f7644260c85",,,TRUE,FALSE,"Myrcia tomentosa","Myrcia tomentosa","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,,,"EPSG:4291",,,,,,,,,,,,,,,,,,"brazil_sao paulo_assis","Brazil","São Paulo","Assis",,"check_local.2municip.","Myrcia tomentosa","(Aubl.) DC.","name_w_authors","Myrtaceae","Myrcia tomentosa","(Aubl.) DC.","species","name accepted","bfo-10772",,,"Myrcia tomentosa (Aubl.) DC.","Myrcia","Myrtaceae","unknown","Myrcia tomentosa"
"speciesLink","SORO","4748","Myrcia venulosa","Plantae","Myrtaceae","Myrcia","2003","01","09","Brasil","São Paulo","Assis","Estação Ecológica de Assis, Estrada de acesso a trilha do cerrado, borda de Cerradão. 520m",,"UFSCar","PreservedSpecimen","391","Svassi-Coutinho, A.P.;Oliveira, A.C.P.; Tsuji, R.; Souza, V.C.","-50.366667","-22.583333","2025-05-05T15:48:19","848","<nO>Árvore; ca. De 3m de altura; frutos imaturos verdes</nO>",,,,,,,,"venulosa","DC.","SORO004748",,"22°35'S","50°22'W",,,,,,,,,"SPLINK","Assis",,,,,,,,,,,,,,,,,,,"SORO",,"Svassi-Coutinho, A.P.","848","2003","s.n.","n.d.","Oliveira, A.C.P.; Tsuji, R.; Souza, V.C.","Svassi-Coutinho",,"brazil","sao paulo","assis","estacao ecologica de assis, estrada de acesso a trilha do cerrado",,"locality","brazil_sao paulo_assis","brazil_sao paulo_assis",-22.60109057,-50.42074843,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Myrcia venulosa","DC.","possibly_ok","Myrtaceae","Myrcia venulosa","DC.","species","name accepted","bfo-10776",,,"Myrcia venulosa DC.","Myrcia","Myrtaceae","unknown","Myrcia venulosa"
"gbif",,"22038","Myrcia vestita DC.","Plantae","Myrtaceae","Myrcia","2011",,,"Brazil","Sp",,"A Estação Ecológica de Assis (EEA) possui área de 1312,28ha, e localiza-se entre as altitudes de 520 e 590m.",,"ESALQ/Piracicaba","OCCURRENCE",,"Caio Santilli","-50.4304212","-22.6404655","2016-07-29",,,,"Tracheophyta","Magnoliopsida","Myrtales",,,,"vestita",,,,,,,,,,,,,,"GBIF","Assis",,"Myrcia vestita DC.",,"BR",,"SinBIOTA","2011-04-05/2011-11-01",,"Cerradão (Savana Arbórea Densa ou Florestada)",,,,"ACCEPTED","SPECIES","Dataset",,,"A Estação Ecológica de Assis (EEA) possui área de 1312,28ha, e localiza-se entre as altitudes de 520 e 590m.",,,,,,,,,,,"brazil","sao paulo","assis","a estacao ecologica de assis",,"locality","brazil_sao paulo_assis","brazil_sao paulo_assis",-22.60109057,-50.42074843,"county","3967832242","388",,,"220380076","1629",,,,"PRESENT",,,,,,"Parcela Permanente. Área de 320x320 m dividida em 256 sub-parcelas contíguas de 20x20 m. Em cada uma das sub-parcelas, foram amostrados, georreferenciados e identificados todos os indivíduos arbóreos com PAP (perímetro na altura de 1,30 m a partir do solo) maior ou igual à 15 cm.",,"21946",,,,,,,,,,,,"8175111",,,,,,,,,,,"Myrcia",,,,,,"c1c5ef4b-8309-4f04-9247-3f7644260c85",,,TRUE,FALSE,"Myrcia vestita","Myrcia vestita","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,,,"EPSG:4291",,,,,,,,,,,,,,,,,,"brazil_sao paulo_assis","Brazil","São Paulo","Assis",,"check_local.2municip.","Myrcia vestita","DC.","name_w_authors","Myrtaceae","Myrcia vestita","DC.","species","name accepted","bfo-25870",,,"Myrcia vestita DC.","Myrcia","Myrtaceae","unknown","Myrcia vestita"
"speciesLink","UEC","071439","Myrciaria delicatula","Plantae","Myrtaceae","Myrciaria","1992","04","27","Brazil","São Paulo","Assis","Estação Ecológica de Assis.","23972","UNICAMP","S","2","Durigan, G","-50.41","-22.66","2025-04-07T11:01:20","30670","<nO>Árvore 8m de altura, casca lisa acinzentada.; Mata ciliar.</nO>",,"Magnoliopsida",,,,,,"delicatula","(A.DC.) O.Berg","UEC112468",,"0","0",,,,,,,,,"SPLINK","Assis",,,,,,,,,,,,,,,,,,,"UEC",,"Durigan, G.","30670","1992","s.n.","n.d.",,"Durigan",,"brazil","sao paulo","assis","estacao ecologica de assis",,"locality","brazil_sao paulo_assis_estacao ecologica assis","brazil_sao paulo_assis_eec assis",-22.595556,-50.378056,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Myrciaria delicatula","(DC.) O.Berg","possibly_ok","Myrtaceae","Myrciaria delicatula","(DC.) O.Berg","species","author misspelled","bfo-10789",,,"Myrciaria delicatula (DC.) O.Berg","Myrciaria","Myrtaceae","unknown","Myrciaria delicatula"
"gbif",,"22037","Myrciaria floribunda (West ex Willd.) O.Berg","Plantae","Myrtaceae","Myrciaria",,,,"Brazil","Sp",,"A Estação Ecológica de Assis (EEA) possui área de 1312,28ha, e localiza-se entre as altitudes de 520 e 590m.",,"ESALQ/Piracicaba","OCCURRENCE",,"Carolina Mathias Moreira","-50.4304212","-22.6404655","2016-07-29",,,,"Tracheophyta","Magnoliopsida","Myrtales",,,,"floribunda",,,,,,,,,,,,,,"GBIF","Assis",,"Myrciaria floribunda (West ex Willd.) O.Berg",,"BR",,"SinBIOTA",,,"Cerradão (Savana Arbórea Densa ou Florestada)",,,,"ACCEPTED","SPECIES","Dataset",,,"A Estação Ecológica de Assis (EEA) possui área de 1312,28ha, e localiza-se entre as altitudes de 520 e 590m.",,,,,,,,,,,"brazil","sao paulo","assis","a estacao ecologica de assis",,"locality","brazil_sao paulo_assis","brazil_sao paulo_assis",-22.60109057,-50.42074843,"county","3967833243","388",,,"220370073","1612",,,,"PRESENT",,,,,,"Parcela Permanente. Área de 320x320 m dividida em 256 sub-parcelas contíguas de 20x20 m. Em cada uma das sub-parcelas, foram amostrados, georreferenciados e identificados todos os indivíduos arbóreos com PAP (perímetro na altura de 1,30 m a partir do solo) maior ou igual à 15 cm.",,"21945",,,,,,,,,,,,"8177086",,,,,,,,,,,"Myrciaria",,,,,,"c1c5ef4b-8309-4f04-9247-3f7644260c85",,,TRUE,FALSE,"Myrciaria floribunda","Myrciaria floribunda","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC",,,,"EPSG:4291",,,,,,,,,,,,,,,,,,"brazil_sao paulo_assis","Brazil","São Paulo","Assis",,"check_local.2municip.","Myrciaria floribunda","(H.West ex Willd.) O.Berg","name_w_authors","Myrtaceae","Myrciaria floribunda","(H.West ex Willd.) O.Berg","species","author misspelled","bfo-10792",,,"Myrciaria floribunda (H.West ex Willd.) O.Berg","Myrciaria","Myrtaceae","unknown","Myrciaria floribunda"
"gbif",,"22036","Myrsine ferruginea (Ruiz & Pav.) A.DC., 1834","Plantae","Primulaceae","Myrsine",,,,"Brazil","Sp",,"A Estação Ecológica de Assis (EEA) possui área de 1312,28ha, e localiza-se entre as altitudes de 520 e 590m.",,"Escola Superior de Agricultura ''Luiz de Queiroz'' - ESALQ/USP","OCCURRENCE",,"Ana Paula G. Savassi","-50.4304212","-22.6404655","2016-07-29",,,,"Tracheophyta","Magnoliopsida","Ericales",,,,"ferruginea",,,,,,,,,,,,,,"GBIF","Assis",,"Myrsine coriacea subsp. coriacea",,"BR",,"SinBIOTA",,,"Cerradão (Savana Arbórea Densa ou Florestada)",,,,"SYNONYM","SPECIES","Dataset",,,"A Estação Ecológica de Assis (EEA) possui área de 1312,28ha, e localiza-se entre as altitudes de 520 e 590m.",,,,,,,,,,,"brazil","sao paulo","assis","a estacao ecologica de assis",,"locality","brazil_sao paulo_assis","brazil_sao paulo_assis",-22.60109057,-50.42074843,"county","3967833229","443",,,"220360074","663",,,,"PRESENT",,,,,,"Parcela Permanente. Área de 320x320 m dividida em 256 sub-parcelas contíguas de 20x20 m. Em cada uma das sub-parcelas, foram amostrados, georreferenciados e identificados todos os indivíduos arbóreos com PAP (perímetro na altura de 1,30 m a partir do solo) maior ou igual à 15 cm.",,"21944",,,,,,,,,,,,"9404180",,,,,,,,,,,"Myrsine",,,,,,"c1c5ef4b-8309-4f04-9247-3f7644260c85",,,TRUE,FALSE,"Myrsine coriacea","Myrsine ferruginea","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,,"EPSG:4291",,,,,,,,,,,,,,,,,,"brazil_sao paulo_assis","Brazil","São Paulo","Assis",,"check_local.2municip.","Myrsine coriacea","(Sw.) R.Br. ex Roem. & Schult.","indet","Primulaceae","Myrsine coriacea","(Sw.) R.Br. ex Roem. & Schult.","species","replaced synonym","bfo-10228","Myrsine coriacea","(Sw.) R.Br. ex Roem. & Schult.","Myrsine coriacea (Sw.) R.Br. ex Roem. & Schult.","Myrsine","Primulaceae","unknown","Myrsine coriacea"
"speciesLink","UEC","71283","Myrsine gardneriana","Plantae","Primulaceae","Myrsine","1993","04","14","Brazil","São Paulo","Assis","Estação Ecológica de Assis, mata ciliar","23972","UNICAMP","S","2","Durigan, G","-50.41","-22.66","2024-11-25T11:33:08","30726","<nO>Árvore de pequeno porte.</nO>",,"Magnoliopsida",,,"Freitas, MF","2010","08","gardneriana","A.DC.","UEC063501","03","0","0",,,,,,,,,"SPLINK","Assis","2010-08-03",,,,,,,,,,,,,,,,,,"UEC",,"Durigan, G.","30726","1993","Freitas, M.F.","2010",,"Durigan",,"brazil","sao paulo","assis","estacao ecologica de assis, mata ciliar",,"locality","brazil_sao paulo_assis","brazil_sao paulo_assis",-22.60109057,-50.42074843,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Myrsine gardneriana","A.DC.","possibly_ok","Primulaceae","Myrsine gardneriana","A.DC.","species","name accepted","bfo-10230",,,"Myrsine gardneriana A.DC.","Myrsine","Primulaceae","high","Myrsine gardneriana"
"speciesLink","UEC","071046","Rapanea lancifolia","Plantae","Primulaceae","Rapanea","1992","05","06","Brazil","São Paulo","Assis","Estação Ecológica de Assis","23972","UNICAMP","S","2","Durigan, G","-50.41","-22.66","2024-11-25T11:33:12","30727","<nO>Árvore de estrato dominante.; Mata Ciliar.</nO>",,"Magnoliopsida",,,"Bernacci, LC; Jung-Mendaçolli, SL","2002","08","lancifolia","(Mart.) Mez",,"15","0","0",,,,,,,,,"SPLINK","Assis","2002-08-15",,,,,,,,,,,,,,,,,,"UEC",,"Durigan, G.","30727","1992","Bernacci, L.C.","2002",,"Durigan","Jung-Mendacolli, S.L.","brazil","sao paulo","assis","estacao ecologica de assis",,"locality","brazil_sao paulo_assis_estacao ecologica assis","brazil_sao paulo_assis_eec assis",-22.595556,-50.378056,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Myrsine lancifolia","Mart.","possibly_ok","Primulaceae","Myrsine lancifolia","Mart.","species","replaced synonym","bfo-10233","Myrsine lancifolia","Mart.","Myrsine lancifolia Mart.","Myrsine","Primulaceae","high","Myrsine lancifolia"
