"data_source","collectionCode","catalogNumber","scientificName","kingdom","family","genus","year","month","day","country","stateProvince","county","locality","institutionCode","basisOfRecord","verbatimLatitude","verbatimLongitude","collectionID","specificepithet","recordedBy","decimalLongitude","decimalLatitude","modified","scientificNameAuthorship","recordNumber","occurrenceRemarks","identifiedBy","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","barcode","continentocean","phylum","preparationtype","order","minimumelevationinmeters","maximumelevationinmeters","class","infraspecificepithet","individualcount","downloadedFrom","municipality","dateIdentified","acceptedScientificName","bibliographicCitation","countryCode","datasetID","datasetName","eventDate","fieldNotes","habitat","identificationRemarks","latitude","longitude","taxonomicStatus","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","X","gbifID","accessRights","language","license","publisher","references","rightsHolder","institutionID","ownerInstitutionCode","informationWithheld","dataGeneralizations","dynamicProperties","occurrenceID","recordedByID","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","caste","behavior","vitality","establishmentMeans","degreeOfEstablishment","pathway","georeferenceVerificationStatus","occurrenceStatus","preparations","disposition","associatedOccurrences","associatedReferences","associatedSequences","associatedTaxa","otherCatalogNumbers","organismID","organismName","organismScope","associatedOrganisms","previousIdentifications","organismRemarks","materialEntityID","materialEntityRemarks","verbatimLabel","materialSampleID","eventID","parentEventID","eventType","fieldNumber","eventTime","startDayOfYear","endDayOfYear","samplingProtocol","sampleSizeValue","sampleSizeUnit","samplingEffort","eventRemarks","locationID","higherGeographyID","higherGeography","continent","waterBody","islandGroup","island","verticalDatum","verbatimDepth","minimumDistanceAboveSurfaceInMeters","maximumDistanceAboveSurfaceInMeters","locationAccordingTo","locationRemarks","coordinateUncertaintyInMeters","pointRadiusSpatialFit","verbatimCoordinateSystem","verbatimSRS","footprintWKT","footprintSRS","footprintSpatialFit","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceRemarks","geologicalContextID","earliestEonOrLowestEonothem","latestEonOrHighestEonothem","earliestEraOrLowestErathem","latestEraOrHighestErathem","earliestPeriodOrLowestSystem","latestPeriodOrHighestSystem","earliestEpochOrLowestSeries","latestEpochOrHighestSeries","earliestAgeOrLowestStage","latestAgeOrHighestStage","lowestBiostratigraphicZone","highestBiostratigraphicZone","lithostratigraphicTerms","group","formation","member","bed","identificationID","verbatimIdentification","identificationQualifier","typeStatus","identifiedByID","identificationReferences","identificationVerificationStatus","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","superfamily","subfamily","tribe","subtribe","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","verbatimTaxonRank","vernacularName","nomenclaturalCode","nomenclaturalStatus","taxonRemarks","datasetKey","publishingCountry","lastInterpreted","elevation","elevationAccuracy","depth","depthAccuracy","distanceFromCentroidInMeters","issue","mediaType","hasCoordinate","hasGeospatialIssues","taxonKey","acceptedTaxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","subgenusKey","speciesKey","species","verbatimScientificName","typifiedName","protocol","lastParsed","lastCrawled","repatriated","relativeOrganismQuantity","projectId","isSequenced","gbifRegion","publishedByGbifRegion","level0Gid","level0Name","level1Gid","level1Name","level2Gid","level2Name","level3Gid","level3Name","iucnRedListCategory","associatedMedia","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","scientificNameAuthorship.y","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","right","modified_incomplete","Clado","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","source","loc.correct.mun.1","NAME_0.1","NAME_1.1","NAME_2.1","NAME_3.1","source.1","loc.correct.mun.2","NAME_0.2","NAME_1.2","NAME_2.2","NAME_3.2","source.2","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"speciesLink","IAC","51225","Andira fraxinifolia","Plantae","Fabaceae(=Leguminosae)","Andira","1987","01","21","Brasil","São Paulo","Angatuba","Estação Ecológica de Angatuba (IF)","IAC","PreservedSpecimen","-23.423889","-48.35056","64","fraxinifolia","R.B. Torres; N. Figueiredo & A.R. Oliveira (2)","-48.35056","-23.423889","2023-09-15T15:15:28","Benth.","137",,"J.Y. Tamashiro","1988","05","21",,,,"Tracheophyta",,"Fabales",,,"Magnoliopsida",,,"SPLINK","Angatuba","1988-05-21",,,,,,,,,,,,,,,,,,"IAC",,"Torres, R.B.","137","1987","Tamashiro, J.Y.","1988","Figueiredo, N.; Oliveira, A.R.","Torres",,"brazil","sao paulo","angatuba","estacao ecologica de angatuba",,"locality","brazil_sao paulo_angatuba_estacao ecologica angatuba","brazil_sao paulo_angatuba_estacao ecologica angatuba",-23.410524,-48.363259,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Andira fraxinifolia","Benth.","possibly_ok","Fabaceae","Andira fraxinifolia","Benth.","species","name accepted","bfo-29442",,,"Andira fraxinifolia Benth.","Andira","Fabaceae","high","Andira fraxinifolia"
"speciesLink","SPSF","38153","Aniba firmula","Plantae","Lauraceae","Aniba","2007","02","13","Brasil","SP","Angatuba","Estação Ecológica de Angatuba","IF","PreservedSpecimen",,,"13","firmula","N. Guerin & G.A.D.C. Franco & G.Durigan & N.M.Ivanaukas & K.Z.Gimenes & C.S.Carvalho & E.Furlan & J.J.Marques & B.C.Oliveira","-48.368611","-23.409167","2024-08-06T09:14:25","(Nees & Mart.) (Mez)","83","<nO>COLETA: Árvore de 9 m,fruto imaturo verde;</nO>","G.A.D.C. Franco","2007","02","20",,"SPSF00038153","América do Sul","Magnoliophyta",,"Laurales","797","797","Magnoliopsida",,,"SPLINK","Angatuba","2007-02-20",,,,,,,,,,,,,,,,,,"SPSF",,"Guerin, N.","83","2007","Franco, G.A.D.C.","2007","Franco, G.A.D.C.; Durigan, G.; Ivanaukas, N.M.; Gimenes, K.Z.; Carvalho, C.S.; Furlan, E.; Marques, J.J.; Oliveira, B.C.","Guerin",,"brazil","sao paulo","angatuba","estacao ecologica de angatuba",,"locality","brazil_sao paulo_angatuba_estacao ecologica angatuba","brazil_sao paulo_angatuba_estacao ecologica angatuba",-23.410524,-48.363259,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Aniba firmula","(Nees & Mart.) Mez","possibly_ok","Lauraceae","Aniba firmula","(Nees & Mart.) Mez","species","author misspelled","bfo-8383",,,"Aniba firmula (Nees & Mart.) Mez","Aniba","Lauraceae","medium","Aniba firmula"
"speciesLink","IAC","50988","Annona cacans","Plantae","Annonaceae","Annona","1987","10","09","Brasil","São Paulo","Angatuba","Estação Ecológica de Angatuba (IF)","IAC","PreservedSpecimen","-23.423889","-48.35056","64","cacans","R.B. Torres; N. Figueiredo & A.R. Oliveira (2)","-48.35056","-23.423889","2023-06-29T09:30:20","Warm.","297",,"M.C. Dias","1987","06","09",,,,"Tracheophyta",,"Magnoliales",,,"Magnoliopsida",,,"SPLINK","Angatuba","1987-06-09",,,,,,,,,,,,,,,,,,"IAC",,"Torres, R.B.","297","1987","Dias, M.C.","1987","Figueiredo, N.; Oliveira, A.R.","Torres",,"brazil","sao paulo","angatuba","estacao ecologica de angatuba",,"locality","brazil_sao paulo_angatuba_estacao ecologica angatuba","brazil_sao paulo_angatuba_estacao ecologica angatuba",-23.410524,-48.363259,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Annona cacans","Warm.","possibly_ok","Annonaceae","Annona cacans","Warm.","species","name accepted","bfo-117069",,,"Annona cacans Warm.","Annona","Annonaceae","high","Annona cacans"
"speciesLink","IAC","50954","Rollinia emarginata","Plantae","Annonaceae","Rollinia",,,,"Brasil","São Paulo","Angatuba","Estação Ecológica de Angatuba (IF)","IAC","PreservedSpecimen","-23.423889","-48.35056","64","emarginata","R.B. Torres; N. Figueiredo & A.R. Oliveira (2)","-48.35056","-23.423889","2023-06-29T09:30:21","Schltdl.","s/nº",,"P.J.M. Maas","1987","11","15",,,,"Tracheophyta",,"Magnoliales",,,"Magnoliopsida",,,"SPLINK","Angatuba","1987-11-15",,,,,,,,,,,,,,,,,,"IAC",,"Torres, R.B.","s.n.","n.d.","Maas, P.J.M.","1987","Figueiredo, N.; Oliveira, A.R.","Torres",,"brazil","sao paulo","angatuba","estacao ecologica de angatuba",,"locality","brazil_sao paulo_angatuba_estacao ecologica angatuba","brazil_sao paulo_angatuba_estacao ecologica angatuba",-23.410524,-48.363259,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Annona emarginata","(Schltdl.) H.Rainer","possibly_ok","Annonaceae","Annona emarginata","(Schltdl.) H.Rainer","species","replaced synonym","bfo-110243","Annona emarginata","(Schltdl.) H.Rainer","Annona emarginata (Schltdl.) H.Rainer","Annona","Annonaceae","high","Annona emarginata"
"speciesLink","IAC","50976","Aristolochia labiata","Plantae","Aristolochiaceae","Aristolochia","1987","05","13","Brasil","São Paulo","Angatuba","Estação Ecológica de Angatuba (IF)","IAC","PreservedSpecimen","-23.423889","-48.35056","64","labiata","R.B. Torres; N. Figueiredo & A.R. Oliveira (2)","-48.35056","-23.423889","2023-06-29T09:33:03","Willd.","204",,"R.B. Torres","1988","06","13",,,,"Tracheophyta",,"Piperales",,,"Magnoliopsida",,,"SPLINK","Angatuba","1988-06-13",,,,,,,,,,,,,,,,,,"IAC",,"Torres, R.B.","204","1987","Torres, R.B.","1988","Figueiredo, N.; Oliveira, A.R.","Torres",,"brazil","sao paulo","angatuba","estacao ecologica de angatuba",,"locality","brazil_sao paulo_angatuba_estacao ecologica angatuba","brazil_sao paulo_angatuba_estacao ecologica angatuba",-23.410524,-48.363259,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Aristolochia labiata","Willd.","possibly_ok","Aristolochiaceae","Aristolochia labiata","Willd.","species","name accepted","bfo-15758",,,"Aristolochia labiata Willd.","Aristolochia","Aristolochiaceae","medium","Aristolochia labiata"
"speciesLink","IAC","50978","Asclepias curassavica","Plantae","Apocynaceae","Asclepias","1987","06","08","Brasil","São Paulo","Angatuba","Estação Ecológica de Angatuba (IF)","IAC","PreservedSpecimen","-23.423889","-48.35056","64","curassavica","R.B. Torres; N. Figueiredo & A.R. Oliveira (2)","-48.35056","-23.423889","2023-09-15T15:16:29","L.","210",,"R.B. Torres","1988","06","08",,,,"Tracheophyta",,"Gentianales",,,"Magnoliopsida",,,"SPLINK","Angatuba","1988-06-08",,,,,,,,,,,,,,,,,,"IAC",,"Torres, R.B.","210","1987","Torres, R.B.","1988","Figueiredo, N.; Oliveira, A.R.","Torres",,"brazil","sao paulo","angatuba","estacao ecologica de angatuba",,"locality","brazil_sao paulo_angatuba_estacao ecologica angatuba","brazil_sao paulo_angatuba_estacao ecologica angatuba",-23.410524,-48.363259,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Asclepias curassavica","L.","possibly_ok","Apocynaceae","Asclepias curassavica","L.","species","name accepted","bfo-4517",,,"Asclepias curassavica L.","Asclepias","Apocynaceae","medium","Asclepias curassavica"
"speciesLink","IAC","51360","Polygala hebeclada","Plantae","Polygalaceae","Polygala","1986","10","30","Brasil","São Paulo","Angatuba","Estação Ecológica de Angatuba (IF)","IAC","PreservedSpecimen","-23.423889","-48.35056","64","hebeclada","R.B. Torres; N. Figueiredo & A.R. Oliveira (2)","-48.35056","-23.423889","2023-06-29T09:28:15","DC.","73",,"R. B. Torres","1988","06","30",,,,"Tracheophyta",,"Fabales",,,"Magnoliopsida",,,"SPLINK","Angatuba","1988-06-30",,,,,,,,,,,,,,,,,,"IAC",,"Torres, R.B.","73","1986","Torres, R.B.","1988","Figueiredo, N.; Oliveira, A.R.","Torres",,"brazil","sao paulo","angatuba","estacao ecologica de angatuba",,"locality","brazil_sao paulo_angatuba_estacao ecologica angatuba","brazil_sao paulo_angatuba_estacao ecologica angatuba",-23.410524,-48.363259,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Asemeia hebeclada","(DC.) J.F.B.Pastore & J.R.Abbott","possibly_ok","Polygalaceae","Asemeia hebeclada","(DC.) J.F.B.Pastore & J.R.Abbott","species","replaced synonym","bfo-127257","Asemeia hebeclada","(DC.) J.F.B.Pastore & J.R.Abbott","Asemeia hebeclada (DC.) J.F.B.Pastore & J.R.Abbott","Asemeia","Polygalaceae","medium","Asemeia hebeclada"
"speciesLink","UEC","151164","Aspidosperma australe","Plantae","Apocynaceae","Aspidosperma","1987","10","09","Brazil","São Paulo","Angatuba","Estação Ecológica de Angatuba. Mata Secundária.","UNICAMP","S","-23.711681","-48.593667","2","australe","Torres, RB; Figueiredo, N; Oliveira, AR","-48.593667","-23.711681","2025-04-07T10:46:27","Müll.Arg.","304","<nO>Árvore 11 m. Beira da mata secundária. Látex branco abundante na nervura central da flor. Flores brancas.</nO>","Marcondes-Ferreira, W","2013","11",,,"UEC037475",,"Magnoliopsida",,,,,,,,"SPLINK","Angatuba","2013-11-NA",,,,,,,,,,,,,,,,,,"UEC",,"Torres, R.B.","304","1987","Marcondes-Ferreira, W.","2013","Figueiredo, N.; Oliveira, A.R.","Torres",,"brazil","sao paulo","angatuba","estacao ecologica de angatuba, mata secundaria",,"locality","brazil_sao paulo_angatuba","brazil_sao paulo_angatuba",-23.43652785,-48.459291,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Aspidosperma australe","Müll.Arg.","possibly_ok","Apocynaceae","Aspidosperma australe","Müll.Arg.","species","name accepted","bfo-4521",,,"Aspidosperma australe Müll.Arg.","Aspidosperma","Apocynaceae","high","Aspidosperma australe"
"speciesLink","UEC","151166","Aspidosperma camporum","Plantae","Apocynaceae","Aspidosperma","1986","10","09","Brazil","São Paulo","Angatuba","Estação Ecológica de Angatuba. Mata Secundária.","UNICAMP","S","-23.71095","-48.586361","2","camporum","Torres, RB; Figueiredo, N; Oliveira, AR","-48.586361","-23.71095","2025-04-07T10:46:27","Müll.Arg.","50","<nO>Árvore 8 m. Interior da mata.Caule liso esbranquiçado com lenticelas. Flores esverdeadas e perfumadas. Frutos maduros velhos.</nO>","Castello, ACD","2018","11",,,"UEC109679",,"Magnoliopsida",,,,,,,,"SPLINK","Angatuba","2018-11-NA",,,,,,,,,,,,,,,,,,"UEC",,"Torres, R.B.","50","1986","Castello, A.C.D.","2018","Figueiredo, N.; Oliveira, A.R.","Torres",,"brazil","sao paulo","angatuba","estacao ecologica de angatuba, mata secundaria",,"locality","brazil_sao paulo_angatuba","brazil_sao paulo_angatuba",-23.43652785,-48.459291,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Aspidosperma camporum","Müll.Arg.","possibly_ok","Apocynaceae","Aspidosperma camporum","Müll.Arg.","species","name accepted","bfo-4522",,,"Aspidosperma camporum Müll.Arg.","Aspidosperma","Apocynaceae","high","Aspidosperma camporum"
"speciesLink","UEC","151165","Aspidosperma cylindrocarpon","Plantae","Apocynaceae","Aspidosperma","1987","09","11","Brazil","São Paulo","Angatuba","Estação Ecológica de Angatuba. Mata Secundária.","UNICAMP","S","-23.711619","-48.593056","2","cylindrocarpon","Torres, RB; Figueiredo, N; Oliveira, AR","-48.593056","-23.711619","2025-04-07T10:46:32","Müll.Arg.","284","<nO>Árvore 16 m. Interior da mata secundária. Córtex cinza. Botões florais amarelos. Flores brancas, perfumadas.</nO>","Marcondes-Ferreira, W","2013","11",,,"UEC037353",,"Magnoliopsida",,,,,,,,"SPLINK","Angatuba","2013-11-NA",,,,,,,,,,,,,,,,,,"UEC",,"Torres, R.B.","284","1987","Marcondes-Ferreira, W.","2013","Figueiredo, N.; Oliveira, A.R.","Torres",,"brazil","sao paulo","angatuba","estacao ecologica de angatuba, mata secundaria",,"locality","brazil_sao paulo_angatuba","brazil_sao paulo_angatuba",-23.43652785,-48.459291,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Aspidosperma cylindrocarpon","Müll.Arg.","possibly_ok","Apocynaceae","Aspidosperma cylindrocarpon","Müll.Arg.","species","name accepted","bfo-4525",,,"Aspidosperma cylindrocarpon Müll.Arg.","Aspidosperma","Apocynaceae","high","Aspidosperma cylindrocarpon"
"speciesLink","IAC","50949","Aspidosperma tomentosum","Plantae","Apocynaceae","Aspidosperma",,,,"Brasil","São Paulo","Angatuba","Estação Ecológica de Angatuba (IF)","IAC","PreservedSpecimen","-23.423889","-48.35056","64","tomentosum","R.B. Torres; N. Figueiredo & A.R. Oliveira (2)","-48.35056","-23.423889","2023-09-15T15:16:29","Mart.","s/nº",,"W. Marcondes-Ferreira","1988","06","30",,,,"Tracheophyta",,"Gentianales",,,"Magnoliopsida",,,"SPLINK","Angatuba","1988-06-30",,,,,,,,,,,,,,,,,,"IAC",,"Torres, R.B.","s.n.","n.d.","Marcondes-Ferreira, W.","1988","Figueiredo, N.; Oliveira, A.R.","Torres",,"brazil","sao paulo","angatuba","estacao ecologica de angatuba",,"locality","brazil_sao paulo_angatuba_estacao ecologica angatuba","brazil_sao paulo_angatuba_estacao ecologica angatuba",-23.410524,-48.363259,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Aspidosperma tomentosum","Mart. & Zucc.","possibly_ok","Apocynaceae","Aspidosperma tomentosum","Mart. & Zucc.","species","author misspelled","bfo-15554",,,"Aspidosperma tomentosum Mart. & Zucc.","Aspidosperma","Apocynaceae","high","Aspidosperma tomentosum"
"speciesLink","IAC","50948","Aspidosperma tomentosum warmingii","Plantae","Apocynaceae","Aspidosperma","1986","10","09","Brasil","São Paulo","Angatuba","Estação Ecológica de Angatuba (IF)","IAC","PreservedSpecimen","-23.423889","-48.35056","64","tomentosum","R.B. Torres; N. Figueiredo & A.R. Oliveira (2)","-48.35056","-23.423889","2023-09-15T15:16:29","Mart.","50",,"W. Marcondes-Ferreira","1988","06","09",,,,"Tracheophyta",,"Gentianales",,,"Magnoliopsida","warmingii",,"SPLINK","Angatuba","1988-06-09",,,,,,,,,,,,,,,,,,"IAC",,"Torres, R.B.","50","1986","Marcondes-Ferreira, W.","1988","Figueiredo, N.; Oliveira, A.R.","Torres",,"brazil","sao paulo","angatuba","estacao ecologica de angatuba",,"locality","brazil_sao paulo_angatuba_estacao ecologica angatuba","brazil_sao paulo_angatuba_estacao ecologica angatuba",-23.410524,-48.363259,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Aspidosperma tomentosum warmingii","Mart.","not_Genus_epithet_format",,"Aspidosperma tomentosum warmingii","Mart.","species","not found",,,,"Aspidosperma tomentosum warmingii Mart.","Aspidosperma","Apocynaceae","high","Aspidosperma tomentosum warmingii"
"speciesLink","IAC","51566","Capsicum lucidum","Plantae","Solanaceae","Capsicum","1987","07","08","Brasil","São Paulo","Angatuba","Estação Ecológica de Angatuba (IF)","IAC","PreservedSpecimen","-23.423889","-48.35056","64","lucidum","R.B. Torres; N. Figueiredo & A.R. Oliveira (2)","-48.35056","-23.423889","2023-09-15T15:21:34","(Moric.) Kuntze","241",,"R.B. Torres","1988","06","08",,,,"Tracheophyta",,"Solanales",,,"Magnoliopsida",,,"SPLINK","Angatuba","1988-06-08",,,,,,,,,,,,,,,,,,"IAC",,"Torres, R.B.","241","1987","Torres, R.B.","1988","Figueiredo, N.; Oliveira, A.R.","Torres",,"brazil","sao paulo","angatuba","estacao ecologica de angatuba",,"locality","brazil_sao paulo_angatuba_estacao ecologica angatuba","brazil_sao paulo_angatuba_estacao ecologica angatuba",-23.410524,-48.363259,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Athenaea fasciculata","(Vell.) I.M.C. Rodrigues & Stehmann","possibly_ok","Solanaceae","Athenaea fasciculata","(Vell.) I.M.C. Rodrigues & Stehmann","species","replaced synonym","bfo-606397","Athenaea fasciculata","(Vell.) I.M.C. Rodrigues & Stehmann","Athenaea fasciculata (Vell.) I.M.C. Rodrigues & Stehmann","Athenaea","Solanaceae","medium","Athenaea fasciculata"
"speciesLink","UEC","151215","Banisteriopsis adenopoda","Plantae","Malpighiaceae","Banisteriopsis","1987","04","23","Brazil","São Paulo","Angatuba","Estação Ecológica de Angatuba. Mata Secundária.","UNICAMP","S","-23.711311","-48.589972","2","adenopoda","Torres, RB; Figueiredo, N; Oliveira, AR","-48.589972","-23.711311","2025-04-07T10:58:00","(A.Juss.) B.Gates","177","<nO>Trepadeira. Flores cremes. Frutos verdes.</nO>","Torres, RB","1988",,,,"UEC021285",,"Magnoliopsida",,,,,,,,"SPLINK","Angatuba","1988-NA-NA",,,,,,,,,,,,,,,,,,"UEC",,"Torres, R.B.","177","1987","Torres, R.B.","1988","Figueiredo, N.; Oliveira, A.R.","Torres",,"brazil","sao paulo","angatuba","estacao ecologica de angatuba, mata secundaria",,"locality","brazil_sao paulo_angatuba","brazil_sao paulo_angatuba",-23.43652785,-48.459291,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"check_local.2municip.","Banisteriopsis adenopoda","(A.Juss.) B.Gates","possibly_ok","Malpighiaceae","Banisteriopsis adenopoda","(A.Juss.) B.Gates","species","name accepted","bfo-8804",,,"Banisteriopsis adenopoda (A.Juss.) B.Gates","Banisteriopsis","Malpighiaceae","medium","Banisteriopsis adenopoda"
