"Nome_UC","Localidade","Municipio","Estado","Freq"
"REFÚGIO DE VIDA SILVESTRE DO ARQUIPÉLAGO DE ALCATRAZES","Ilha das Alcatrazes","","São Paulo",3
"REFÚGIO DE VIDA SILVESTRE DO ARQUIPÉLAGO DE ALCATRAZES","Estação Ecológica Tupinambás, Arquipélago de Alcatrazes","São Sebastião","São Paulo",3
"REFÚGIO DE VIDA SILVESTRE DO BICUDINHO","Mpio","","São Paulo",4
"REFÚGIO DE VIDA SILVESTRE DO BICUDINHO","Mpio. Biritiba, Mirim, Estacao Biologica Boraceia, along trail ascending the ridge into forest behind the station","","São Paulo",3
"REFÚGIO DE VIDA SILVESTRE DO BICUDINHO","Mirim","","São Paulo",3
"REFÚGIO DE VIDA SILVESTRE DO BICUDINHO","Estacao Biologica Boraceia","","São Paulo",3
"REFÚGIO DE VIDA SILVESTRE DO BICUDINHO","Biritiba","","São Paulo",3
"REFÚGIO DE VIDA SILVESTRE DO BICUDINHO","along trail ascending the ridge into forest behind the station","","São Paulo",3
"REFÚGIO DE VIDA SILVESTRE DO BICUDINHO","Estrada entre a casa principal e a cancela da Sabesp","Salesópolis","São Paulo",2
"REFÚGIO DE VIDA SILVESTRE DO BICUDINHO","Estacáo Ecológica da Boracéia. Estrada entre a casa principal e a cancela da Sabesp","Salesópolis","São Paulo",2
"REFÚGIO DE VIDA SILVESTRE DO BICUDINHO","estacao ecologica da boraceia, estrada entre a casa principal e a cancela da sabesp","Salesópolis","São Paulo",2
"REFÚGIO DE VIDA SILVESTRE DO BICUDINHO","Estacáo Ecológica da Boracéia","Salesópolis","São Paulo",2
"REFÚGIO DE VIDA SILVESTRE DO BICUDINHO","Mun","Salesópolis","São Paulo",1
"REFÚGIO DE VIDA SILVESTRE DO BICUDINHO","Mpio. Biritiba Mirm, Estacao Biologica Coraceia, along trail ascending the ridge into the forest behind the station","","São Paulo",1
"REFÚGIO DE VIDA SILVESTRE DO BICUDINHO","Estação Biológica de Boraceia","Salesópolis","São Paulo",1
"REFÚGIO DE VIDA SILVESTRE DO BICUDINHO","Estacao Biologica Coraceia","","São Paulo",1
"REFÚGIO DE VIDA SILVESTRE DO BICUDINHO","Estacao Biologica Boraceia","Salesópolis","São Paulo",1
"REFÚGIO DE VIDA SILVESTRE DO BICUDINHO","Biritiba Mirm","","São Paulo",1
"REFÚGIO DE VIDA SILVESTRE DO BICUDINHO","Biritiba Mirim","Salesópolis","São Paulo",1
"REFÚGIO DE VIDA SILVESTRE DO BICUDINHO","along trail ascending the ridge into the forest behind the station","","São Paulo",1
"REFÚGIO DE VIDA SILVESTRE DO BICUDINHO","along trail ascending the ridge into forest behind the station","Salesópolis","São Paulo",1
"RESERVA BIOLÓGICA MOGI-GUAÇU","Gleba A","Mogi Guaçu","São Paulo",45
"RESERVA BIOLÓGICA MOGI-GUAÇU","Reserva Biológica de Mogi Guaçu","Mogi Guaçu","São Paulo",23
"RESERVA BIOLÓGICA MOGI-GUAÇU","Reserva Florestal","Mogi Guaçu","São Paulo",22
"RESERVA BIOLÓGICA MOGI-GUAÇU","Fazenda Campininha, Gleba A","Mogi Guaçu","São Paulo",19
"RESERVA BIOLÓGICA MOGI-GUAÇU","Martinho Prado","Mogi Guaçu","São Paulo",16
"RESERVA BIOLÓGICA MOGI-GUAÇU","fazenda campininha, reserva biologica de mogi guacu","Mogi Guaçu","São Paulo",11
"RESERVA BIOLÓGICA MOGI-GUAÇU","Mata do Córrego Bonato","Mogi Guaçu","São Paulo",8
"RESERVA BIOLÓGICA MOGI-GUAÇU","fazenda campininha, reserva biologica de mogi-guacu","Mogi Guaçu","São Paulo",8
"RESERVA BIOLÓGICA MOGI-GUAÇU","Fazenda Campininha, Mata do Córrego Bonato","Mogi Guaçu","São Paulo",8
"RESERVA BIOLÓGICA MOGI-GUAÇU","Fazenda Campininha, Fazenda Campininha. Gleba A","Mogi Guaçu","São Paulo",7
"RESERVA BIOLÓGICA MOGI-GUAÇU","Reserva Biológica Estação Experimental de Mogi-Guaçu","Mogi Guaçu","São Paulo",6
"RESERVA BIOLÓGICA MOGI-GUAÇU","fazenda campininha, reserva biologica estacao experimental de mogi-guacu","Mogi Guaçu","São Paulo",6
"RESERVA BIOLÓGICA MOGI-GUAÇU","fazenda campininha, mata do corrego do bonato","Mogi Guaçu","São Paulo",5
"RESERVA BIOLÓGICA MOGI-GUAÇU","Trilha do Goiabal","Mogi Guaçu","São Paulo",4
"RESERVA BIOLÓGICA MOGI-GUAÇU","Reserva Biológica e Estação Experimental de Mogi Guaçu","Mogi Guaçu","São Paulo",4
"RESERVA BIOLÓGICA MOGI-GUAÇU","reserva biologica de mogi guacu, fazenda campininha","Mogi Guaçu","São Paulo",4
"RESERVA BIOLÓGICA MOGI-GUAÇU","Reserva Biológica de Mogi Guaçu, Atrás da sede da reserva","Mogi Guaçu","São Paulo",4
"RESERVA BIOLÓGICA MOGI-GUAÇU","fazenda campininha, reserva biologica e estacao experimental de mogi guacu","Mogi Guaçu","São Paulo",4
"RESERVA BIOLÓGICA MOGI-GUAÇU","Fazenda Campininha, Reserva Biológica de Mogi-Guaçu. Gleba A","Mogi Guaçu","São Paulo",4
"RESERVA BIOLÓGICA MOGI-GUAÇU","fazenda campininha, reserva biologica","Mogi Guaçu","São Paulo",4
"RESERVA BIOLÓGICA MOGI-GUAÇU","Atrás da sede da reserva","Mogi Guaçu","São Paulo",4
"RESERVA BIOLÓGICA MOGI-GUAÇU","após termino do trecho de mata fechada","Mogi Guaçu","São Paulo",4
"RESERVA BIOLÓGICA MOGI-GUAÇU","Reserva Biológica e Estação Experimental de Mogi-Guaçu","Mogi Guaçu","São Paulo",3
"RESERVA BIOLÓGICA MOGI-GUAÇU","Mata do Córrego do Bonato","Mogi Guaçu","São Paulo",3
"RESERVA BIOLÓGICA MOGI-GUAÇU","Fazenda Campininha, Reserva Biológica de Mogi Guaçu. Às margens do riacho junto à sede","Mogi Guaçu","São Paulo",3
"RESERVA BIOLÓGICA MOGI-GUAÇU","Às margens do riacho junto à sede","Mogi Guaçu","São Paulo",3
"RESERVA BIOLÓGICA MOGI-GUAÇU","Ao longo da trilha","Mogi Guaçu","São Paulo",3
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","BR 116","Barra do Turvo","São Paulo",37
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","entrada para Bairro dos Barreiros","Barra do Turvo","São Paulo",21
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","mata atlantica de encosta","Barra do Turvo","São Paulo",14
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","entrada para o Bairro dos Barreiros","Barra do Turvo","São Paulo",6
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","BR 116, entrada para Bairro dos Barreiros","Barra do Turvo","São Paulo",6
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","PE da Caverna do Diabo","Eldorado","São Paulo",5
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","Caverna do Diabo","Eldorado","São Paulo",5
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","Mata altântica de encosta","Barra do Turvo","São Paulo",4
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","Entrada para Bairro dos Barreiros, Mata Atlântica de encosta","Barra do Turvo","São Paulo",4
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","BR-116","Barra do Turvo","São Paulo",4
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","BR 116 - entrada para Bairro dos Barreiros, beira de estrada. Mata altântica de encosta","Barra do Turvo","São Paulo",4
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","beira de estrada, mata altantica de encosta","Barra do Turvo","São Paulo",4
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","beira de estrada","Barra do Turvo","São Paulo",4
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","Barra do Turvo","Barra do Turvo","São Paulo",4
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","posto Gigante","Barra do Turvo","São Paulo",3
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","Mata atlântica","Barra do Turvo","São Paulo",3
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","entrada pelo Bairro dos Barreiros","Barra do Turvo","São Paulo",3
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","Brasil, SP, Barra do Turvo, BR 116, entrada para Bairro dos Barreiros","Barra do Turvo","São Paulo",3
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","BR-116, Entrada para o bairro dos Barreiros. Mata atlântica","Barra do Turvo","São Paulo",3
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","BR- 116, entrada pelo Bairro dos Barreiros","Barra do Turvo","São Paulo",3
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","BR- 116","Barra do Turvo","São Paulo",3
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","proximidades da antena de televisão","eldorado","São Paulo",2
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","próxima ao posto policial","Barra do Turvo","São Paulo",2
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","posto de gasolina","Barra do Turvo","São Paulo",2
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","parque estadual jacupiranga","eldorado","São Paulo",2
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","Parque Estadual do Jacupiranga","eldorado","São Paulo",2
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","entrada pra bairro dos barreiros","Barra do Turvo","São Paulo",2
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","entrada para o Bairro dos Barreiros, beira da estrada","Barra do Turvo","São Paulo",2
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","entrada para Bairro dos Barreiros Mata Atlântica","Barra do Turvo","São Paulo",2
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","ENTRADA PARA BAIRRO DOS BARREIRO","Barra do Turvo","São Paulo",2
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","entrada para Bairro dos Bareiros","Barra do Turvo","São Paulo",2
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","BR116, entrada para Bairro dos Barreiros","Barra do Turvo","São Paulo",2
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","BR116","Barra do Turvo","São Paulo",2
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","BR 116. entrada para o Bairro dos Barreiros, posto Gigante, beira de barranco","Barra do Turvo","São Paulo",2
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","BR 116, entrada para o Bairro dos Barreiros","Barra do Turvo","São Paulo",2
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","BR 116, entrada para Bairro dos Barreiros. Mata atlântica de encosta","Barra do Turvo","São Paulo",2
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","BR 116, entrada para Bairro dos Barreiros, próxima ao posto policial, mata atlântica de encosta","Barra do Turvo","São Paulo",2
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","BR 116, entrada para bairro dos Barreiros, posto de gasolina. mata Atlântica de encosta","Barra do Turvo","São Paulo",2
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","BR 116, entrada para Bairro dos Barreiros, beira de rio, mata atlântica de encosta","Barra do Turvo","São Paulo",2
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","BR 116, entrada para Bairro dos Barreiros Mata Atlântica","Barra do Turvo","São Paulo",2
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","BR 116, entrada para Bairro dos Bareiros","Barra do Turvo","São Paulo",2
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","BR 116 , ENTRADA PARA BAIRRO DOS BARREIRO","Barra do Turvo","São Paulo",2
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","beira de rio","Barra do Turvo","São Paulo",2
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","beira de barranco","Barra do Turvo","São Paulo",2
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","beira da estrada","Barra do Turvo","São Paulo",2
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","Arredores da Caverna do Diabo","eldorado","São Paulo",2
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","&nf","eldorado","São Paulo",2
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","estrada para Bairro dos Barreiros","Barra do Turvo","São Paulo",1
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","Brasil, SP, Barra do Turvo, BR 116, estrada para Bairro dos Barreiros, posto Gigante","Barra do Turvo","São Paulo",1
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","BR-116, Entrada para Bairro dos Barreiros","Barra do Turvo","São Paulo",1
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","BR 116, Barra do turvo entrada para Bairro dos Barreiros","Barra do Turvo","São Paulo",1
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARREIRO ANHEMAS","Barra do turvo entrada para Bairro dos Barreiros","Barra do Turvo","São Paulo",1
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Juréia-Itatins","Iguape","São Paulo",22
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","estacao ecologicajureia-itatins","Iguape","São Paulo",22
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","E.Ecol.Juréia-Itatins","Iguape","São Paulo",22
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Estação Ecológica Juréia-Itatins","Peruíbe","São Paulo",17
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Estação Ecológica Juréia-Itatins","Iguape","São Paulo",7
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","EEc de Juréia-Itatins","Iguape","São Paulo",7
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Peruíbe","","São Paulo",6
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Barra do Una, Peruíbe - SP, 11750-000, Brasil","","São Paulo",6
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Barra do Una","","São Paulo",6
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Estação Ecológica Juréia-Itatins Barra do Una 24°26'34""S","Peruíbe","São Paulo",4
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Estação Ecológica Juréia-Itatins Barra do Una 24°26'34'S","Peruíbe","São Paulo",3
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Rio Una do Prelado","Iguape","São Paulo",2
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Rio Itinguinha","Peruíbe","São Paulo",2
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","manguezal","Iguape","São Paulo",2
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Estação Ecológica Juréia-Itatins Barra Una 24°26'35""S - 47°4'39""W","Peruíbe","São Paulo",2
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Estação Ecológica Juréia-Itatins Barra Una 24°26'35""S","Peruíbe","São Paulo",2
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Estação Ecológica Juréia-Itatins Barra do Una 24°26'34""S - 47°4'36""W","Peruíbe","São Paulo",2
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Estação Ecológica Juréia-Itatins Barra do Una 24°26'34""S - 47°4'33""W","Peruíbe","São Paulo",2
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Estação Ecológica Juréia-Itatins Barra do Una 24°26'34'S - 47°4'36'W","Peruíbe","São Paulo",2
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Estação Ecológica Juréia-Itantins, rio Una do prelado, manguezal","Iguape","São Paulo",2
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Estação Ecológica Juréia-Itantins","Iguape","São Paulo",2
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Estação Ecológica de Juréia-Itatins","Itanhaém","São Paulo",2
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Entorno da Estação Ecológica Juréia-Itatins, Rio Itinguinha","Peruíbe","São Paulo",2
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Entorno da Estação Ecológica Juréia-Itatins","Peruíbe","São Paulo",2
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Ecológica Juréia-Itatins, Barra do Una","Peruíbe","São Paulo",2
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Ecológica Juréia-Itatins","Peruíbe","São Paulo",2
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Barra do Una","Peruíbe","São Paulo",2
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","47°4'39""W","Peruíbe","São Paulo",2
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","47°4'36""W","Peruíbe","São Paulo",2
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","47°4'36'W","Peruíbe","São Paulo",2
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","47°4'33""W","Peruíbe","São Paulo",2
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Rio Una","Peruíbe","São Paulo",1
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Estação Ecológica Juréia-Itatins Barra Una 24°26'35""""S - 47°4'39""""W","Peruíbe","São Paulo",1
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Estação Ecológica Juréia-Itatins Barra Una 24°26'35""""S","Peruíbe","São Paulo",1
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Estação Ecológica Juréia-Itatins Barra Una 24°26'35'S - 47°4'39'W","Peruíbe","São Paulo",1
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Estação Ecológica Juréia-Itatins Barra Una 24°26'35'S","Peruíbe","São Paulo",1
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Estação Ecológica Juréia-Itatins Barra do Una 24°26'34""""S - 47°4'33""""W","Peruíbe","São Paulo",1
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Estação Ecológica Juréia-Itatins Barra do Una 24°26'34""""S","Peruíbe","São Paulo",1
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","Estação Ecológica Juréia-Itatins Barra do Una 24°26'34'S - 47°4'33'W","Peruíbe","São Paulo",1
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","47°4'39""""W","Peruíbe","São Paulo",1
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","47°4'39'W","Peruíbe","São Paulo",1
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","47°4'33""""W","Peruíbe","São Paulo",1
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA BARRA DO UNA","47°4'33'W","Peruíbe","São Paulo",1
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO DESPRAIADO","Estação Ecológica Juréia-Itatins","Iguape","São Paulo",131
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO DESPRAIADO","com dossel irregular","Iguape","São Paulo",79
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO DESPRAIADO","Serra dos Itatins","Iguape","São Paulo",65
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO DESPRAIADO","mata alta bem preservada","Iguape","São Paulo",57
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO DESPRAIADO","Alto da Serra dos Itatins","Iguape","São Paulo",52
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO DESPRAIADO","mata de encosta bem preservada","Iguape","São Paulo",36
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO DESPRAIADO","estacao ecologica jureia-itatins, serra dos itatins, mata de encosta bem preservada","Iguape","São Paulo",30
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO DESPRAIADO","picada entre o alojamento do Núcleo Despraiado e o alto da Serra","Iguape","São Paulo",29
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO DESPRAIADO","Estação Ecológica Juréia-Itatins, Serra dos Itatins, picada entre o alojamento do Núcleo Despraiado e o alto da Serra, mata de encosta bem preservada","Iguape","São Paulo",27
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO DESPRAIADO","estacao ecologica jureia-itatins, mata alta bem preservada","Iguape","São Paulo",26
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO DESPRAIADO","Estação Ecológica Juréia-Itatins, Serra dos Itatins, mata alta bem preservada, com dossel irregular","Iguape","São Paulo",24
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO DESPRAIADO","estacao ecologica jureia-itatins, serra dos itatins, mata alta bem preservada","Iguape","São Paulo",24
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO DESPRAIADO","mata alta","Iguape","São Paulo",22
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO DESPRAIADO","encosta voltada para o mar","Iguape","São Paulo",22
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO DESPRAIADO","bem preservada","Iguape","São Paulo",22
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO DESPRAIADO","estacao ecologica jureia-itatins, mata alta, bem preservada","Iguape","São Paulo",17
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO DESPRAIADO","Estação Ecológica Juréia-Itatins, Alto da Serra dos Itatins, mata alta bem preservada, com dossel irregular","Iguape","São Paulo",13
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO DESPRAIADO","Estação Ecológica Juréia-Itatins, Alto da Serra dos Itatins, encosta voltada para o mar, mata alta bem preservada, com dossel irregular","Iguape","São Paulo",13
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO DESPRAIADO","EEc de Juréia-Itatins","Iguape","São Paulo",12
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO DESPRAIADO","Serra do Itatins","Iguape","São Paulo",9
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO DESPRAIADO","estacao ecologica jureia-itatins, serra dos itatins","Iguape","São Paulo",9
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO DESPRAIADO","Iguape","Iguape","São Paulo",8
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO DESPRAIADO","Estação Ecológica Juréia-Itatins, Alto da Serra dos Itatins, mata alta, bem preservada, com dossel irregular","Iguape","São Paulo",8
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO DESPRAIADO","Estação Ecológica Juréia-Itatins, Serra do Itatins, mata alta bem preservada, com dossel irregular","Iguape","São Paulo",7
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO DESPRAIADO","estacao ecologica jureia-itatins, serra do itatins, mata alta bem preservada","Iguape","São Paulo",7
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO DESPRAIADO","Estação Ecológica Juréia-Itatins, Alto da Serra dos Itatins, encosta voltada para o mar, mata alta, bem preservada, com dossel irregular","Iguape","São Paulo",7
"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO DESPRAIADO","Iguape, estacao ecolotica jureia-itatins, serra dos itatins","Iguape","São Paulo",6
