"data_source","collectionCode","catalogNumber","scientificName","kingdom","family","genus","year","month","day","country","stateProvince","county","locality","institutionCode","phylum","basisOfRecord","identifiedBy","collectionID","specificEpithet","recordedBy","decimalLongitude","decimalLatitude","modified","scientificNameAuthorship","barcode","yearIdentified","monthIdentified","dayIdentified","verbatimLatitude","verbatimLongitude","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","coordinatePrecision","continentocean","class","order","infraspecificEpithet","preparationtype","individualcount","minimumDepthInMeters","maximumDepthInMeters","typeStatus","fieldNumber","sex","previouscatalognumber","downloadedFrom","municipality","dateIdentified","acceptedScientificName","bibliographicCitation","countryCode","datasetID","datasetName","eventDate","fieldNotes","habitat","identificationRemarks","latitude","longitude","taxonomicStatus","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","gbifID","institutionID","informationWithheld","dataGeneralizations","occurrenceID","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","samplingProtocol","eventRemarks","locationID","locationRemarks","coordinateUncertaintyInMeters","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","identifiedByID","taxonID","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","superfamily","subfamily","tribe","subtribe","genericName","subgenus","infragenericEpithet","cultivarEpithet","verbatimTaxonRank","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","geodeticDatum","verbatimCoordinates","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","right","modified_incomplete","Clado","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"user","HUFU","HUFU00054874","Polystichum montevidense (Spreng.) Rosenst.",,"Dryopteridaceae","Polystichum","1981","06","20","Brasil","São Paulo",,"Parque Estadual Campos do Jordão; São José dos Alpes.","HUFU",,,"Prado, J",,,"Ranal, M.","0","0",,"(Spreng.) Rosenst.",,,,,,,"475",,,,,,,,,,,,,"não",,,,"REFLORA","Campus do Jordão","23/09/1989",,,,,,,,,,,,,"SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","campus do jordao","parque estadual campos do jordao",,"locality","brazil_sao paulo_campus jordao","brazil_sao paulo",-22.2584562,-48.7420254,"state",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"montevidense","DRYOPTERIDACEAE Polystichum montevidense (Spreng.) Rosenst.",,,,,,,,,"HUFU",,,,"Ranal, M","20/06/1981",,,"METRO",,,,,,,,"brazil_sao paulo","Brazil","São Paulo",,,"check_local.2state","Polystichum montevidense","(Spreng.) Rosenst.","name_w_authors","Dryopteridaceae","Polystichum montevidense","(Spreng.) Rosenst.","species","name accepted","bfo-91136",,,"Polystichum montevidense (Spreng.) Rosenst.","Polystichum","Dryopteridaceae","high","Polystichum montevidense"
"gbif","BHCB-SL","29618","Polystichum montevidense var. montevidense","Plantae","Dryopteridaceae","Polystichum","1992","6","7","Brasil","São Paulo",,"parque Estadual de Campos do Jordão - trilha do rio Sapucai","UFMG","Tracheophyta","PRESERVED_SPECIMEN","Salino, A","https://specieslink.net/col/453","montevidense","Salino, A",,,"2022-12-26 10:31:27","Spreng.",,,,,,,"1393","1550","1550",,,,"Polypodiopsida","Polypodiales","montevidense",,,,,,,,,"GBIF","Campos do Jordão","1995-10-01","Polystichum montevidense var. montevidense",,"BR",,,"1992-06-07",,,,,,"ACCEPTED","VARIETY",,,,,,,,,,,,,,,"brazil","sao paulo","campos do jordao","parque estadual de campos do jordao - trilha do rio sapucai",,"locality","brazil_sao paulo_campos jordao","brazil_sao paulo_campos jordao",-22.70151972,-45.53304923,"county","1802848271",,,,"https://specieslink.net/guid/453/29618",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Polystichum",,,,,,"ed8e1590-62b5-48a8-8654-4ecc13554f57",,,FALSE,FALSE,"Polystichum montevidense","Polystichum montevidense montevidense","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA",,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_campos jordao","Brazil","São Paulo","Campos do Jordão",,"check_local.2municip.","Polystichum montevidense var. montevidense","Spreng.","variety",,"Polystichum montevidense var. montevidense","Spreng.","subspecies","not found",,,,"Polystichum montevidense var. montevidense Spreng.","Polystichum","Dryopteridaceae","unknown","Polystichum montevidense var. montevidense"
"user","RB","RB00788441","Polystichum platylepis Fée","Plantae","Dryopteridaceae","Polystichum","1996","3","22","Brasil","São Paulo",,"Trilha do Rio Sapucaí, Parque Estadual de Campos do Jordão.","JBRJ",,"Preserved Specimen","J.Condack",,"platylepis","J. Prado; M.P. Marcelli",,,,"Fée",,,,,,,"816",,,,,,,,,,,,,,,,,,"Campos do Jordão","2015-10-15",,,"BR",,,"1996-03-22",,,,,,,"sp.","Physical Object",,,,"RB",,"Prado, J.","816","1996","Condack, J.","2015","Marcelli, M.P.","Prado",,"brazil","sao paulo","campos do jordao","parque estadual de campos do jordao",,"locality","brazil_sao paulo_campos jordao_parque estadual campos jordao","brazil_sao paulo_campos jordao_pe campos jordao",-22.691958,-45.46331,"locality",,,,,"urn:catalog:JBRJ:RB:788441",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/78/84/41/00788441.jpg",,,,,,,,,,,,,,,,,"2015-10-15 10:02:09+00","Samambaias e Licófitas","brazil_sao paulo_campos jordao","Brazil","São Paulo","Campos do Jordão",,"ok_same_resolution","Polystichum platylepis","Fée","name_w_authors","Dryopteridaceae","Polystichum platylepis","Fée","species","name accepted","bfo-116261",,,"Polystichum platylepis Fée","Polystichum","Dryopteridaceae","low","Polystichum platylepis"
"gbif","HEPH","15749","Antrophyum lineatum (Sw.) Kaulf.","Plantae","Pteridaceae","Polytaenium","1995","10","25","Brasil","São Paulo",,"Parque Estadual de Campos do Jordão","Jardim Botânico de Brasília","Tracheophyta","PRESERVED_SPECIMEN","Rodrigues Júnior, CE",,"lineatum","Rodrigues Júnior, CE","-45.480806","-22.689306","2023-06-22 19:23:09","(Sw.) Kaulf.",,,,,"-45.480806","-22.689306","855",,,,,,"Polypodiopsida","Polypodiales",,,,,,,,,,"GBIF","Campos do Jordão",,"Polytaenium lineatum (Sw.) J.Sm.",,"BR",,"HEPH - Herbário Ezechias Paulo Heringer","1995-10-25",,,,,,"SYNONYM","SPECIES","Collection",,,,,,,,,,,,,,"brazil","sao paulo","campos do jordao","parque estadual de campos do jordao",,"locality","brazil_sao paulo_campos jordao_parque estadual campos jordao","brazil_sao paulo_campos jordao_pe campos jordao",-22.691958,-45.46331,"locality","1211323152",,,,"BRA:JBB:HEPH:15749",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Antrophyum",,,,,,"fce21d43-c0c7-4d1f-b6d2-fc048f053456",,,TRUE,FALSE,"Polytaenium lineatum","Antrophyum lineatum","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,,,,,,,,,,,,,,,,,,,"brazil_sao paulo_campos jordao","Brazil","São Paulo","Campos do Jordão",,"ok_same_resolution","Polytaenium lineatum","(Sw.) J.Sm.","name_w_authors","Pteridaceae","Polytaenium lineatum","(Sw.) J.Sm.","species","replaced synonym","bfo-91975","Polytaenium lineatum","(Sw.) J.Sm.","Polytaenium lineatum (Sw.) J.Sm.","Polytaenium","Pteridaceae","unknown","Polytaenium lineatum"
"speciesLink","HUFABC","001669","Polytrichadelphus pseudopolytrichum","Plantae","Polytrichaceae","Polytrichadelphus","1991","09","17","Brasil","São Paulo","Campos do Jordão","Parque Estadual de Campos do Jordão","UFABC",,"PreservedSpecimen","Peralta, DF","634","pseudopolytrichum","Yano, O; Marcelli, MP","-45.3523","-22.4348","2024-07-05T09:52:26","(Raddi) G.L. Smith","HUFABC001669","2008","01",,"-22.4348","-45.3523","15735","1950","1950","<nO>barranco úmido</nO>",,,,,,,,,,,,,,"SPLINK","Campos do Jordão","2008-01-NA",,,,,,,,,,,,,,,,,,"HUFABC",,"Yano, O.","15735","1991","Peralta, D.F.","2008","Marcelli, M.P.","Yano",,"brazil","sao paulo","campos do jordao","parque estadual de campos do jordao",,"locality","brazil_sao paulo_campos jordao_parque estadual campos jordao","brazil_sao paulo_campos jordao_pe campos jordao",-22.691958,-45.46331,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Polytrichadelphus pseudopolytrichum","(Raddi) G.L. Smith","possibly_ok",,"Polytrichadelphus pseudopolytrichum","(Raddi) G.L. Smith","species","not found",,,,"Polytrichadelphus pseudopolytrichum (Raddi) G.L. Smith","Polytrichadelphus","Hydrangeaceae","low","Polytrichadelphus pseudopolytrichum"
"gbif","SP-BRYOPHYTA","191842","Polytrichum brasiliense Hampe","Plantae","Polytrichaceae","Polytrichum","1984","9","29","BRASIL","São Paulo",,"Parque Estadual de Campos do Jordão","IPA/SP","Bryophyta","PRESERVED_SPECIMEN","Peralta, D.F.","https://specieslink.net/col/339","brasiliense","Yano, O.; Watanabe, H.M.","-45.589722","-22.73","2019-05-02 10:55:16","Hampe",,,,,,,"9220","2000","2000",,,,"Polytrichopsida","Polytrichales",,,,,,,,,,"GBIF","Campos do Jordão","2006-06-01","Polytrichum angustifolium Mitt.",,"BR",,,"1984-09-29",,,,,,"SYNONYM","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","campos do jordao","parque estadual de campos do jordao",,"locality","brazil_sao paulo_campos jordao_parque estadual campos jordao","brazil_sao paulo_campos jordao_pe campos jordao",-22.691958,-45.46331,"locality","1803037163",,,,"https://specieslink.net/guid/339/191842",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Polytrichum",,,,,,"f2f31bf8-abd3-4bbc-b55e-8fa88c5c8222",,,TRUE,FALSE,"Polytrichum angustifolium","Polytrichum brasiliense","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_campos jordao","Brazil","São Paulo","Campos do Jordão",,"ok_same_resolution","Polytrichum brasiliense","Hampe","name_w_authors",,"Polytrichum brasiliense","Hampe","species","not found",,,,"Polytrichum brasiliense Hampe","Polytrichum","Dryopteridaceae","unknown","Polytrichum brasiliense"
"gbif","R","250708","Pontederia lanceolata Nutt.","Plantae","Pontederiaceae","Pontederia","1977","11","21","Brasil","São Paulo",,"Parque Estadual de Campos do Jordão.","MN","Tracheophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/189","lanceolata","Emmerich, W.",,,"2024-10-18 12:52:50","Nutt.",,,,,,,,,,,,,"Liliopsida","Commelinales",,,,,,,,,,"GBIF","Campos do Jordão",,"Pontederia cordata L.",,"BR",,,"1977-11-21",,,,,,"SYNONYM","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","campos do jordao","parque estadual de campos do jordao",,"locality","brazil_sao paulo_campos jordao_parque estadual campos jordao","brazil_sao paulo_campos jordao_pe campos jordao",-22.691958,-45.46331,"locality","4974598207",,,,"https://specieslink.net/guid/189/250708",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pontederia",,,,,,"cd6905cf-54d7-4628-b762-f63d269e239b",,,FALSE,FALSE,"Pontederia cordata","Pontederia lanceolata","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/R010091535 | https://images.cria.org.br/viewer/R010091536","WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_campos jordao","Brazil","São Paulo","Campos do Jordão",,"ok_same_resolution","Pontederia cordata","L.","name_w_authors","Pontederiaceae","Pontederia cordata","L.","species","replaced synonym","bfo-13749","Pontederia cordata","L.","Pontederia cordata L.","Pontederia","Pontederiaceae","unknown","Pontederia cordata"
"gbif","UB","178862","Porotrichodendron M.Fleisch.","Plantae","Neckeraceae","Porotrichum","2012","5","6","Brasil","São Paulo",,"Parque Estadual de Campos do Jordão.","UnB","Bryophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/224",,"Soares, AER; García, MA; Bernabé, MJC; Fernández, JAJ","-45.42","-22.649722","2025-01-01 12:06:04",,,,,,,,"2022","1810","1810",,,,"Bryopsida","Hypnales",,,,,,,,,,"GBIF","Campos do Jordão",,"Porotrichum (Brid.) Hampe",,"BR",,,"2012-05-06",,,,,,"SYNONYM","GENUS",,,,,,,,,,,,,,,"brazil","sao paulo","campos do jordao","parque estadual de campos do jordao",,"locality","brazil_sao paulo_campos jordao_parque estadual campos jordao","brazil_sao paulo_campos jordao_pe campos jordao",-22.691958,-45.46331,"locality","1213635351",,,,"https://specieslink.net/guid/224/178862",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Porotrichodendron",,,,,,"d82d5a18-0428-4e52-be16-f509153e8126",,,TRUE,FALSE,,"Porotrichodendron","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA",,,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_campos jordao","Brazil","São Paulo","Campos do Jordão",,"ok_same_resolution","Porotrichodendron","M.Fleisch.","name_w_authors",,"Porotrichodendron","M.Fleisch.","family","not found",,,,"Porotrichodendron M.Fleisch.",,"Asteraceae","unknown",
"gbif","UB","178842","Pottiaceae","Plantae","Pottiaceae",,"2012","5","6","Brasil","São Paulo",,"Parque Estadual de Campos do Jordão.","UnB","Bryophyta","PRESERVED_SPECIMEN",,"https://specieslink.net/col/224",,"Soares, AER; García, MA; Bernabé, MJC; Fernández, JAJ","-45.42","-22.649722","2025-01-01 12:06:04","Schimp.",,,,,,,"2003","1810","1810",,,,"Bryopsida","Pottiales",,,,,,,,,,"GBIF","Campos do Jordão",,"Pottiaceae",,"BR",,,"2012-05-06",,,,,,"ACCEPTED","FAMILY",,,,,,,,,,,,,,,"brazil","sao paulo","campos do jordao","parque estadual de campos do jordao",,"locality","brazil_sao paulo_campos jordao_parque estadual campos jordao","brazil_sao paulo_campos jordao_pe campos jordao",-22.691958,-45.46331,"locality","1213635336",,,,"https://specieslink.net/guid/224/178842",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"d82d5a18-0428-4e52-be16-f509153e8126",,,TRUE,FALSE,,,"null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_campos jordao","Brazil","São Paulo","Campos do Jordão",,"ok_same_resolution","Pottiaceae sp.","Schimp.","family_as_genus",,"Pottiaceae sp.","Schimp.","family","not found",,,,"Pottiaceae sp. Schimp.",,"Gentianaceae","unknown",
"speciesLink","SPSF","57646","Praxelis decumbens","Plantae","Asteraceae","Praxelis","2023","03","09","Brasil","SP","Campos do Jordão","Parque Estadual de Campos do Jordão","IF","Magnoliophyta","PreservedSpecimen","N.M.Ivanauskas","13","decumbens","N.M.Ivanauskas & R.T.Shirasuna & R.Esteves","-45.474444","-22.693333","2024-08-06T09:13:18","(Gardner) A. Teles & R. Esteves","SPSF00057646","2023","04","30",,,"7536","1596","1596","<nO>COLETA: Erva rasteira, Flores roxas.; GEOGRAFIA: Campo de Altitude. Trilha dos Campos.;</nO>",,"América do Sul","Magnoliopsida","Asterales",,,,,,,,,,"SPLINK","Campos do Jordão","2023-04-30",,,,,,,,,,,,,,,,,,"SPSF",,"Ivanauskas, N.M.","7536","2023","Ivanauskas, N.M.","2023","Shirasuna, R.T.; Esteves, R.","Ivanauskas",,"brazil","sao paulo","campos do jordao","parque estadual de campos do jordao",,"locality","brazil_sao paulo_campos jordao_parque estadual campos jordao","brazil_sao paulo_campos jordao_pe campos jordao",-22.691958,-45.46331,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Praxelis decumbens","(Gardner) A. Teles & R. Esteves","possibly_ok","Asteraceae","Praxelis decumbens","(Gardner) A. Teles & R. Esteves","species","name accepted","bfo-604232",,,"Praxelis decumbens (Gardner) A. Teles & R. Esteves","Praxelis","Asteraceae","medium","Praxelis decumbens"
"speciesLink","SPSF","45341","Prestonia calycina","Plantae","Apocynaceae","Prestonia","2006","08","04","Brasil","SP","Campos do Jordão","Parque Estadual de Campos do Jordão","IF","Magnoliophyta","PreservedSpecimen","R.T.Polisel","13","calycina","R.T.Polisel & N.M.Ivanauskas & M.C.Assis & R.P.M.Souza & R.Esteves","-45.464444","-22.691667","2024-08-06T09:14:09","Müll.Arg.","SPSF00045341",,,,,,"1018","1467","1467","<nO>COLETA: Trepadeira. Folhas densamente pilosas. Material-testemunho das coletas de mestrado de Rodrigo Trassi Polisel.; GEOGRAFIA: Trilha da Cachoeira, área de fitossociologia.&nf;SAD 69, Zona 23K,;</nO>",,"América do Sul","Magnoliopsida","Gentianales",,,,,,,,,,"SPLINK","Campos do Jordão",,,,,,,,,,,,,,,,,,,"SPSF",,"Polisel, R.T.","1018","2006","Polisel, R.T.","n.d.","Ivanauskas, N.M.; Assis, M.C.; Souza, R.P.M.; Esteves, R.","Polisel",,"brazil","sao paulo","campos do jordao","parque estadual de campos do jordao",,"locality","brazil_sao paulo_campos jordao_parque estadual campos jordao","brazil_sao paulo_campos jordao_pe campos jordao",-22.691958,-45.46331,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Prestonia calycina","Müll.Arg.","possibly_ok","Apocynaceae","Prestonia calycina","Müll.Arg.","species","name accepted","bfo-4825",,,"Prestonia calycina Müll.Arg.","Prestonia","Apocynaceae","low","Prestonia calycina"
"speciesLink","SPSF","57406","Prunella vulgaris","Plantae","Lamiaceae","Prunella","2023","03","06","Brasil","SP","Campos do Jordão","Parque Estadual de Campos do Jordão","IF","Magnoliophyta","PreservedSpecimen","N.M.Ivanauskas","13","vulgaris","N.M.Ivanauskas & R.T.Shirasuna & R.Esteves","-45.459444","-22.668889","2024-08-06T09:14:20","L.","SPSF00057406","2023","03","06",,,"7448","1476","1476","<nO>COLETA: Erva de 20 cm de altura. Flores lilases com labelo branco. Exótica ruderal.; GEOGRAFIA: Campo de Altitude. Borda de estrada de talhão de Pinus.;</nO>",,"América do Sul","Magnoliopsida","Lamiales",,,,,,,,,,"SPLINK","Campos do Jordão","2023-03-06",,,,,,,,,,,,,,,,,,"SPSF",,"Ivanauskas, N.M.","7448","2023","Ivanauskas, N.M.","2023","Shirasuna, R.T.; Esteves, R.","Ivanauskas",,"brazil","sao paulo","campos do jordao","parque estadual de campos do jordao",,"locality","brazil_sao paulo_campos jordao_parque estadual campos jordao","brazil_sao paulo_campos jordao_pe campos jordao",-22.691958,-45.46331,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Prunella vulgaris","L.","possibly_ok","Lamiaceae","Prunella vulgaris","L.","species","name accepted","bfo-36589",,,"Prunella vulgaris L.","Prunella","Lamiaceae","medium","Prunella vulgaris"
"speciesLink","SPSF","52003","Prunus myrtifolia","Plantae","Rosaceae","Prunus","2016","08","29","Brasil","SP","Campos do Jordão","Parque Estadual de Campos do Jordão","IF","Magnoliophyta","PreservedSpecimen","N.M.Ivanauskas","13","myrtifolia","N.M.Ivanauskas & R.Esteves","-45.464444","-22.691667","2024-08-06T09:16:25","(L.) Urb.","SPSF00052003","2016","08","29",,,"6794","1467","1467","<nO>COLETA: Árvore de 9 m de altura; frutos imaturos verde.; GEOGRAFIA: Floresta Ombrófila Mista. Trilha do córrego Galharada.;</nO>",,"América do Sul","Magnoliopsida","Rosales",,,,,,,,,,"SPLINK","Campos do Jordão","2016-08-29",,,,,,,,,,,,,,,,,,"SPSF",,"Ivanauskas, N.M.","6794","2016","Ivanauskas, N.M.","2016","Esteves, R.","Ivanauskas",,"brazil","sao paulo","campos do jordao","parque estadual de campos do jordao",,"locality","brazil_sao paulo_campos jordao_parque estadual campos jordao","brazil_sao paulo_campos jordao_pe campos jordao",-22.691958,-45.46331,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Prunus myrtifolia","(L.) Urb.","possibly_ok","Rosaceae","Prunus myrtifolia","(L.) Urb.","species","name accepted","bfo-26058",,,"Prunus myrtifolia (L.) Urb.","Prunus","Rosaceae","medium","Prunus myrtifolia"
"gbif","SP","157796","Pseudechinolaena polystachya (Kunth) Stapf","Plantae","Poaceae","Pseudechinolaena","1974","4","23","Brasil","São Paulo",,"Parque Estadual de Campos do Jordão","IPA/SP","Tracheophyta","PRESERVED_SPECIMEN","Longhi Wagner, HM","https://specieslink.net/col/1","polystachya","Mattos, JR",,,"2021-12-09 11:17:09","(Kunth) Stapf",,,,,,,"15837",,,,,,"Liliopsida","Poales",,,,,,,,,,"GBIF","Campos do Jordão","1999-04-23","Pseudechinolaena polystachya (Kunth) Stapf",,"BR",,,"1974-04-23",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","campos do jordao","parque estadual de campos do jordao",,"locality","brazil_sao paulo_campos jordao_parque estadual campos jordao","brazil_sao paulo_campos jordao_pe campos jordao",-22.691958,-45.46331,"locality","2452805442",,,,"https://specieslink.net/guid/1/157796",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pseudechinolaena",,,,,,"17efa320-7312-4b55-bf0a-a4cfc4613169",,,FALSE,FALSE,"Pseudechinolaena polystachya","Pseudechinolaena polystachya","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_campos jordao","Brazil","São Paulo","Campos do Jordão",,"ok_same_resolution","Pseudechinolaena polystachya","(Kunth) Stapf","name_w_authors","Poaceae","Pseudechinolaena polystachya","(Kunth) Stapf","species","name accepted","bfo-13542",,,"Pseudechinolaena polystachya (Kunth) Stapf","Pseudechinolaena","Poaceae","unknown","Pseudechinolaena polystachya"
"speciesLink","SPSF","57287","Pseudognaphalium cheiranthifolium","Plantae","Asteraceae","Pseudognaphalium","2023","01","10","Brasil","SP","Campos do Jordão","Parque Estadual de Campos do Jordão","IF","Magnoliophyta","PreservedSpecimen","L.D.Meireles","13","cheiranthifolium","N.M.Ivanauskas & R.T.Shirasuna & R.Esteves","-45.469444","-22.704722","2024-08-06T09:13:18","(Lam.) Hilliard & Burtt","SPSF00057287","2024","03","06",,,"7430","1880","1880","<nO>COLETA: Erva terrestre, ereta; capítulos creme.; GEOGRAFIA: Campo natural de Altitude. Trilha Celestina.;</nO>",,"América do Sul","Magnoliopsida","Asterales",,,,,,,,,,"SPLINK","Campos do Jordão","2024-03-06",,,,,,,,,,,,,,,,,,"SPSF",,"Ivanauskas, N.M.","7430","2023","Meireles, L.D.","2024","Shirasuna, R.T.; Esteves, R.","Ivanauskas",,"brazil","sao paulo","campos do jordao","parque estadual de campos do jordao",,"locality","brazil_sao paulo_campos jordao_parque estadual campos jordao","brazil_sao paulo_campos jordao_pe campos jordao",-22.691958,-45.46331,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Pseudognaphalium cheiranthifolium","(Lam.) Hilliard & Burtt","possibly_ok","Asteraceae","Pseudognaphalium cheiranthifolium","(Lam.) Hilliard & Burtt","species","name accepted","bfo-106903",,,"Pseudognaphalium cheiranthifolium (Lam.) Hilliard & Burtt","Pseudognaphalium","Asteraceae","medium","Pseudognaphalium cheiranthifolium"
"speciesLink","SPSF","17534","Pseudogynoxys pellucidinervis","Plantae","Asteraceae","Pseudogynoxys","1991","08","05","Brasil","SP","Campos do Jordão","Parque Estadual de Campos do Jordão","IF","Magnoliophyta","PreservedSpecimen","G.A.D.C. Franco","13","pellucidinervis","S.Xavier & E. Caetano","-45.59","-22.73","2024-08-06T09:13:18",,"SPSF00017534","1997","07","02",,,"206",,,"<nO>COLETA: Arbustiva de 1,5 m de altura; sépalas amarela.; GEOGRAFIA: Trilha do Rio Sapucaí. Na mata.;</nO>","21048","América do Sul","Magnoliopsida","Asterales",,,,,,,,,,"SPLINK","Campos do Jordão","1997-07-02",,,,,,,,,,,,,,,,,,"SPSF",,"Xavier, S.","206","1991","Franco, G.A.D.C.","1997","Caetano, E.","Xavier",,"brazil","sao paulo","campos do jordao","parque estadual de campos do jordao",,"locality","brazil_sao paulo_campos jordao_parque estadual campos jordao","brazil_sao paulo_campos jordao_pe campos jordao",-22.691958,-45.46331,"locality",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ok_same_resolution","Pseudogynoxys pellucidinervis","(Sch.Bip.) Leitão","possibly_ok","Asteraceae","Pseudogynoxys pellucidinervis","(Sch.Bip.) Leitão","species","check not resolved","bfo-632342",,,"Pseudogynoxys pellucidinervis (Sch.Bip.) Leitão","Pseudogynoxys","Asteraceae","medium","Pseudogynoxys pellucidinervis"
